x 	 u_pred 	 u_exact
1.689999999999999947e+00	3.765284570333285075e+01	1.443845398884618714e+00
1.699999999999999956e+00	3.753122797539614197e+01	1.449820529108746925e+00
1.709999999999999964e+00	3.741763936689974201e+01	1.455785124213977655e+00
1.719999999999999973e+00	3.731176457383343603e+01	1.461739264222557733e+00
1.729999999999999982e+00	3.721327479749394485e+01	1.467683028087583885e+00
1.739999999999999991e+00	3.712183199957853930e+01	1.473616493713380660e+00
1.750000000000000000e+00	3.703709268304529445e+01	1.479539737975373859e+00
1.760000000000000009e+00	3.695871121420301364e+01	1.485452836739475924e+00
1.770000000000000018e+00	3.688634270808609728e+01	1.491355864880999249e+00
1.780000000000000027e+00	3.681964550389047730e+01	1.497248896303109644e+00
1.790000000000000036e+00	3.675828326035628635e+01	1.503132003954833928e+00
1.800000000000000044e+00	3.670192670274266078e+01	1.509005259848636094e+00
1.810000000000000053e+00	3.665025505369313663e+01	1.514868735077574025e+00
1.820000000000000062e+00	3.660295718006611310e+01	1.520722499832048324e+00
1.830000000000000071e+00	3.655973248690230548e+01	1.526566623416155455e+00
1.840000000000000080e+00	3.652029158829795108e+01	1.532401174263658294e+00
1.850000000000000089e+00	3.648435678319759745e+01	1.538226219953582552e+00
1.860000000000000098e+00	3.645166236213750466e+01	1.544041827225451469e+00
1.870000000000000107e+00	3.642195476886260508e+01	1.549848061994168358e+00
1.880000000000000115e+00	3.639499263858585465e+01	1.555644989364557418e+00
1.890000000000000124e+00	3.637054673252190184e+01	1.561432673645572144e+00
1.900000000000000133e+00	3.634839978625358725e+01	1.567211178364180224e+00
1.910000000000000142e+00	3.632834628751371753e+01	1.572980566278935788e+00
1.919999999999999929e+00	3.631019219710802304e+01	1.578740899393245023e+00
1.929999999999999938e+00	3.629375462498360605e+01	1.584492238968334910e+00
1.939999999999999947e+00	3.627886147186617904e+01	1.590234645535934632e+00
1.949999999999999956e+00	3.626535104545185106e+01	1.595968178910674551e+00
1.959999999999999964e+00	3.625307165884239424e+01	1.601692898202212056e+00
1.969999999999999973e+00	3.624188121775292615e+01	1.607408861827093860e+00
1.979999999999999982e+00	3.623164680198838994e+01	1.613116127520355825e+00
1.989999999999999991e+00	3.622224424577431989e+01	1.618814752346874331e+00
2.000000000000000000e+00	3.621355772072725898e+01	1.624504792712470946e+00
2.010000000000000231e+00	3.620547932455193774e+01	1.630186304374779072e+00
2.020000000000000018e+00	3.619790867794657174e+01	1.635859342453876986e+00
2.030000000000000249e+00	3.619075253167468986e+01	1.641523961442697521e+00
2.040000000000000036e+00	3.618392438531417810e+01	1.647180215217214139e+00
2.049999999999999822e+00	3.617734411881141199e+01	1.652828157046414725e+00
2.060000000000000053e+00	3.617093763764497538e+01	1.658467839602066007e+00
2.069999999999999840e+00	3.616463653213063623e+01	1.664099314968271903e+00
2.080000000000000071e+00	3.615837775117223885e+01	1.669722634650838478e+00
2.089999999999999858e+00	3.615210329057407534e+01	1.675337849586439054e+00
2.100000000000000089e+00	3.614575989587614657e+01	1.680945010151597474e+00
2.109999999999999876e+00	3.613929877954809200e+01	1.686544166171480841e+00
2.120000000000000107e+00	3.613267535227756611e+01	1.692135366928520179e+00
2.129999999999999893e+00	3.612584896800912304e+01	1.697718661170849908e+00
2.140000000000000124e+00	3.611878268233026290e+01	1.703294097120581885e+00
2.149999999999999911e+00	3.611144302375451076e+01	1.708861722481909595e+00
2.160000000000000142e+00	3.610379977742029922e+01	1.714421584449054459e+00
2.169999999999999929e+00	3.609582578070197201e+01	1.719973729714049826e+00
2.180000000000000160e+00	3.608749673021704041e+01	1.725518204474373540e+00
2.189999999999999947e+00	3.607879099970875814e+01	1.731055054440429064e+00
2.200000000000000178e+00	3.606968946828356337e+01	1.736584324842880722e+00
2.209999999999999964e+00	3.606017535848891242e+01	1.742106060439843729e+00
2.220000000000000195e+00	3.605023408372648674e+01	1.747620305523936768e+00
2.229999999999999982e+00	3.603985310450859458e+01	1.753127103929196018e+00
2.240000000000000213e+00	3.602902179307996278e+01	1.758626499037858171e+00
2.250000000000000000e+00	3.601773130594467887e+01	1.764118533787010223e+00
2.260000000000000231e+00	3.600597446385490485e+01	1.769603250675116257e+00
2.270000000000000018e+00	3.599374563883762335e+01	1.775080691768415653e+00
2.280000000000000249e+00	3.598104064785398037e+01	1.780550898707204510e+00
2.290000000000000036e+00	3.596785665270588339e+01	1.786013912711994500e+00
2.300000000000000266e+00	3.595419206582326410e+01	1.791469774589560915e+00
2.310000000000000053e+00	3.594004646158478522e+01	1.796918524738872369e+00
2.319999999999999840e+00	3.592542049284325856e+01	1.802360203156914809e+00
2.330000000000000071e+00	3.591031581234543779e+01	1.807794849444405161e+00
