epoch 	 loss
4.500000000000000000e+01	-6.426132321357727051e-01
4.600000000000000000e+01	-6.487123370170593262e-01
4.700000000000000000e+01	-6.545959115028381348e-01
4.800000000000000000e+01	-6.599052548408508301e-01
4.900000000000000000e+01	-6.646699905395507812e-01
5.000000000000000000e+01	-6.692249178886413574e-01
5.100000000000000000e+01	-6.738978624343872070e-01
5.200000000000000000e+01	-6.787452697753906250e-01
5.300000000000000000e+01	-6.835474967956542969e-01
5.400000000000000000e+01	-6.880379915237426758e-01
5.500000000000000000e+01	-6.921485662460327148e-01
5.600000000000000000e+01	-6.960563659667968750e-01
5.700000000000000000e+01	-7.000077962875366211e-01
5.800000000000000000e+01	-7.041055560111999512e-01
5.900000000000000000e+01	-7.082609534263610840e-01
6.000000000000000000e+01	-7.123374938964843750e-01
6.100000000000000000e+01	-7.163262963294982910e-01
6.200000000000000000e+01	-7.203739285469055176e-01
6.300000000000000000e+01	-7.246505022048950195e-01
6.400000000000000000e+01	-7.292068004608154297e-01
6.500000000000000000e+01	-7.339605689048767090e-01
6.600000000000000000e+01	-7.388080358505249023e-01
6.700000000000000000e+01	-7.437312602996826172e-01
6.800000000000000000e+01	-7.487922906875610352e-01
6.900000000000000000e+01	-7.540413141250610352e-01
7.000000000000000000e+01	-7.594532966613769531e-01
7.100000000000000000e+01	-7.649582624435424805e-01
7.200000000000000000e+01	-7.705180644989013672e-01
7.300000000000000000e+01	-7.761542201042175293e-01
7.400000000000000000e+01	-7.819030880928039551e-01
7.500000000000000000e+01	-7.877647876739501953e-01
7.600000000000000000e+01	-7.937062382698059082e-01
7.700000000000000000e+01	-7.997078299522399902e-01
7.800000000000000000e+01	-8.057919144630432129e-01
7.900000000000000000e+01	-8.119959235191345215e-01
8.000000000000000000e+01	-8.183298707008361816e-01
8.100000000000000000e+01	-8.247747421264648438e-01
8.200000000000000000e+01	-8.313204646110534668e-01
8.300000000000000000e+01	-8.379869461059570312e-01
8.400000000000000000e+01	-8.448004126548767090e-01
8.500000000000000000e+01	-8.517621755599975586e-01
8.600000000000000000e+01	-8.588550090789794922e-01
8.700000000000000000e+01	-8.660742640495300293e-01
8.800000000000000000e+01	-8.734349608421325684e-01
8.900000000000000000e+01	-8.809459805488586426e-01
9.000000000000000000e+01	-8.885945677757263184e-01
9.100000000000000000e+01	-8.963661789894104004e-01
9.200000000000000000e+01	-9.042648077011108398e-01
9.300000000000000000e+01	-9.122986793518066406e-01
9.400000000000000000e+01	-9.204576015472412109e-01
9.500000000000000000e+01	-9.287232160568237305e-01
9.600000000000000000e+01	-9.370935559272766113e-01
9.700000000000000000e+01	-9.455756545066833496e-01
9.800000000000000000e+01	-9.541611075401306152e-01
9.900000000000000000e+01	-9.628328084945678711e-01
1.000000000000000000e+02	-9.715895056724548340e-01
1.010000000000000000e+02	-9.804369211196899414e-01
1.020000000000000000e+02	-9.893639683723449707e-01
1.030000000000000000e+02	-9.983550906181335449e-01
1.040000000000000000e+02	-1.007409334182739258e+00
1.050000000000000000e+02	-1.016522884368896484e+00
1.060000000000000000e+02	-1.025677800178527832e+00
1.070000000000000000e+02	-1.034863948822021484e+00
1.080000000000000000e+02	-1.044079780578613281e+00
1.090000000000000000e+02	-1.053310513496398926e+00
1.100000000000000000e+02	-1.062538146972656250e+00
1.110000000000000000e+02	-1.071755528450012207e+00
1.120000000000000000e+02	-1.080947995185852051e+00
1.130000000000000000e+02	-1.090095520019531250e+00
1.140000000000000000e+02	-1.099187970161437988e+00
1.150000000000000000e+02	-1.108210682868957520e+00
1.160000000000000000e+02	-1.117143869400024414e+00
1.170000000000000000e+02	-1.125975728034973145e+00
1.180000000000000000e+02	-1.134691715240478516e+00
1.190000000000000000e+02	-1.143275737762451172e+00
1.200000000000000000e+02	-1.151717543601989746e+00
1.210000000000000000e+02	-1.160003304481506348e+00
1.220000000000000000e+02	-1.168120861053466797e+00
1.230000000000000000e+02	-1.176060795783996582e+00
1.240000000000000000e+02	-1.183812856674194336e+00
1.250000000000000000e+02	-1.191370606422424316e+00
1.260000000000000000e+02	-1.198727607727050781e+00
1.270000000000000000e+02	-1.205879211425781250e+00
1.280000000000000000e+02	-1.212822914123535156e+00
1.290000000000000000e+02	-1.219555974006652832e+00
1.300000000000000000e+02	-1.226079821586608887e+00
1.310000000000000000e+02	-1.232394695281982422e+00
1.320000000000000000e+02	-1.238504528999328613e+00
1.330000000000000000e+02	-1.244413018226623535e+00
1.340000000000000000e+02	-1.250123977661132812e+00
1.350000000000000000e+02	-1.255643725395202637e+00
1.360000000000000000e+02	-1.260977745056152344e+00
1.370000000000000000e+02	-1.266134738922119141e+00
1.380000000000000000e+02	-1.271123290061950684e+00
1.390000000000000000e+02	-1.275953412055969238e+00
1.400000000000000000e+02	-1.280637025833129883e+00
1.410000000000000000e+02	-1.285187959671020508e+00
1.420000000000000000e+02	-1.289621591567993164e+00
1.430000000000000000e+02	-1.293953299522399902e+00
1.440000000000000000e+02	-1.298195958137512207e+00
1.450000000000000000e+02	-1.302360057830810547e+00
1.460000000000000000e+02	-1.306451797485351562e+00
1.470000000000000000e+02	-1.310472846031188965e+00
1.480000000000000000e+02	-1.314420700073242188e+00
1.490000000000000000e+02	-1.318289279937744141e+00
1.500000000000000000e+02	-1.322072386741638184e+00
1.510000000000000000e+02	-1.325764060020446777e+00
1.520000000000000000e+02	-1.329361438751220703e+00
1.530000000000000000e+02	-1.332865476608276367e+00
1.540000000000000000e+02	-1.336280465126037598e+00
1.550000000000000000e+02	-1.339613914489746094e+00
1.560000000000000000e+02	-1.342875242233276367e+00
1.570000000000000000e+02	-1.346073508262634277e+00
1.580000000000000000e+02	-1.349216461181640625e+00
1.590000000000000000e+02	-1.352308988571166992e+00
1.600000000000000000e+02	-1.355352878570556641e+00
1.610000000000000000e+02	-1.358347654342651367e+00
1.620000000000000000e+02	-1.361290454864501953e+00
1.630000000000000000e+02	-1.364177584648132324e+00
1.640000000000000000e+02	-1.367005228996276855e+00
1.650000000000000000e+02	-1.369770526885986328e+00
1.660000000000000000e+02	-1.372472047805786133e+00
1.670000000000000000e+02	-1.375109791755676270e+00
1.680000000000000000e+02	-1.377685427665710449e+00
1.690000000000000000e+02	-1.380201339721679688e+00
1.700000000000000000e+02	-1.382660746574401855e+00
1.710000000000000000e+02	-1.385065913200378418e+00
1.720000000000000000e+02	-1.387418508529663086e+00
1.730000000000000000e+02	-1.389718890190124512e+00
1.740000000000000000e+02	-1.391966342926025391e+00
1.750000000000000000e+02	-1.394158005714416504e+00
1.760000000000000000e+02	-1.396287083625793457e+00
1.770000000000000000e+02	-1.398323774337768555e+00
1.780000000000000000e+02	-1.400186181068420410e+00
1.790000000000000000e+02	-1.401699781417846680e+00
1.800000000000000000e+02	-1.403642535209655762e+00
1.810000000000000000e+02	-1.406028985977172852e+00
1.820000000000000000e+02	-1.407614469528198242e+00
1.830000000000000000e+02	-1.409143447875976562e+00
1.840000000000000000e+02	-1.411210775375366211e+00
1.850000000000000000e+02	-1.412667274475097656e+00
1.860000000000000000e+02	-1.414138197898864746e+00
1.870000000000000000e+02	-1.415930271148681641e+00
1.880000000000000000e+02	-1.417208313941955566e+00
1.890000000000000000e+02	-1.418640375137329102e+00
1.900000000000000000e+02	-1.420170307159423828e+00
1.910000000000000000e+02	-1.421323299407958984e+00
1.920000000000000000e+02	-1.422683119773864746e+00
1.930000000000000000e+02	-1.423993349075317383e+00
1.940000000000000000e+02	-1.425062775611877441e+00
1.950000000000000000e+02	-1.426311731338500977e+00
1.960000000000000000e+02	-1.427455067634582520e+00
1.970000000000000000e+02	-1.428451776504516602e+00
1.980000000000000000e+02	-1.429580569267272949e+00
1.990000000000000000e+02	-1.430605292320251465e+00
2.000000000000000000e+02	-1.431526660919189453e+00
2.010000000000000000e+02	-1.432543039321899414e+00
2.020000000000000000e+02	-1.433486223220825195e+00
2.030000000000000000e+02	-1.434338688850402832e+00
2.040000000000000000e+02	-1.435254812240600586e+00
2.050000000000000000e+02	-1.436136484146118164e+00
2.060000000000000000e+02	-1.436932444572448730e+00
2.070000000000000000e+02	-1.437758445739746094e+00
2.080000000000000000e+02	-1.438587665557861328e+00
2.090000000000000000e+02	-1.439346790313720703e+00
2.100000000000000000e+02	-1.440094828605651855e+00
2.110000000000000000e+02	-1.440866112709045410e+00
2.120000000000000000e+02	-1.441604614257812500e+00
2.130000000000000000e+02	-1.442301630973815918e+00
2.140000000000000000e+02	-1.443005561828613281e+00
2.150000000000000000e+02	-1.443714737892150879e+00
2.160000000000000000e+02	-1.444391965866088867e+00
2.170000000000000000e+02	-1.445043921470642090e+00
2.180000000000000000e+02	-1.445698857307434082e+00
2.190000000000000000e+02	-1.446354150772094727e+00
2.200000000000000000e+02	-1.446988224983215332e+00
2.210000000000000000e+02	-1.447600007057189941e+00
2.220000000000000000e+02	-1.448206186294555664e+00
2.230000000000000000e+02	-1.448812246322631836e+00
2.240000000000000000e+02	-1.449408650398254395e+00
2.250000000000000000e+02	-1.449987053871154785e+00
2.260000000000000000e+02	-1.450550675392150879e+00
2.270000000000000000e+02	-1.451107859611511230e+00
2.280000000000000000e+02	-1.451660752296447754e+00
2.290000000000000000e+02	-1.452206134796142578e+00
2.300000000000000000e+02	-1.452739477157592773e+00
2.310000000000000000e+02	-1.453259825706481934e+00
2.320000000000000000e+02	-1.453769445419311523e+00
2.330000000000000000e+02	-1.454270839691162109e+00
2.340000000000000000e+02	-1.454765677452087402e+00
2.350000000000000000e+02	-1.455253481864929199e+00
2.360000000000000000e+02	-1.455733656883239746e+00
2.370000000000000000e+02	-1.456205248832702637e+00
2.380000000000000000e+02	-1.456667900085449219e+00
2.390000000000000000e+02	-1.457121968269348145e+00
2.400000000000000000e+02	-1.457567691802978516e+00
2.410000000000000000e+02	-1.458005428314208984e+00
2.420000000000000000e+02	-1.458435416221618652e+00
2.430000000000000000e+02	-1.458857536315917969e+00
2.440000000000000000e+02	-1.459271550178527832e+00
2.450000000000000000e+02	-1.459676265716552734e+00
2.460000000000000000e+02	-1.460069298744201660e+00
2.470000000000000000e+02	-1.460444450378417969e+00
2.480000000000000000e+02	-1.460790038108825684e+00
2.490000000000000000e+02	-1.461081266403198242e+00
2.500000000000000000e+02	-1.461296677589416504e+00
2.510000000000000000e+02	-1.461440801620483398e+00
2.520000000000000000e+02	-1.461726427078247070e+00
2.530000000000000000e+02	-1.462313413619995117e+00
2.540000000000000000e+02	-1.463027477264404297e+00
2.550000000000000000e+02	-1.463392138481140137e+00
2.560000000000000000e+02	-1.463481903076171875e+00
2.570000000000000000e+02	-1.463764667510986328e+00
2.580000000000000000e+02	-1.464326143264770508e+00
2.590000000000000000e+02	-1.464778780937194824e+00
2.600000000000000000e+02	-1.464955210685729980e+00
2.610000000000000000e+02	-1.465179085731506348e+00
2.620000000000000000e+02	-1.465638518333435059e+00
2.630000000000000000e+02	-1.466059565544128418e+00
2.640000000000000000e+02	-1.466279983520507812e+00
2.650000000000000000e+02	-1.466512918472290039e+00
2.660000000000000000e+02	-1.466900825500488281e+00
2.670000000000000000e+02	-1.467285633087158203e+00
2.680000000000000000e+02	-1.467533946037292480e+00
2.690000000000000000e+02	-1.467768669128417969e+00
2.700000000000000000e+02	-1.468109965324401855e+00
2.710000000000000000e+02	-1.468467712402343750e+00
2.720000000000000000e+02	-1.468738317489624023e+00
2.730000000000000000e+02	-1.468977451324462891e+00
2.740000000000000000e+02	-1.469276070594787598e+00
2.750000000000000000e+02	-1.469610810279846191e+00
2.760000000000000000e+02	-1.469901919364929199e+00
2.770000000000000000e+02	-1.470150113105773926e+00
2.780000000000000000e+02	-1.470417380332946777e+00
2.790000000000000000e+02	-1.470722675323486328e+00
2.800000000000000000e+02	-1.471025109291076660e+00
2.810000000000000000e+02	-1.471293807029724121e+00
2.820000000000000000e+02	-1.471548080444335938e+00
2.830000000000000000e+02	-1.471820473670959473e+00
2.840000000000000000e+02	-1.472112178802490234e+00
2.850000000000000000e+02	-1.472399353981018066e+00
2.860000000000000000e+02	-1.472667574882507324e+00
2.870000000000000000e+02	-1.472925901412963867e+00
2.880000000000000000e+02	-1.473191380500793457e+00
2.890000000000000000e+02	-1.473468899726867676e+00
2.900000000000000000e+02	-1.473749637603759766e+00
2.910000000000000000e+02	-1.474023222923278809e+00
2.920000000000000000e+02	-1.474287629127502441e+00
2.930000000000000000e+02	-1.474548578262329102e+00
2.940000000000000000e+02	-1.474813103675842285e+00
2.950000000000000000e+02	-1.475082993507385254e+00
2.960000000000000000e+02	-1.475356221199035645e+00
2.970000000000000000e+02	-1.475628376007080078e+00
2.980000000000000000e+02	-1.475897073745727539e+00
2.990000000000000000e+02	-1.476162314414978027e+00
3.000000000000000000e+02	-1.476425528526306152e+00
3.010000000000000000e+02	-1.476688861846923828e+00
3.020000000000000000e+02	-1.476953387260437012e+00
3.030000000000000000e+02	-1.477219343185424805e+00
3.040000000000000000e+02	-1.477486491203308105e+00
3.050000000000000000e+02	-1.477754354476928711e+00
3.060000000000000000e+02	-1.478022456169128418e+00
3.070000000000000000e+02	-1.478290438652038574e+00
3.080000000000000000e+02	-1.478558182716369629e+00
3.090000000000000000e+02	-1.478825688362121582e+00
3.100000000000000000e+02	-1.479092836380004883e+00
3.110000000000000000e+02	-1.479359865188598633e+00
3.120000000000000000e+02	-1.479626417160034180e+00
3.130000000000000000e+02	-1.479892492294311523e+00
3.140000000000000000e+02	-1.480157613754272461e+00
3.150000000000000000e+02	-1.480420589447021484e+00
3.160000000000000000e+02	-1.480679273605346680e+00
3.170000000000000000e+02	-1.480929136276245117e+00
3.180000000000000000e+02	-1.481160402297973633e+00
3.190000000000000000e+02	-1.481352806091308594e+00
3.200000000000000000e+02	-1.481475472450256348e+00
3.210000000000000000e+02	-1.481481194496154785e+00
3.220000000000000000e+02	-1.481428384780883789e+00
3.230000000000000000e+02	-1.481510281562805176e+00
3.240000000000000000e+02	-1.482125639915466309e+00
3.250000000000000000e+02	-1.482942104339599609e+00
3.260000000000000000e+02	-1.483321785926818848e+00
3.270000000000000000e+02	-1.483234405517578125e+00
3.280000000000000000e+02	-1.483297824859619141e+00
3.290000000000000000e+02	-1.483855485916137695e+00
3.300000000000000000e+02	-1.484389066696166992e+00
3.310000000000000000e+02	-1.484502315521240234e+00
3.320000000000000000e+02	-1.484554767608642578e+00
3.330000000000000000e+02	-1.484934687614440918e+00
3.340000000000000000e+02	-1.485413789749145508e+00
3.350000000000000000e+02	-1.485613942146301270e+00
3.360000000000000000e+02	-1.485712051391601562e+00
3.370000000000000000e+02	-1.486033082008361816e+00
3.380000000000000000e+02	-1.486445546150207520e+00
3.390000000000000000e+02	-1.486682891845703125e+00
3.400000000000000000e+02	-1.486830234527587891e+00
3.410000000000000000e+02	-1.487109184265136719e+00
3.420000000000000000e+02	-1.487474560737609863e+00
3.430000000000000000e+02	-1.487736344337463379e+00
3.440000000000000000e+02	-1.487917423248291016e+00
3.450000000000000000e+02	-1.488171815872192383e+00
3.460000000000000000e+02	-1.488499164581298828e+00
3.470000000000000000e+02	-1.488778591156005859e+00
3.480000000000000000e+02	-1.488988995552062988e+00
3.490000000000000000e+02	-1.489223122596740723e+00
3.500000000000000000e+02	-1.489517807960510254e+00
3.510000000000000000e+02	-1.489806413650512695e+00
3.520000000000000000e+02	-1.490044474601745605e+00
3.530000000000000000e+02	-1.490271329879760742e+00
3.540000000000000000e+02	-1.490533947944641113e+00
3.550000000000000000e+02	-1.490817308425903320e+00
3.560000000000000000e+02	-1.491078734397888184e+00
3.570000000000000000e+02	-1.491313934326171875e+00
3.580000000000000000e+02	-1.491554141044616699e+00
3.590000000000000000e+02	-1.491816401481628418e+00
3.600000000000000000e+02	-1.492084860801696777e+00
3.610000000000000000e+02	-1.492338061332702637e+00
3.620000000000000000e+02	-1.492576837539672852e+00
3.630000000000000000e+02	-1.492817878723144531e+00
3.640000000000000000e+02	-1.493070721626281738e+00
3.650000000000000000e+02	-1.493328571319580078e+00
3.660000000000000000e+02	-1.493579745292663574e+00
3.670000000000000000e+02	-1.493821024894714355e+00
3.680000000000000000e+02	-1.494058609008789062e+00
3.690000000000000000e+02	-1.494300127029418945e+00
3.700000000000000000e+02	-1.494546413421630859e+00
3.710000000000000000e+02	-1.494793295860290527e+00
3.720000000000000000e+02	-1.495035648345947266e+00
3.730000000000000000e+02	-1.495272397994995117e+00
3.740000000000000000e+02	-1.495506167411804199e+00
3.750000000000000000e+02	-1.495739698410034180e+00
3.760000000000000000e+02	-1.495974659919738770e+00
3.770000000000000000e+02	-1.496210336685180664e+00
3.780000000000000000e+02	-1.496444940567016602e+00
3.790000000000000000e+02	-1.496677041053771973e+00
3.800000000000000000e+02	-1.496905922889709473e+00
3.810000000000000000e+02	-1.497132062911987305e+00
3.820000000000000000e+02	-1.497356057167053223e+00
3.830000000000000000e+02	-1.497578740119934082e+00
3.840000000000000000e+02	-1.497800469398498535e+00
3.850000000000000000e+02	-1.498021125793457031e+00
3.860000000000000000e+02	-1.498240590095520020e+00
3.870000000000000000e+02	-1.498458623886108398e+00
3.880000000000000000e+02	-1.498675107955932617e+00
3.890000000000000000e+02	-1.498889684677124023e+00
3.900000000000000000e+02	-1.499102473258972168e+00
3.910000000000000000e+02	-1.499313354492187500e+00
3.920000000000000000e+02	-1.499522209167480469e+00
3.930000000000000000e+02	-1.499729156494140625e+00
3.940000000000000000e+02	-1.499934196472167969e+00
3.950000000000000000e+02	-1.500136971473693848e+00
3.960000000000000000e+02	-1.500337362289428711e+00
3.970000000000000000e+02	-1.500534892082214355e+00
3.980000000000000000e+02	-1.500728249549865723e+00
3.990000000000000000e+02	-1.500915288925170898e+00
4.000000000000000000e+02	-1.501091599464416504e+00
4.010000000000000000e+02	-1.501247644424438477e+00
4.020000000000000000e+02	-1.501365303993225098e+00
4.030000000000000000e+02	-1.501408576965332031e+00
4.040000000000000000e+02	-1.501334786415100098e+00
4.050000000000000000e+02	-1.501108646392822266e+00
4.060000000000000000e+02	-1.500918507575988770e+00
4.070000000000000000e+02	-1.501112461090087891e+00
4.080000000000000000e+02	-1.501955509185791016e+00
4.090000000000000000e+02	-1.502731919288635254e+00
4.100000000000000000e+02	-1.502793431282043457e+00
4.110000000000000000e+02	-1.502484798431396484e+00
4.120000000000000000e+02	-1.502585053443908691e+00
4.130000000000000000e+02	-1.503210306167602539e+00
4.140000000000000000e+02	-1.503608465194702148e+00
4.150000000000000000e+02	-1.503504276275634766e+00
4.160000000000000000e+02	-1.503470301628112793e+00
4.170000000000000000e+02	-1.503854632377624512e+00
4.180000000000000000e+02	-1.504251003265380859e+00
4.190000000000000000e+02	-1.504286050796508789e+00
4.200000000000000000e+02	-1.504268765449523926e+00
4.210000000000000000e+02	-1.504543423652648926e+00
4.220000000000000000e+02	-1.504879593849182129e+00
4.230000000000000000e+02	-1.504981279373168945e+00
4.240000000000000000e+02	-1.505012154579162598e+00
4.250000000000000000e+02	-1.505225062370300293e+00
4.260000000000000000e+02	-1.505510687828063965e+00
4.270000000000000000e+02	-1.505650043487548828e+00
4.280000000000000000e+02	-1.505719661712646484e+00
4.290000000000000000e+02	-1.505902886390686035e+00
4.300000000000000000e+02	-1.506152391433715820e+00
4.310000000000000000e+02	-1.506317257881164551e+00
4.320000000000000000e+02	-1.506420731544494629e+00
4.330000000000000000e+02	-1.506587266921997070e+00
4.340000000000000000e+02	-1.506813287734985352e+00
4.350000000000000000e+02	-1.506997227668762207e+00
4.360000000000000000e+02	-1.507130265235900879e+00
4.370000000000000000e+02	-1.507292509078979492e+00
4.380000000000000000e+02	-1.507503390312194824e+00
4.390000000000000000e+02	-1.507701754570007324e+00
4.400000000000000000e+02	-1.507861971855163574e+00
4.410000000000000000e+02	-1.508028984069824219e+00
4.420000000000000000e+02	-1.508231401443481445e+00
4.430000000000000000e+02	-1.508439898490905762e+00
4.440000000000000000e+02	-1.508624672889709473e+00
4.450000000000000000e+02	-1.508803248405456543e+00
4.460000000000000000e+02	-1.509003758430480957e+00
4.470000000000000000e+02	-1.509218096733093262e+00
4.480000000000000000e+02	-1.509422659873962402e+00
4.490000000000000000e+02	-1.509617090225219727e+00
4.500000000000000000e+02	-1.509820699691772461e+00
4.510000000000000000e+02	-1.510038852691650391e+00
4.520000000000000000e+02	-1.510257124900817871e+00
4.530000000000000000e+02	-1.510467410087585449e+00
4.540000000000000000e+02	-1.510678648948669434e+00
4.550000000000000000e+02	-1.510899543762207031e+00
4.560000000000000000e+02	-1.511126279830932617e+00
4.570000000000000000e+02	-1.511349439620971680e+00
4.580000000000000000e+02	-1.511569738388061523e+00
4.590000000000000000e+02	-1.511794686317443848e+00
4.600000000000000000e+02	-1.512025594711303711e+00
4.610000000000000000e+02	-1.512257337570190430e+00
4.620000000000000000e+02	-1.512486338615417480e+00
4.630000000000000000e+02	-1.512715697288513184e+00
4.640000000000000000e+02	-1.512949228286743164e+00
4.650000000000000000e+02	-1.513185024261474609e+00
4.660000000000000000e+02	-1.513419866561889648e+00
4.670000000000000000e+02	-1.513653159141540527e+00
4.680000000000000000e+02	-1.513887166976928711e+00
4.690000000000000000e+02	-1.514123201370239258e+00
4.700000000000000000e+02	-1.514358758926391602e+00
4.710000000000000000e+02	-1.514592170715332031e+00
4.720000000000000000e+02	-1.514823913574218750e+00
4.730000000000000000e+02	-1.515054941177368164e+00
4.740000000000000000e+02	-1.515285015106201172e+00
4.750000000000000000e+02	-1.515512108802795410e+00
4.760000000000000000e+02	-1.515735387802124023e+00
4.770000000000000000e+02	-1.515955567359924316e+00
4.780000000000000000e+02	-1.516172647476196289e+00
4.790000000000000000e+02	-1.516385793685913086e+00
4.800000000000000000e+02	-1.516593694686889648e+00
4.810000000000000000e+02	-1.516796588897705078e+00
4.820000000000000000e+02	-1.516995072364807129e+00
4.830000000000000000e+02	-1.517188549041748047e+00
4.840000000000000000e+02	-1.517377018928527832e+00
4.850000000000000000e+02	-1.517560482025146484e+00
4.860000000000000000e+02	-1.517739772796630859e+00
4.870000000000000000e+02	-1.517915725708007812e+00
4.880000000000000000e+02	-1.518088221549987793e+00
4.890000000000000000e+02	-1.518258094787597656e+00
4.900000000000000000e+02	-1.518426418304443359e+00
4.910000000000000000e+02	-1.518593311309814453e+00
4.920000000000000000e+02	-1.518759131431579590e+00
4.930000000000000000e+02	-1.518923759460449219e+00
4.940000000000000000e+02	-1.519087076187133789e+00
4.950000000000000000e+02	-1.519248485565185547e+00
4.960000000000000000e+02	-1.519406795501708984e+00
4.970000000000000000e+02	-1.519561052322387695e+00
4.980000000000000000e+02	-1.519710063934326172e+00
4.990000000000000000e+02	-1.519852399826049805e+00
5.000000000000000000e+02	-1.519987225532531738e+00
5.010000000000000000e+02	-1.520113825798034668e+00
5.020000000000000000e+02	-1.520231962203979492e+00
5.030000000000000000e+02	-1.520341753959655762e+00
5.040000000000000000e+02	-1.520444154739379883e+00
5.050000000000000000e+02	-1.520540237426757812e+00
5.060000000000000000e+02	-1.520631670951843262e+00
5.070000000000000000e+02	-1.520719408988952637e+00
5.080000000000000000e+02	-1.520804524421691895e+00
5.090000000000000000e+02	-1.520886898040771484e+00
5.100000000000000000e+02	-1.520965933799743652e+00
5.110000000000000000e+02	-1.521040558815002441e+00
5.120000000000000000e+02	-1.521109700202941895e+00
5.130000000000000000e+02	-1.521172285079956055e+00
5.140000000000000000e+02	-1.521228075027465820e+00
5.150000000000000000e+02	-1.521276950836181641e+00
5.160000000000000000e+02	-1.521319627761840820e+00
5.170000000000000000e+02	-1.521356940269470215e+00
5.180000000000000000e+02	-1.521389603614807129e+00
5.190000000000000000e+02	-1.521418452262878418e+00
5.200000000000000000e+02	-1.521443843841552734e+00
5.210000000000000000e+02	-1.521466135978698730e+00
5.220000000000000000e+02	-1.521485686302185059e+00
5.230000000000000000e+02	-1.521502494812011719e+00
5.240000000000000000e+02	-1.521516919136047363e+00
5.250000000000000000e+02	-1.521529436111450195e+00
5.260000000000000000e+02	-1.521540045738220215e+00
5.270000000000000000e+02	-1.521549224853515625e+00
5.280000000000000000e+02	-1.521556973457336426e+00
5.290000000000000000e+02	-1.521563291549682617e+00
5.300000000000000000e+02	-1.521568298339843750e+00
5.310000000000000000e+02	-1.521572232246398926e+00
5.320000000000000000e+02	-1.521575331687927246e+00
5.330000000000000000e+02	-1.521577954292297363e+00
5.340000000000000000e+02	-1.521580219268798828e+00
5.350000000000000000e+02	-1.521582484245300293e+00
5.360000000000000000e+02	-1.521584749221801758e+00
5.370000000000000000e+02	-1.521587014198303223e+00
5.380000000000000000e+02	-1.521589279174804688e+00
5.390000000000000000e+02	-1.521591305732727051e+00
5.400000000000000000e+02	-1.521593213081359863e+00
5.410000000000000000e+02	-1.521595001220703125e+00
5.420000000000000000e+02	-1.521596789360046387e+00
5.430000000000000000e+02	-1.521598577499389648e+00
5.440000000000000000e+02	-1.521600365638732910e+00
5.450000000000000000e+02	-1.521602392196655273e+00
5.460000000000000000e+02	-1.521604418754577637e+00
5.470000000000000000e+02	-1.521606564521789551e+00
5.480000000000000000e+02	-1.521608829498291016e+00
5.490000000000000000e+02	-1.521611094474792480e+00
5.500000000000000000e+02	-1.521613478660583496e+00
5.510000000000000000e+02	-1.521615982055664062e+00
5.520000000000000000e+02	-1.521618366241455078e+00
5.530000000000000000e+02	-1.521620869636535645e+00
5.540000000000000000e+02	-1.521623373031616211e+00
5.550000000000000000e+02	-1.521625757217407227e+00
5.560000000000000000e+02	-1.521628260612487793e+00
5.570000000000000000e+02	-1.521630644798278809e+00
5.580000000000000000e+02	-1.521633028984069824e+00
5.590000000000000000e+02	-1.521635532379150391e+00
