x 	 u_exact
2.472494498899779902e+00	9.563325153957524805e-02
2.474494898979795909e+00	9.578403785764177947e-02
2.476495299059811916e+00	9.593505421083237117e-02
2.478495699139827924e+00	9.608630111904692406e-02
2.480496099219843931e+00	9.623777910373187972e-02
2.482496499299859938e+00	9.638948868788599356e-02
2.484496899379875945e+00	9.654143039606566390e-02
2.486497299459891952e+00	9.669360475439070512e-02
2.488497699539907959e+00	9.684601229055100902e-02
2.490498099619923966e+00	9.699865353381054156e-02
2.492498499699939973e+00	9.715152901501467042e-02
2.494498899779955980e+00	9.730463926659549401e-02
2.496499299859971988e+00	9.745798482257739259e-02
2.498499699939987995e+00	9.761156621858324556e-02
2.500500100020004002e+00	9.776538399184064865e-02
2.502500500100020009e+00	9.791943868118635486e-02
2.504500900180036016e+00	9.807373082707471212e-02
2.506501300260052023e+00	9.822826097158099401e-02
2.508501700340068030e+00	9.838302965840939329e-02
2.510502100420084037e+00	9.853803743289768491e-02
2.512502500500100044e+00	9.869328484202455343e-02
2.514502900580116052e+00	9.884877243441425598e-02
2.516503300660132059e+00	9.900450076034417179e-02
2.518503700740148066e+00	9.916047037174990919e-02
2.520504100820164073e+00	9.931668182223130081e-02
2.522504500900180080e+00	9.947313566705995314e-02
2.524504900980196087e+00	9.962983246318413144e-02
2.526505301060212094e+00	9.978677276923542117e-02
2.528505701140228101e+00	9.994395714553494514e-02
2.530506101220244108e+00	1.001013861541000249e-01
2.532506501300260116e+00	1.002590603586499540e-01
2.534506901380276123e+00	1.004169803246128811e-01
2.536507301460292130e+00	1.005751466191318055e-01
2.538507701540308137e+00	1.007335598110710162e-01
2.540508101620324144e+00	1.008922204710225312e-01
2.542508501700340151e+00	1.010511291713129811e-01
2.544508901780356158e+00	1.012102864860093820e-01
2.546509301860372165e+00	1.013696929909264632e-01
2.548509701940388172e+00	1.015293492636324402e-01
2.550510102020404180e+00	1.016892558834561200e-01
2.552510502100420187e+00	1.018494134314935629e-01
2.554510902180436194e+00	1.020098224906136331e-01
2.556511302260452201e+00	1.021704836454668808e-01
2.558511702340468208e+00	1.023313974824895389e-01
2.560512102420484215e+00	1.024925645899126270e-01
2.562512502500500222e+00	1.026539855577670579e-01
2.564512902580516229e+00	1.028156609778914099e-01
2.566513302660532236e+00	1.029775914439383655e-01
2.568513702740548243e+00	1.031397775513811510e-01
2.570514102820564251e+00	1.033022198975213080e-01
2.572514502900580258e+00	1.034649190814951325e-01
2.574514902980596265e+00	1.036278757042803367e-01
2.576515303060612272e+00	1.037910903687033759e-01
2.578515703140628279e+00	1.039545636794465544e-01
2.580516103220644286e+00	1.041182962430549086e-01
2.582516503300660293e+00	1.042822886679426464e-01
2.584516903380676300e+00	1.044465415644018069e-01
2.586517303460692307e+00	1.046110555446075896e-01
2.588517703540708315e+00	1.047758312226270139e-01
2.590518103620724322e+00	1.049408692144244704e-01
2.592518503700740329e+00	1.051061701378712687e-01
2.594518903780756336e+00	1.052717346127503006e-01
2.596519303860772343e+00	1.054375632607653657e-01
2.598519703940788350e+00	1.056036567055473885e-01
2.600520104020804357e+00	1.057700155726619684e-01
2.602520504100820364e+00	1.059366404896171510e-01
2.604520904180836371e+00	1.061035320858703113e-01
2.606521304260852379e+00	1.062706909928363697e-01
2.608521704340868386e+00	1.064381178438942310e-01
2.610522104420884393e+00	1.066058132743952225e-01
2.612522504500900400e+00	1.067737779216699767e-01
2.614522904580916407e+00	1.069420124250366477e-01
2.616523304660932414e+00	1.071105174258080162e-01
2.618523704740947977e+00	1.072792935672997050e-01
2.620524104820963984e+00	1.074483414948368409e-01
2.622524504900979991e+00	1.076176618557633802e-01
2.624524904980995998e+00	1.077872552994481037e-01
2.626525305061012006e+00	1.079571224772937210e-01
2.628525705141028013e+00	1.081272640427444198e-01
2.630526105221044020e+00	1.082976806512931933e-01
2.632526505301060027e+00	1.084683729604902780e-01
2.634526905381076034e+00	1.086393416299509251e-01
2.636527305461092041e+00	1.088105873213633945e-01
2.638527705541108048e+00	1.089821106984971699e-01
2.640528105621124055e+00	1.091539124272105088e-01
2.642528505701140062e+00	1.093259931754588798e-01
2.644528905781156070e+00	1.094983536133034008e-01
2.646529305861172077e+00	1.096709944129181658e-01
2.648529705941188084e+00	1.098439162485989051e-01
2.650530106021204091e+00	1.100171197967718673e-01
2.652530506101220098e+00	1.101906057360009239e-01
2.654530906181236105e+00	1.103643747469964520e-01
2.656531306261252112e+00	1.105384275126237714e-01
2.658531706341268119e+00	1.107127647179115826e-01
2.660532106421284126e+00	1.108873870500595160e-01
2.662532506501300134e+00	1.110622951984483464e-01
2.664532906581316141e+00	1.112374898546466540e-01
2.666533306661332148e+00	1.114129717124203722e-01
2.668533706741348155e+00	1.115887414677414480e-01
2.670534106821364162e+00	1.117647998187958347e-01
2.672534506901380169e+00	1.119411474659925965e-01
2.674534906981396176e+00	1.121177851119727897e-01
2.676535307061412183e+00	1.122947134616174569e-01
2.678535707141428190e+00	1.124719332220571744e-01
2.680536107221444198e+00	1.126494451026807120e-01
2.682536507301460205e+00	1.128272498151432490e-01
2.684536907381476212e+00	1.130053480733765880e-01
2.686537307461492219e+00	1.131837405935964824e-01
2.688537707541508226e+00	1.133624280943130724e-01
2.690538107621524233e+00	1.135414112963391009e-01
2.692538507701540240e+00	1.137206909227990170e-01
2.694538907781556247e+00	1.139002676991385243e-01
2.696539307861572254e+00	1.140801423531332404e-01
2.698539707941588262e+00	1.142603156148980226e-01
2.700540108021604269e+00	1.144407882168969603e-01
2.702540508101620276e+00	1.146215608939511466e-01
2.704540908181636283e+00	1.148026343832493357e-01
2.706541308261652290e+00	1.149840094243566035e-01
2.708541708341668297e+00	1.151656867592245614e-01
2.710542108421684304e+00	1.153476671321993496e-01
2.712542508501700311e+00	1.155299512900327397e-01
2.714542908581716318e+00	1.157125399818907940e-01
2.716543308661732326e+00	1.158954339593634142e-01
2.718543708741748333e+00	1.160786339764745545e-01
2.720544108821764340e+00	1.162621407896915482e-01
2.722544508901780347e+00	1.164459551579342111e-01
2.724544908981796354e+00	1.166300778425859441e-01
2.726545309061812361e+00	1.168145096075028366e-01
2.728545709141828368e+00	1.169992512190227707e-01
2.730546109221844375e+00	1.171843034459771893e-01
2.732546509301860382e+00	1.173696670596993119e-01
2.734546909381876389e+00	1.175553428340345707e-01
2.736547309461892397e+00	1.177413315453514908e-01
2.738547709541908404e+00	1.179276339725510159e-01
2.740548109621924411e+00	1.181142508970762783e-01
2.742548509701940418e+00	1.183011831029239236e-01
2.744548909781956425e+00	1.184884313766538799e-01
2.746549309861972432e+00	1.186759965073986844e-01
2.748549709941988439e+00	1.188638792868756955e-01
2.750550110022004446e+00	1.190520805093957524e-01
2.752550510102020453e+00	1.192406009718742776e-01
2.754550910182036461e+00	1.194294414738423793e-01
2.756551310262052468e+00	1.196186028174561766e-01
2.758551710342068475e+00	1.198080858075083466e-01
2.760552110422084482e+00	1.199978912514383378e-01
2.762552510502100489e+00	1.201880199593430287e-01
2.764552910582116496e+00	1.203784727439876079e-01
2.766553310662132503e+00	1.205692504208166760e-01
2.768553710742148510e+00	1.207603538079644601e-01
2.770554110822164517e+00	1.209517837262654716e-01
2.772554510902180525e+00	1.211435409992667189e-01
2.774554910982196532e+00	1.213356264532376994e-01
2.776555311062212539e+00	1.215280409171817233e-01
2.778555711142228546e+00	1.217207852228465725e-01
2.780556111222244553e+00	1.219138602047364905e-01
2.782556511302260560e+00	1.221072667001228407e-01
2.784556911382276567e+00	1.223010055490554304e-01
2.786557311462292574e+00	1.224950775943740577e-01
2.788557711542308581e+00	1.226894836817191692e-01
2.790558111622324589e+00	1.228842246595442944e-01
2.792558511702340596e+00	1.230793013791271484e-01
2.794558911782356603e+00	1.232747146945802896e-01
2.796559311862372610e+00	1.234704654628644427e-01
2.798559711942388617e+00	1.236665545437982683e-01
2.800560112022404624e+00	1.238629828000714639e-01
2.802560512102420631e+00	1.240597510972560880e-01
2.804560912182436638e+00	1.242568603038176622e-01
2.806561312262452645e+00	1.244543112911284943e-01
2.808561712342468653e+00	1.246521049334781139e-01
2.810562112422484660e+00	1.248502421080861513e-01
2.812562512502500667e+00	1.250487236951141057e-01
2.814562912582516674e+00	1.252475505776777798e-01
2.816563312662532681e+00	1.254467236418588261e-01
2.818563712742548688e+00	1.256462437767171814e-01
2.820564112822564695e+00	1.258461118743035012e-01
2.822564512902580702e+00	1.260463288296715945e-01
2.824564912982596709e+00	1.262468955408906357e-01
2.826565313062612717e+00	1.264478129090575997e-01
2.828565713142628724e+00	1.266490818383094741e-01
2.830566113222644731e+00	1.268507032358365816e-01
2.832566513302660738e+00	1.270526780118945709e-01
2.834566913382676745e+00	1.272550070798177391e-01
2.836567313462692752e+00	1.274576913560308000e-01
2.838567713542708759e+00	1.276607317600624292e-01
2.840568113622724766e+00	1.278641292145588082e-01
2.842568513702740773e+00	1.280678846452945052e-01
2.844568913782756781e+00	1.282719989811877959e-01
2.846569313862772344e+00	1.284764731543119876e-01
2.848569713942788351e+00	1.286813080999100745e-01
2.850570114022804358e+00	1.288865047564062838e-01
2.852570514102820365e+00	1.290920640654207308e-01
2.854570914182836372e+00	1.292979869717820751e-01
2.856571314262852379e+00	1.295042744235408438e-01
2.858571714342868386e+00	1.297109273719834199e-01
2.860572114422884393e+00	1.299179467716451430e-01
2.862572514502900400e+00	1.301253335803240763e-01
2.864572914582916408e+00	1.303330887590943288e-01
2.866573314662932415e+00	1.305412132723202667e-01
2.868573714742948422e+00	1.307497080876700579e-01
2.870574114822964429e+00	1.309585741761296607e-01
2.872574514902980436e+00	1.311678125120165905e-01
2.874574914982996443e+00	1.313774240729941312e-01
2.876575315063012450e+00	1.315874098400848791e-01
2.878575715143028457e+00	1.317977707976856205e-01
2.880576115223044464e+00	1.320085079335813205e-01
2.882576515303060471e+00	1.322196222389586673e-01
2.884576915383076479e+00	1.324311147084216156e-01
2.886577315463092486e+00	1.326429863400051534e-01
2.888577715543108493e+00	1.328552381351895129e-01
2.890578115623124500e+00	1.330678710989152691e-01
2.892578515703140507e+00	1.332808862395979954e-01
2.894578915783156514e+00	1.334942845691422519e-01
2.896579315863172521e+00	1.337080671029573509e-01
2.898579715943188528e+00	1.339222348599713452e-01
2.900580116023204535e+00	1.341367888626467941e-01
2.902580516103220543e+00	1.343517301369947514e-01
2.904580916183236550e+00	1.345670597125909751e-01
2.906581316263252557e+00	1.347827786225899160e-01
2.908581716343268564e+00	1.349988879037411493e-01
2.910582116423284571e+00	1.352153885964035851e-01
2.912582516503300578e+00	1.354322817445612337e-01
2.914582916583316585e+00	1.356495683958391929e-01
2.916583316663332592e+00	1.358672496015187470e-01
2.918583716743348599e+00	1.360853264165522436e-01
2.920584116823364607e+00	1.363037998995804134e-01
2.922584516903380614e+00	1.365226711129468029e-01
2.924584916983396621e+00	1.367419411227135395e-01
2.926585317063412628e+00	1.369616109986788732e-01
2.928585717143428635e+00	1.371816818143911654e-01
2.930586117223444642e+00	1.374021546471664301e-01
2.932586517303460649e+00	1.376230305781032115e-01
2.934586917383476656e+00	1.378443106921005690e-01
2.936587317463492663e+00	1.380659960778727324e-01
2.938587717543508671e+00	1.382880878279659775e-01
2.940588117623524678e+00	1.385105870387761673e-01
2.942588517703540685e+00	1.387334948105638510e-01
2.944588917783556692e+00	1.389568122474718059e-01
2.946589317863572699e+00	1.391805404575410243e-01
2.948589717943588706e+00	1.394046805527291433e-01
2.950590118023604713e+00	1.396292336489250996e-01
2.952590518103620720e+00	1.398542008659680036e-01
2.954590918183636727e+00	1.400795833276631264e-01
2.956591318263652735e+00	1.403053821618001074e-01
2.958591718343668742e+00	1.405315985001687196e-01
2.960592118423684749e+00	1.407582334785775213e-01
2.962592518503700756e+00	1.409852882368709537e-01
2.964592918583716763e+00	1.412127639189466599e-01
2.966593318663732770e+00	1.414406616727728050e-01
2.968593718743748777e+00	1.416689826504067273e-01
2.970594118823764784e+00	1.418977280080118142e-01
2.972594518903780791e+00	1.421268989058754872e-01
2.974594918983796799e+00	1.423564965084282985e-01
2.976595319063812806e+00	1.425865219842601395e-01
2.978595719143828813e+00	1.428169765061397811e-01
2.980596119223844820e+00	1.430478612510328595e-01
2.982596519303860827e+00	1.432791774001196394e-01
2.984596919383876834e+00	1.435109261388143320e-01
2.986597319463892841e+00	1.437431086567830807e-01
2.988597719543908848e+00	1.439757261479621686e-01
2.990598119623924855e+00	1.442087798105780028e-01
2.992598519703940863e+00	1.444422708471648775e-01
2.994598919783956870e+00	1.446762004645838484e-01
2.996599319863972877e+00	1.449105698740422721e-01
2.998599719943988884e+00	1.451453802911131241e-01
3.000600120024004891e+00	1.453806329357532068e-01
3.002600520104020898e+00	1.456163290323233550e-01
3.004600920184036905e+00	1.458524698096073102e-01
3.006601320264052912e+00	1.460890565008319264e-01
3.008601720344068919e+00	1.463260903436858218e-01
3.010602120424084926e+00	1.465635725803393630e-01
3.012602520504100934e+00	1.468015044574653150e-01
3.014602920584116941e+00	1.470398872262577150e-01
3.016603320664132948e+00	1.472787221424518567e-01
3.018603720744148955e+00	1.475180104663458280e-01
3.020604120824164962e+00	1.477577534628184974e-01
3.022604520904180969e+00	1.479979524013521619e-01
3.024604920984196976e+00	1.482386085560509770e-01
3.026605321064212983e+00	1.484797232056627170e-01
3.028605721144228990e+00	1.487212976335992032e-01
3.030606121224244998e+00	1.489633331279567319e-01
3.032606521304261005e+00	1.492058309815369466e-01
3.034606921384277012e+00	1.494487924918685984e-01
3.036607321464293019e+00	1.496922189612273080e-01
3.038607721544309026e+00	1.499361116966575480e-01
3.040608121624325033e+00	1.501804720099941814e-01
3.042608521704341040e+00	1.504253012178831117e-01
3.044608921784357047e+00	1.506706006418032651e-01
3.046609321864373054e+00	1.509163716080883511e-01
3.048609721944389062e+00	1.511626154479479567e-01
3.050610122024405069e+00	1.514093334974901950e-01
3.052610522104421076e+00	1.516565270977432434e-01
3.054610922184437083e+00	1.519041975946771039e-01
3.056611322264453090e+00	1.521523463392266962e-01
3.058611722344469097e+00	1.524009746873136173e-01
3.060612122424485104e+00	1.526500839998679027e-01
3.062612522504501111e+00	1.528996756428522286e-01
3.064612922584517118e+00	1.531497509872830065e-01
3.066613322664533126e+00	1.534003114092541420e-01
3.068613722744549133e+00	1.536513582899590169e-01
3.070614122824565140e+00	1.539028930157146924e-01
3.072614522904580703e+00	1.541549169779841133e-01
3.074614922984596710e+00	1.544074315733998670e-01
3.076615323064612717e+00	1.546604382037874981e-01
3.078615723144628724e+00	1.549139382761886008e-01
3.080616123224644731e+00	1.551679332028848002e-01
3.082616523304660738e+00	1.554224244014219547e-01
3.084616923384676745e+00	1.556774132946334710e-01
3.086617323464692753e+00	1.559329013106636186e-01
3.088617723544708760e+00	1.561888898829937311e-01
3.090618123624724767e+00	1.564453804504646328e-01
3.092618523704740774e+00	1.567023744573012856e-01
3.094618923784756781e+00	1.569598733531381018e-01
3.096619323864772788e+00	1.572178785930433698e-01
3.098619723944788795e+00	1.574763916375434558e-01
3.100620124024804802e+00	1.577354139526481180e-01
3.102620524104820809e+00	1.579949470098755970e-01
3.104620924184836817e+00	1.582549922862779290e-01
3.106621324264852824e+00	1.585155512644655929e-01
3.108621724344868831e+00	1.587766254326341553e-01
3.110622124424884838e+00	1.590382162845884739e-01
3.112622524504900845e+00	1.593003253197695646e-01
3.114622924584916852e+00	1.595629540432796922e-01
3.116623324664932859e+00	1.598261039659087945e-01
3.118623724744948866e+00	1.600897766041604608e-01
3.120624124824964873e+00	1.603539734802783556e-01
3.122624524904980881e+00	1.606186961222724197e-01
3.124624924984996888e+00	1.608839460639455154e-01
3.126625325065012895e+00	1.611497248449200725e-01
3.128625725145028902e+00	1.614160340106651770e-01
3.130626125225044909e+00	1.616828751125236607e-01
3.132626525305060916e+00	1.619502497077380809e-01
3.134626925385076923e+00	1.622181593594798077e-01
3.136627325465092930e+00	1.624866056368750034e-01
3.138627725545108937e+00	1.627555901150328221e-01
3.140628125625124945e+00	1.630251143750731657e-01
3.142628525705140952e+00	1.632951800041539947e-01
3.144628925785156959e+00	1.635657885955004165e-01
3.146629325865172966e+00	1.638369417484317747e-01
3.148629725945188973e+00	1.641086410683900709e-01
3.150630126025204980e+00	1.643808881669697186e-01
3.152630526105220987e+00	1.646536846619441885e-01
3.154630926185236994e+00	1.649270321772964287e-01
3.156631326265253001e+00	1.652009323432470644e-01
3.158631726345269009e+00	1.654753867962837077e-01
3.160632126425285016e+00	1.657503971791898234e-01
3.162632526505301023e+00	1.660259651410747050e-01
3.164632926585317030e+00	1.663020923374025628e-01
3.166633326665333037e+00	1.665787804300229435e-01
3.168633726745349044e+00	1.668560310871995966e-01
3.170634126825365051e+00	1.671338459836415602e-01
3.172634526905381058e+00	1.674122268005322489e-01
3.174634926985397065e+00	1.676911752255612065e-01
3.176635327065413072e+00	1.679706929529536374e-01
3.178635727145429080e+00	1.682507816835012715e-01
3.180636127225445087e+00	1.685314431245936717e-01
3.182636527305461094e+00	1.688126789902486546e-01
3.184636927385477101e+00	1.690944910011440427e-01
3.186637327465493108e+00	1.693768808846489726e-01
3.188637727545509115e+00	1.696598503748554254e-01
3.190638127625525122e+00	1.699434012126093130e-01
3.192638527705541129e+00	1.702275351455435626e-01
3.194638927785557136e+00	1.705122539281092031e-01
3.196639327865573144e+00	1.707975593216082277e-01
3.198639727945589151e+00	1.710834530942255682e-01
3.200640128025605158e+00	1.713699370210619577e-01
3.202640528105621165e+00	1.716570128841672371e-01
3.204640928185637172e+00	1.719446824725718859e-01
3.206641328265653179e+00	1.722329475823216605e-01
3.208641728345669186e+00	1.725218100165100132e-01
3.210642128425685193e+00	1.728112715853122872e-01
3.212642528505701200e+00	1.731013341060188004e-01
3.214642928585717208e+00	1.733919994030690415e-01
3.216643328665733215e+00	1.736832693080854195e-01
3.218643728745749222e+00	1.739751456599081259e-01
3.220644128825765229e+00	1.742676303046291064e-01
3.222644528905781236e+00	1.745607250956269230e-01
3.224644928985797243e+00	1.748544318936011699e-01
3.226645329065813250e+00	1.751487525666080014e-01
3.228645729145829257e+00	1.754436889900954366e-01
3.230646129225845264e+00	1.757392430469379985e-01
3.232646529305861272e+00	1.760354166274729071e-01
3.234646929385877279e+00	1.763322116295362729e-01
3.236647329465893286e+00	1.766296299584979579e-01
3.238647729545909293e+00	1.769276735272986567e-01
3.240648129625925300e+00	1.772263442564860902e-01
3.242648529705941307e+00	1.775256440742518649e-01
3.244648929785957314e+00	1.778255749164672217e-01
3.246649329865973321e+00	1.781261387267216723e-01
3.248649729945989328e+00	1.784273374563587478e-01
3.250650130026005336e+00	1.787291730645146348e-01
3.252650530106021343e+00	1.790316475181543687e-01
3.254650930186037350e+00	1.793347627921113574e-01
3.256651330266053357e+00	1.796385208691240187e-01
3.258651730346069364e+00	1.799429237398748604e-01
3.260652130426085371e+00	1.802479734030288938e-01
3.262652530506101378e+00	1.805536718652716033e-01
3.264652930586117385e+00	1.808600211413489145e-01
3.266653330666133392e+00	1.811670232541056080e-01
3.268653730746149400e+00	1.814746802345246213e-01
3.270654130826165407e+00	1.817829941217676826e-01
3.272654530906181414e+00	1.820919669632130589e-01
3.274654930986197421e+00	1.824016008144979661e-01
3.276655331066213428e+00	1.827118977395567612e-01
3.278655731146229435e+00	1.830228598106624638e-01
3.280656131226245442e+00	1.833344891084678352e-01
3.282656531306261449e+00	1.836467877220446798e-01
3.284656931386277456e+00	1.839597577489269220e-01
3.286657331466293464e+00	1.842734012951505740e-01
3.288657731546309471e+00	1.845877204752959244e-01
3.290658131626325478e+00	1.849027174125295048e-01
3.292658531706341485e+00	1.852183942386458337e-01
3.294658931786357492e+00	1.855347530941096057e-01
3.296659331866373499e+00	1.858517961280987674e-01
3.298659731946389506e+00	1.861695254985473724e-01
3.300660132026405069e+00	1.864879433721877700e-01
3.302660532106421076e+00	1.868070519245950134e-01
3.304660932186437083e+00	1.871268533402290490e-01
3.306661332266453091e+00	1.874473498124795690e-01
3.308661732346469098e+00	1.877685435437101980e-01
3.310662132426485105e+00	1.880904367453015702e-01
3.312662532506501112e+00	1.884130316376968484e-01
3.314662932586517119e+00	1.887363304504461325e-01
3.316663332666533126e+00	1.890603354222517574e-01
3.318663732746549133e+00	1.893850488010131450e-01
3.320664132826565140e+00	1.897104728438723242e-01
3.322664532906581147e+00	1.900366098172605600e-01
3.324664932986597154e+00	1.903634619969436503e-01
3.326665333066613162e+00	1.906910316680681117e-01
3.328665733146629169e+00	1.910193211252082524e-01
3.330666133226645176e+00	1.913483326724130240e-01
3.332666533306661183e+00	1.916780686232526509e-01
3.334666933386677190e+00	1.920085313008668138e-01
3.336667333466693197e+00	1.923397230380110567e-01
3.338667733546709204e+00	1.926716461771063038e-01
3.340668133626725211e+00	1.930043030702857099e-01
3.342668533706741218e+00	1.933376960794439547e-01
3.344668933786757226e+00	1.936718275762854269e-01
3.346669333866773233e+00	1.940066999423737393e-01
3.348669733946789240e+00	1.943423155691810233e-01
3.350670134026805247e+00	1.946786768581367788e-01
3.352670534106821254e+00	1.950157862206789439e-01
3.354670934186837261e+00	1.953536460783031892e-01
3.356671334266853268e+00	1.956922588626133219e-01
3.358671734346869275e+00	1.960316270153730223e-01
3.360672134426885282e+00	1.963717529885558033e-01
3.362672534506901290e+00	1.967126392443965255e-01
3.364672934586917297e+00	1.970542882554437991e-01
3.366673334666933304e+00	1.973967025046106105e-01
3.368673734746949311e+00	1.977398844852278348e-01
3.370674134826965318e+00	1.980838367010964163e-01
3.372674534906981325e+00	1.984285616665388829e-01
3.374674934986997332e+00	1.987740619064548575e-01
3.376675335067013339e+00	1.991203399563725718e-01
3.378675735147029346e+00	1.994673983625028235e-01
3.380676135227045354e+00	1.998152396817944876e-01
3.382676535307061361e+00	2.001638664819869184e-01
3.384676935387077368e+00	2.005132813416661275e-01
3.386677335467093375e+00	2.008634868503187398e-01
3.388677735547109382e+00	2.012144856083879496e-01
3.390678135627125389e+00	2.015662802273294751e-01
3.392678535707141396e+00	2.019188733296664040e-01
3.394678935787157403e+00	2.022722675490462585e-01
3.396679335867173410e+00	2.026264655302976170e-01
3.398679735947189418e+00	2.029814699294865132e-01
3.400680136027205425e+00	2.033372834139743901e-01
3.402680536107221432e+00	2.036939086624753870e-01
3.404680936187237439e+00	2.040513483651142934e-01
3.406681336267253446e+00	2.044096052234842809e-01
3.408681736347269453e+00	2.047686819507066325e-01
3.410682136427285460e+00	2.051285812714889190e-01
3.412682536507301467e+00	2.054893059221842844e-01
3.414682936587317474e+00	2.058508586508516203e-01
3.416683336667333482e+00	2.062132422173146296e-01
3.418683736747349489e+00	2.065764593932231108e-01
3.420684136827365496e+00	2.069405129621135764e-01
3.422684536907381503e+00	2.073054057194692046e-01
3.424684936987397510e+00	2.076711404727826782e-01
3.426685337067413517e+00	2.080377200416170247e-01
3.428685737147429524e+00	2.084051472576680109e-01
3.430686137227445531e+00	2.087734249648267593e-01
3.432686537307461538e+00	2.091425560192423649e-01
3.434686937387477546e+00	2.095125432893847339e-01
3.436687337467493553e+00	2.098833896561096424e-01
3.438687737547509560e+00	2.102550980127209090e-01
3.440688137627525567e+00	2.106276712650354543e-01
3.442688537707541574e+00	2.110011123314488035e-01
3.444688937787557581e+00	2.113754241429985914e-01
3.446689337867573588e+00	2.117506096434316198e-01
3.448689737947589595e+00	2.121266717892682507e-01
3.450690138027605602e+00	2.125036135498701295e-01
3.452690538107621609e+00	2.128814379075052443e-01
3.454690938187637617e+00	2.132601478574167597e-01
3.456691338267653624e+00	2.136397464078885200e-01
3.458691738347669631e+00	2.140202365803145490e-01
3.460692138427685638e+00	2.144016214092658856e-01
3.462692538507701645e+00	2.147839039425600838e-01
3.464692938587717652e+00	2.151670872413302682e-01
3.466693338667733659e+00	2.155511743800941904e-01
3.468693738747749666e+00	2.159361684468235065e-01
3.470694138827765673e+00	2.163220725430154978e-01
3.472694538907781681e+00	2.167088897837625705e-01
3.474694938987797688e+00	2.170966232978237542e-01
3.476695339067813695e+00	2.174852762276962004e-01
3.478695739147829702e+00	2.178748517296864584e-01
3.480696139227845709e+00	2.182653529739844167e-01
3.482696539307861716e+00	2.186567831447343568e-01
3.484696939387877723e+00	2.190491454401091165e-01
3.486697339467893730e+00	2.194424430723833641e-01
3.488697739547909737e+00	2.198366792680079840e-01
3.490698139627925745e+00	2.202318572676844610e-01
3.492698539707941752e+00	2.206279803264397099e-01
3.494698939787957759e+00	2.210250517137013482e-01
3.496699339867973766e+00	2.214230747133740795e-01
3.498699739947989773e+00	2.218220526239154111e-01
3.500700140028005780e+00	2.222219887584133691e-01
3.502700540108021787e+00	2.226228864446619937e-01
3.504700940188037794e+00	2.230247490252410536e-01
3.506701340268053801e+00	2.234275798575922067e-01
3.508701740348069809e+00	2.238313823140993808e-01
3.510702140428085816e+00	2.242361597821662667e-01
3.512702540508101823e+00	2.246419156642975867e-01
3.514702940588117830e+00	2.250486533781770326e-01
3.516703340668133837e+00	2.254563763567494217e-01
3.518703740748149844e+00	2.258650880483008550e-01
3.520704140828165851e+00	2.262747919165406518e-01
3.522704540908181858e+00	2.266854914406828403e-01
3.524704940988197865e+00	2.270971901155283135e-01
3.526705341068213873e+00	2.275098914515489845e-01
3.528705741148229436e+00	2.279235989749697211e-01
3.530706141228245443e+00	2.283383162278531664e-01
3.532706541308261450e+00	2.287540467681836720e-01
3.534706941388277457e+00	2.291707941699530071e-01
3.536707341468293464e+00	2.295885620232440694e-01
3.538707741548309471e+00	2.300073539343192586e-01
3.540708141628325478e+00	2.304271735257041875e-01
3.542708541708341485e+00	2.308480244362773881e-01
3.544708941788357492e+00	2.312699103213553542e-01
3.546709341868373500e+00	2.316928348527822479e-01
3.548709741948389507e+00	2.321168017190173849e-01
3.550710142028405514e+00	2.325418146252249407e-01
3.552710542108421521e+00	2.329678772933634345e-01
3.554710942188437528e+00	2.333949934622754352e-01
3.556711342268453535e+00	2.338231668877783775e-01
3.558711742348469542e+00	2.342524013427567109e-01
3.560712142428485549e+00	2.346827006172518271e-01
3.562712542508501556e+00	2.351140685185559853e-01
3.564712942588517564e+00	2.355465088713046828e-01
3.566713342668533571e+00	2.359800255175696915e-01
3.568713742748549578e+00	2.364146223169534267e-01
3.570714142828565585e+00	2.368503031466833164e-01
3.572714542908581592e+00	2.372870719017070584e-01
3.574714942988597599e+00	2.377249324947883213e-01
3.576715343068613606e+00	2.381638888566026679e-01
3.578715743148629613e+00	2.386039449358350328e-01
3.580716143228645620e+00	2.390451046992763118e-01
3.582716543308661628e+00	2.394873721319221715e-01
3.584716943388677635e+00	2.399307512370711937e-01
3.586717343468693642e+00	2.403752460364236843e-01
3.588717743548709649e+00	2.408208605701824823e-01
3.590718143628725656e+00	2.412675988971526575e-01
3.592718543708741663e+00	2.417154650948425409e-01
3.594718943788757670e+00	2.421644632595651991e-01
3.596719343868773677e+00	2.426145975065410187e-01
3.598719743948789684e+00	2.430658719700005133e-01
3.600720144028805692e+00	2.435182908032873517e-01
3.602720544108821699e+00	2.439718581789629415e-01
3.604720944188837706e+00	2.444265782889103455e-01
3.606721344268853713e+00	2.448824553444406416e-01
3.608721744348869720e+00	2.453394935763981710e-01
3.610722144428885727e+00	2.457976972352671208e-01
3.612722544508901734e+00	2.462570705912792146e-01
3.614722944588917741e+00	2.467176179345211828e-01
3.616723344668933748e+00	2.471793435750435641e-01
3.618723744748949755e+00	2.476422518429697295e-01
3.620724144828965763e+00	2.481063470886060163e-01
3.622724544908981770e+00	2.485716336825511963e-01
3.624724944988997777e+00	2.490381160158097185e-01
3.626725345069013784e+00	2.495057984999011769e-01
3.628725745149029791e+00	2.499746855669748857e-01
3.630726145229045798e+00	2.504447816699211238e-01
3.632726545309061805e+00	2.509160912824872636e-01
3.634726945389077812e+00	2.513886188993901261e-01
