iter	loss
3.700000000000000000e+02	9.870213508605957031e+00
3.800000000000000000e+02	9.947842597961425781e+00
3.900000000000000000e+02	1.001549816131591797e+01
4.000000000000000000e+02	1.007674789428710938e+01
4.100000000000000000e+02	1.022412014007568359e+01
4.200000000000000000e+02	1.034808444976806641e+01
4.300000000000000000e+02	1.045119094848632812e+01
4.400000000000000000e+02	1.055992984771728516e+01
4.500000000000000000e+02	1.065835666656494141e+01
4.600000000000000000e+02	1.074365806579589844e+01
4.700000000000000000e+02	1.081720638275146484e+01
4.800000000000000000e+02	1.088761615753173828e+01
4.900000000000000000e+02	1.095172786712646484e+01
5.000000000000000000e+02	1.098855686187744141e+01
5.100000000000000000e+02	1.104642009735107422e+01
5.200000000000000000e+02	1.115869140625000000e+01
5.300000000000000000e+02	1.125621509552001953e+01
5.400000000000000000e+02	1.137805271148681641e+01
5.500000000000000000e+02	1.142109394073486328e+01
5.600000000000000000e+02	1.151969814300537109e+01
5.700000000000000000e+02	1.157197761535644531e+01
5.800000000000000000e+02	1.161480426788330078e+01
5.900000000000000000e+02	1.166860771179199219e+01
6.000000000000000000e+02	1.204029369354248047e+01
6.100000000000000000e+02	1.253474235534667969e+01
6.200000000000000000e+02	1.315685939788818359e+01
6.300000000000000000e+02	1.369070243835449219e+01
6.400000000000000000e+02	1.415469264984130859e+01
6.500000000000000000e+02	1.449965763092041016e+01
6.600000000000000000e+02	1.477635097503662109e+01
6.700000000000000000e+02	1.502403259277343750e+01
6.800000000000000000e+02	1.524351501464843750e+01
6.900000000000000000e+02	1.539130115509033203e+01
7.000000000000000000e+02	1.550911235809326172e+01
7.100000000000000000e+02	1.561881065368652344e+01
7.200000000000000000e+02	1.569788074493408203e+01
7.300000000000000000e+02	1.575710296630859375e+01
7.400000000000000000e+02	1.580462169647216797e+01
7.500000000000000000e+02	1.584347534179687500e+01
7.600000000000000000e+02	1.586759853363037109e+01
7.700000000000000000e+02	1.591483306884765625e+01
7.800000000000000000e+02	1.593156242370605469e+01
7.900000000000000000e+02	1.594474887847900391e+01
8.000000000000000000e+02	1.596221446990966797e+01
8.100000000000000000e+02	1.597842693328857422e+01
8.200000000000000000e+02	1.599350261688232422e+01
8.300000000000000000e+02	1.601718139648437500e+01
8.400000000000000000e+02	1.606766510009765625e+01
8.500000000000000000e+02	1.618235206604003906e+01
8.600000000000000000e+02	1.657315635681152344e+01
8.700000000000000000e+02	1.713183593750000000e+01
8.800000000000000000e+02	1.757820129394531250e+01
8.900000000000000000e+02	1.786614227294921875e+01
9.000000000000000000e+02	1.804715728759765625e+01
9.100000000000000000e+02	1.812404823303222656e+01
9.200000000000000000e+02	1.814993667602539062e+01
9.300000000000000000e+02	1.814575767517089844e+01
9.400000000000000000e+02	1.813126564025878906e+01
9.500000000000000000e+02	1.811001968383789062e+01
9.600000000000000000e+02	1.808839797973632812e+01
9.700000000000000000e+02	1.806622695922851562e+01
9.800000000000000000e+02	1.805542945861816406e+01
9.900000000000000000e+02	1.804315185546875000e+01
1.000000000000000000e+03	1.803958892822265625e+01
1.010000000000000000e+03	1.805194664001464844e+01
1.020000000000000000e+03	1.806627845764160156e+01
1.030000000000000000e+03	1.809762573242187500e+01
1.040000000000000000e+03	1.812663841247558594e+01
1.050000000000000000e+03	1.815678405761718750e+01
1.060000000000000000e+03	1.816072082519531250e+01
1.070000000000000000e+03	1.820405960083007812e+01
1.080000000000000000e+03	1.825154685974121094e+01
1.090000000000000000e+03	1.824920463562011719e+01
1.100000000000000000e+03	1.825736808776855469e+01
1.110000000000000000e+03	1.824692726135253906e+01
1.120000000000000000e+03	1.825983238220214844e+01
1.130000000000000000e+03	1.831115531921386719e+01
1.140000000000000000e+03	1.842948341369628906e+01
1.150000000000000000e+03	1.863939285278320312e+01
1.160000000000000000e+03	1.890987396240234375e+01
1.170000000000000000e+03	1.917692756652832031e+01
1.180000000000000000e+03	1.942192268371582031e+01
1.190000000000000000e+03	1.965275192260742188e+01
1.200000000000000000e+03	1.987267875671386719e+01
1.210000000000000000e+03	2.007758903503417969e+01
1.220000000000000000e+03	2.026380729675292969e+01
1.230000000000000000e+03	2.043151092529296875e+01
1.240000000000000000e+03	2.058294296264648438e+01
1.250000000000000000e+03	2.070512962341308594e+01
1.260000000000000000e+03	2.083633613586425781e+01
1.270000000000000000e+03	2.095240211486816406e+01
1.280000000000000000e+03	2.105438804626464844e+01
1.290000000000000000e+03	2.115180587768554688e+01
1.300000000000000000e+03	2.124246025085449219e+01
1.310000000000000000e+03	2.132633781433105469e+01
1.320000000000000000e+03	2.140904235839843750e+01
1.330000000000000000e+03	2.148575592041015625e+01
1.340000000000000000e+03	2.156035804748535156e+01
1.350000000000000000e+03	2.162381744384765625e+01
1.360000000000000000e+03	2.170898818969726562e+01
1.370000000000000000e+03	2.178938293457031250e+01
1.380000000000000000e+03	2.186625289916992188e+01
1.390000000000000000e+03	2.195364761352539062e+01
1.400000000000000000e+03	2.203932380676269531e+01
1.410000000000000000e+03	2.212563514709472656e+01
1.420000000000000000e+03	2.221817398071289062e+01
1.430000000000000000e+03	2.231187629699707031e+01
1.440000000000000000e+03	2.241201782226562500e+01
1.450000000000000000e+03	2.253250694274902344e+01
1.460000000000000000e+03	2.261915588378906250e+01
1.470000000000000000e+03	2.271456909179687500e+01
1.480000000000000000e+03	2.280483055114746094e+01
1.490000000000000000e+03	2.289301300048828125e+01
1.500000000000000000e+03	2.297662353515625000e+01
1.510000000000000000e+03	2.305839157104492188e+01
1.520000000000000000e+03	2.313542366027832031e+01
1.530000000000000000e+03	2.320872497558593750e+01
1.540000000000000000e+03	2.327896499633789062e+01
1.550000000000000000e+03	2.334958839416503906e+01
1.560000000000000000e+03	2.343360519409179688e+01
1.570000000000000000e+03	2.349338340759277344e+01
1.580000000000000000e+03	2.354329299926757812e+01
1.590000000000000000e+03	2.360092353820800781e+01
1.600000000000000000e+03	2.365237236022949219e+01
1.610000000000000000e+03	2.370189476013183594e+01
1.620000000000000000e+03	2.374845886230468750e+01
1.630000000000000000e+03	2.379103851318359375e+01
1.640000000000000000e+03	2.383072471618652344e+01
1.650000000000000000e+03	2.386764144897460938e+01
1.660000000000000000e+03	2.390218353271484375e+01
1.670000000000000000e+03	2.393377304077148438e+01
1.680000000000000000e+03	2.397483825683593750e+01
1.690000000000000000e+03	2.400702667236328125e+01
1.700000000000000000e+03	2.404819679260253906e+01
1.710000000000000000e+03	2.405458068847656250e+01
1.720000000000000000e+03	2.409127235412597656e+01
1.730000000000000000e+03	2.410113143920898438e+01
1.740000000000000000e+03	2.411610221862792969e+01
1.750000000000000000e+03	2.413754081726074219e+01
1.760000000000000000e+03	2.417664146423339844e+01
1.770000000000000000e+03	2.417872238159179688e+01
1.780000000000000000e+03	2.417578506469726562e+01
1.790000000000000000e+03	2.418573760986328125e+01
1.800000000000000000e+03	2.419177246093750000e+01
1.810000000000000000e+03	2.419871711730957031e+01
1.820000000000000000e+03	2.420424079895019531e+01
1.830000000000000000e+03	2.420821380615234375e+01
1.840000000000000000e+03	2.421237564086914062e+01
1.850000000000000000e+03	2.421448516845703125e+01
1.860000000000000000e+03	2.421737861633300781e+01
1.870000000000000000e+03	2.421472549438476562e+01
1.880000000000000000e+03	2.420865631103515625e+01
1.890000000000000000e+03	2.420560836791992188e+01
1.900000000000000000e+03	2.420345687866210938e+01
1.910000000000000000e+03	2.419502258300781250e+01
1.920000000000000000e+03	2.421134376525878906e+01
1.930000000000000000e+03	2.418865776062011719e+01
1.940000000000000000e+03	2.417967033386230469e+01
1.950000000000000000e+03	2.416808891296386719e+01
1.960000000000000000e+03	2.416823387145996094e+01
1.970000000000000000e+03	2.416002655029296875e+01
1.980000000000000000e+03	2.415291976928710938e+01
1.990000000000000000e+03	2.415781211853027344e+01
2.000000000000000000e+03	2.413534545898437500e+01
2.010000000000000000e+03	2.413258552551269531e+01
2.020000000000000000e+03	2.411508369445800781e+01
2.030000000000000000e+03	2.409637832641601562e+01
2.040000000000000000e+03	2.409019088745117188e+01
2.050000000000000000e+03	2.408149337768554688e+01
2.060000000000000000e+03	2.411817169189453125e+01
2.070000000000000000e+03	2.407104873657226562e+01
2.080000000000000000e+03	2.406014633178710938e+01
2.090000000000000000e+03	2.404373359680175781e+01
2.100000000000000000e+03	2.402705955505371094e+01
2.110000000000000000e+03	2.401025009155273438e+01
2.120000000000000000e+03	2.399898147583007812e+01
2.130000000000000000e+03	2.399990272521972656e+01
2.140000000000000000e+03	2.398067474365234375e+01
2.150000000000000000e+03	2.397179222106933594e+01
2.160000000000000000e+03	2.395843887329101562e+01
2.170000000000000000e+03	2.392716407775878906e+01
2.180000000000000000e+03	2.391594886779785156e+01
2.190000000000000000e+03	2.390785408020019531e+01
2.200000000000000000e+03	2.389806365966796875e+01
2.210000000000000000e+03	2.388412857055664062e+01
2.220000000000000000e+03	2.387468910217285156e+01
2.230000000000000000e+03	2.386084365844726562e+01
2.240000000000000000e+03	2.383397102355957031e+01
2.250000000000000000e+03	2.382395172119140625e+01
2.260000000000000000e+03	2.381127166748046875e+01
2.270000000000000000e+03	2.378993988037109375e+01
2.280000000000000000e+03	2.377185249328613281e+01
2.290000000000000000e+03	2.375670242309570312e+01
2.300000000000000000e+03	2.373624420166015625e+01
2.310000000000000000e+03	2.372615242004394531e+01
2.320000000000000000e+03	2.370783615112304688e+01
2.330000000000000000e+03	2.369013977050781250e+01
2.340000000000000000e+03	2.366280746459960938e+01
2.350000000000000000e+03	2.365476036071777344e+01
2.360000000000000000e+03	2.363946533203125000e+01
2.370000000000000000e+03	2.361949348449707031e+01
2.380000000000000000e+03	2.359631919860839844e+01
2.390000000000000000e+03	2.358832359313964844e+01
2.400000000000000000e+03	2.357224655151367188e+01
2.410000000000000000e+03	2.354494667053222656e+01
2.420000000000000000e+03	2.352458572387695312e+01
2.430000000000000000e+03	2.351414871215820312e+01
2.440000000000000000e+03	2.349969482421875000e+01
2.450000000000000000e+03	2.348086547851562500e+01
2.460000000000000000e+03	2.346041297912597656e+01
2.470000000000000000e+03	2.343990325927734375e+01
2.480000000000000000e+03	2.342327880859375000e+01
2.490000000000000000e+03	2.341310119628906250e+01
2.500000000000000000e+03	2.339412498474121094e+01
2.510000000000000000e+03	2.338500213623046875e+01
2.520000000000000000e+03	2.335993385314941406e+01
2.530000000000000000e+03	2.334660911560058594e+01
2.540000000000000000e+03	2.332182884216308594e+01
2.550000000000000000e+03	2.330194854736328125e+01
2.560000000000000000e+03	2.329625129699707031e+01
2.570000000000000000e+03	2.327088737487792969e+01
2.580000000000000000e+03	2.325395202636718750e+01
2.590000000000000000e+03	2.323942375183105469e+01
2.600000000000000000e+03	2.322736930847167969e+01
2.610000000000000000e+03	2.321374893188476562e+01
2.620000000000000000e+03	2.320088768005371094e+01
2.630000000000000000e+03	2.316818046569824219e+01
2.640000000000000000e+03	2.316046524047851562e+01
2.650000000000000000e+03	2.314325714111328125e+01
2.660000000000000000e+03	2.312559318542480469e+01
2.670000000000000000e+03	2.311215019226074219e+01
2.680000000000000000e+03	2.308926773071289062e+01
2.690000000000000000e+03	2.308374786376953125e+01
2.700000000000000000e+03	2.307008552551269531e+01
2.710000000000000000e+03	2.304803276062011719e+01
2.720000000000000000e+03	2.303127288818359375e+01
2.730000000000000000e+03	2.302031898498535156e+01
2.740000000000000000e+03	2.300296020507812500e+01
2.750000000000000000e+03	2.298859977722167969e+01
2.760000000000000000e+03	2.297051620483398438e+01
2.770000000000000000e+03	2.295732879638671875e+01
2.780000000000000000e+03	2.293743324279785156e+01
2.790000000000000000e+03	2.293079376220703125e+01
2.800000000000000000e+03	2.291592025756835938e+01
2.810000000000000000e+03	2.289703178405761719e+01
2.820000000000000000e+03	2.288856315612792969e+01
2.830000000000000000e+03	2.286443710327148438e+01
2.840000000000000000e+03	2.285960960388183594e+01
2.850000000000000000e+03	2.284757232666015625e+01
2.860000000000000000e+03	2.284460449218750000e+01
2.870000000000000000e+03	2.281982040405273438e+01
2.880000000000000000e+03	2.280586242675781250e+01
2.890000000000000000e+03	2.278625869750976562e+01
2.900000000000000000e+03	2.277509689331054688e+01
2.910000000000000000e+03	2.277009773254394531e+01
2.920000000000000000e+03	2.274934768676757812e+01
2.930000000000000000e+03	2.273020744323730469e+01
2.940000000000000000e+03	2.271843528747558594e+01
2.950000000000000000e+03	2.270936012268066406e+01
2.960000000000000000e+03	2.269116401672363281e+01
2.970000000000000000e+03	2.266872596740722656e+01
2.980000000000000000e+03	2.266825675964355469e+01
2.990000000000000000e+03	2.266251754760742188e+01
3.000000000000000000e+03	2.265867614746093750e+01
3.010000000000000000e+03	2.263980484008789062e+01
3.020000000000000000e+03	2.262915802001953125e+01
3.030000000000000000e+03	2.261234092712402344e+01
3.040000000000000000e+03	2.260221290588378906e+01
3.050000000000000000e+03	2.259072303771972656e+01
3.060000000000000000e+03	2.257746696472167969e+01
3.070000000000000000e+03	2.256571388244628906e+01
3.080000000000000000e+03	2.255660057067871094e+01
3.090000000000000000e+03	2.255633735656738281e+01
3.100000000000000000e+03	2.254109191894531250e+01
3.110000000000000000e+03	2.252369308471679688e+01
3.120000000000000000e+03	2.252235603332519531e+01
3.130000000000000000e+03	2.250094223022460938e+01
3.140000000000000000e+03	2.249473953247070312e+01
3.150000000000000000e+03	2.248705673217773438e+01
3.160000000000000000e+03	2.247874069213867188e+01
3.170000000000000000e+03	2.247201347351074219e+01
3.180000000000000000e+03	2.245801734924316406e+01
3.190000000000000000e+03	2.245286369323730469e+01
3.200000000000000000e+03	2.244906997680664062e+01
3.210000000000000000e+03	2.244129753112792969e+01
3.220000000000000000e+03	2.243514251708984375e+01
3.230000000000000000e+03	2.244206428527832031e+01
3.240000000000000000e+03	2.241003036499023438e+01
3.250000000000000000e+03	2.241576576232910156e+01
3.260000000000000000e+03	2.239822006225585938e+01
3.270000000000000000e+03	2.239977645874023438e+01
3.280000000000000000e+03	2.239233016967773438e+01
3.290000000000000000e+03	2.238555526733398438e+01
3.300000000000000000e+03	2.237861061096191406e+01
3.310000000000000000e+03	2.237388801574707031e+01
3.320000000000000000e+03	2.236148643493652344e+01
3.330000000000000000e+03	2.235952949523925781e+01
3.340000000000000000e+03	2.235460472106933594e+01
3.350000000000000000e+03	2.235507774353027344e+01
3.360000000000000000e+03	2.236480712890625000e+01
3.370000000000000000e+03	2.233275794982910156e+01
3.380000000000000000e+03	2.232087898254394531e+01
3.390000000000000000e+03	2.232841873168945312e+01
3.400000000000000000e+03	2.233511161804199219e+01
3.410000000000000000e+03	2.232282447814941406e+01
3.420000000000000000e+03	2.231066894531250000e+01
3.430000000000000000e+03	2.230766105651855469e+01
3.440000000000000000e+03	2.230254936218261719e+01
3.450000000000000000e+03	2.230010223388671875e+01
3.460000000000000000e+03	2.229762458801269531e+01
3.470000000000000000e+03	2.228683662414550781e+01
3.480000000000000000e+03	2.228714561462402344e+01
3.490000000000000000e+03	2.228129196166992188e+01
3.500000000000000000e+03	2.227846908569335938e+01
3.510000000000000000e+03	2.227903938293457031e+01
3.520000000000000000e+03	2.226168251037597656e+01
3.530000000000000000e+03	2.223325538635253906e+01
3.540000000000000000e+03	2.228295707702636719e+01
3.550000000000000000e+03	2.225452804565429688e+01
3.560000000000000000e+03	2.225362396240234375e+01
3.570000000000000000e+03	2.225267791748046875e+01
3.580000000000000000e+03	2.224422264099121094e+01
3.590000000000000000e+03	2.224071884155273438e+01
3.600000000000000000e+03	2.223445510864257812e+01
3.610000000000000000e+03	2.223761177062988281e+01
3.620000000000000000e+03	2.223860549926757812e+01
3.630000000000000000e+03	2.222465705871582031e+01
3.640000000000000000e+03	2.222018051147460938e+01
3.650000000000000000e+03	2.222203826904296875e+01
3.660000000000000000e+03	2.221581268310546875e+01
3.670000000000000000e+03	2.221575546264648438e+01
3.680000000000000000e+03	2.220920753479003906e+01
3.690000000000000000e+03	2.220663642883300781e+01
3.700000000000000000e+03	2.219688606262207031e+01
3.710000000000000000e+03	2.216845130920410156e+01
3.720000000000000000e+03	2.219677162170410156e+01
3.730000000000000000e+03	2.220709419250488281e+01
3.740000000000000000e+03	2.219679260253906250e+01
3.750000000000000000e+03	2.218420219421386719e+01
3.760000000000000000e+03	2.217886161804199219e+01
3.770000000000000000e+03	2.218123626708984375e+01
3.780000000000000000e+03	2.217878341674804688e+01
3.790000000000000000e+03	2.216908836364746094e+01
3.800000000000000000e+03	2.216488838195800781e+01
3.810000000000000000e+03	2.217026901245117188e+01
3.820000000000000000e+03	2.216676139831542969e+01
3.830000000000000000e+03	2.215895462036132812e+01
3.840000000000000000e+03	2.215481376647949219e+01
3.850000000000000000e+03	2.215242385864257812e+01
3.860000000000000000e+03	2.215330696105957031e+01
3.870000000000000000e+03	2.214339637756347656e+01
3.880000000000000000e+03	2.214478302001953125e+01
3.890000000000000000e+03	2.214151573181152344e+01
3.900000000000000000e+03	2.214201164245605469e+01
3.910000000000000000e+03	2.217034530639648438e+01
3.920000000000000000e+03	2.211047554016113281e+01
3.930000000000000000e+03	2.214276885986328125e+01
3.940000000000000000e+03	2.212268066406250000e+01
3.950000000000000000e+03	2.212841415405273438e+01
3.960000000000000000e+03	2.212119865417480469e+01
3.970000000000000000e+03	2.212043190002441406e+01
3.980000000000000000e+03	2.211832237243652344e+01
3.990000000000000000e+03	2.211478805541992188e+01
4.000000000000000000e+03	2.211240577697753906e+01
4.010000000000000000e+03	2.210881042480468750e+01
4.020000000000000000e+03	2.210653305053710938e+01
4.030000000000000000e+03	2.210336112976074219e+01
4.040000000000000000e+03	2.210178756713867188e+01
4.050000000000000000e+03	2.211198997497558594e+01
4.060000000000000000e+03	2.211182975769042969e+01
4.070000000000000000e+03	2.209162521362304688e+01
4.080000000000000000e+03	2.209124374389648438e+01
4.090000000000000000e+03	2.209160614013671875e+01
4.100000000000000000e+03	2.208007431030273438e+01
4.110000000000000000e+03	2.209225845336914062e+01
4.120000000000000000e+03	2.208279609680175781e+01
4.130000000000000000e+03	2.208292198181152344e+01
4.140000000000000000e+03	2.207534599304199219e+01
4.150000000000000000e+03	2.207409858703613281e+01
4.160000000000000000e+03	2.207629585266113281e+01
4.170000000000000000e+03	2.207864570617675781e+01
4.180000000000000000e+03	2.207170295715332031e+01
4.190000000000000000e+03	2.206989288330078125e+01
4.200000000000000000e+03	2.209976959228515625e+01
4.210000000000000000e+03	2.203512382507324219e+01
4.220000000000000000e+03	2.206929016113281250e+01
4.230000000000000000e+03	2.206284523010253906e+01
4.240000000000000000e+03	2.205186080932617188e+01
4.250000000000000000e+03	2.205675125122070312e+01
4.260000000000000000e+03	2.205537414550781250e+01
4.270000000000000000e+03	2.205007362365722656e+01
4.280000000000000000e+03	2.204644012451171875e+01
4.290000000000000000e+03	2.204736900329589844e+01
4.300000000000000000e+03	2.204120254516601562e+01
4.310000000000000000e+03	2.204124641418457031e+01
4.320000000000000000e+03	2.204444694519042969e+01
4.330000000000000000e+03	2.204369544982910156e+01
4.340000000000000000e+03	2.204602622985839844e+01
4.350000000000000000e+03	2.204295921325683594e+01
4.360000000000000000e+03	2.203913497924804688e+01
4.370000000000000000e+03	2.206446075439453125e+01
4.380000000000000000e+03	2.202980804443359375e+01
4.390000000000000000e+03	2.203897476196289062e+01
4.400000000000000000e+03	2.201514625549316406e+01
4.410000000000000000e+03	2.203365135192871094e+01
4.420000000000000000e+03	2.202831459045410156e+01
4.430000000000000000e+03	2.202022552490234375e+01
4.440000000000000000e+03	2.202271652221679688e+01
4.450000000000000000e+03	2.201885604858398438e+01
4.460000000000000000e+03	2.202189254760742188e+01
4.470000000000000000e+03	2.202083969116210938e+01
4.480000000000000000e+03	2.202296257019042969e+01
4.490000000000000000e+03	2.201972389221191406e+01
4.500000000000000000e+03	2.201102256774902344e+01
4.510000000000000000e+03	2.200457000732421875e+01
4.520000000000000000e+03	2.197575378417968750e+01
4.530000000000000000e+03	2.202781867980957031e+01
4.540000000000000000e+03	2.199098205566406250e+01
4.550000000000000000e+03	2.199800491333007812e+01
4.560000000000000000e+03	2.200986862182617188e+01
4.570000000000000000e+03	2.200217056274414062e+01
4.580000000000000000e+03	2.199858856201171875e+01
4.590000000000000000e+03	2.201025009155273438e+01
4.600000000000000000e+03	2.199766731262207031e+01
4.610000000000000000e+03	2.199744606018066406e+01
4.620000000000000000e+03	2.199739646911621094e+01
4.630000000000000000e+03	2.199365997314453125e+01
4.640000000000000000e+03	2.199654960632324219e+01
4.650000000000000000e+03	2.198766899108886719e+01
4.660000000000000000e+03	2.199492645263671875e+01
4.670000000000000000e+03	2.198567008972167969e+01
4.680000000000000000e+03	2.198993682861328125e+01
4.690000000000000000e+03	2.199222373962402344e+01
4.700000000000000000e+03	2.200557708740234375e+01
4.710000000000000000e+03	2.200312232971191406e+01
4.720000000000000000e+03	2.200253868103027344e+01
4.730000000000000000e+03	2.197521400451660156e+01
4.740000000000000000e+03	2.196907424926757812e+01
4.750000000000000000e+03	2.197651863098144531e+01
4.760000000000000000e+03	2.198619270324707031e+01
4.770000000000000000e+03	2.197500610351562500e+01
4.780000000000000000e+03	2.197061538696289062e+01
4.790000000000000000e+03	2.197159385681152344e+01
4.800000000000000000e+03	2.197084617614746094e+01
4.810000000000000000e+03	2.197153282165527344e+01
4.820000000000000000e+03	2.196564292907714844e+01
4.830000000000000000e+03	2.196086120605468750e+01
4.840000000000000000e+03	2.195820236206054688e+01
4.850000000000000000e+03	2.195839309692382812e+01
4.860000000000000000e+03	2.195765686035156250e+01
4.870000000000000000e+03	2.195526504516601562e+01
4.880000000000000000e+03	2.194740104675292969e+01
4.890000000000000000e+03	2.191830062866210938e+01
4.900000000000000000e+03	2.194271278381347656e+01
4.910000000000000000e+03	2.192537689208984375e+01
4.920000000000000000e+03	2.195202445983886719e+01
4.930000000000000000e+03	2.193181800842285156e+01
4.940000000000000000e+03	2.193327522277832031e+01
4.950000000000000000e+03	2.192835426330566406e+01
4.960000000000000000e+03	2.192299652099609375e+01
4.970000000000000000e+03	2.194163513183593750e+01
4.980000000000000000e+03	2.195799636840820312e+01
4.990000000000000000e+03	2.194743919372558594e+01
5.000000000000000000e+03	2.194443511962890625e+01
5.010000000000000000e+03	2.193866348266601562e+01
5.020000000000000000e+03	2.191202545166015625e+01
5.030000000000000000e+03	2.192086601257324219e+01
5.040000000000000000e+03	2.191222763061523438e+01
5.050000000000000000e+03	2.191195106506347656e+01
5.060000000000000000e+03	2.193064880371093750e+01
5.070000000000000000e+03	2.191535568237304688e+01
5.080000000000000000e+03	2.192718696594238281e+01
5.090000000000000000e+03	2.190531539916992188e+01
5.100000000000000000e+03	2.190067481994628906e+01
5.110000000000000000e+03	2.189905738830566406e+01
5.120000000000000000e+03	2.189867782592773438e+01
5.130000000000000000e+03	2.192335891723632812e+01
5.140000000000000000e+03	2.189910316467285156e+01
5.150000000000000000e+03	2.187557411193847656e+01
5.160000000000000000e+03	2.188096237182617188e+01
5.170000000000000000e+03	2.188912582397460938e+01
5.180000000000000000e+03	2.188901138305664062e+01
5.190000000000000000e+03	2.189195632934570312e+01
5.200000000000000000e+03	2.189523696899414062e+01
5.210000000000000000e+03	2.191495132446289062e+01
5.220000000000000000e+03	2.185466766357421875e+01
5.230000000000000000e+03	2.188884353637695312e+01
5.240000000000000000e+03	2.186677169799804688e+01
5.250000000000000000e+03	2.188562202453613281e+01
5.260000000000000000e+03	2.187891769409179688e+01
5.270000000000000000e+03	2.187351989746093750e+01
5.280000000000000000e+03	2.187130355834960938e+01
5.290000000000000000e+03	2.188233566284179688e+01
5.300000000000000000e+03	2.189215278625488281e+01
5.310000000000000000e+03	2.189789390563964844e+01
5.320000000000000000e+03	2.186170005798339844e+01
5.330000000000000000e+03	2.187235832214355469e+01
5.340000000000000000e+03	2.187936782836914062e+01
5.350000000000000000e+03	2.186406898498535156e+01
5.360000000000000000e+03	2.185394477844238281e+01
5.370000000000000000e+03	2.185750579833984375e+01
5.380000000000000000e+03	2.185599899291992188e+01
5.390000000000000000e+03	2.184322357177734375e+01
5.400000000000000000e+03	2.185293579101562500e+01
5.410000000000000000e+03	2.187981986999511719e+01
5.420000000000000000e+03	2.187240028381347656e+01
5.430000000000000000e+03	2.187011528015136719e+01
5.440000000000000000e+03	2.186828613281250000e+01
5.450000000000000000e+03	2.186267662048339844e+01
5.460000000000000000e+03	2.182637023925781250e+01
5.470000000000000000e+03	2.187148475646972656e+01
5.480000000000000000e+03	2.183874893188476562e+01
5.490000000000000000e+03	2.187932968139648438e+01
5.500000000000000000e+03	2.185860824584960938e+01
5.510000000000000000e+03	2.185195159912109375e+01
5.520000000000000000e+03	2.186689949035644531e+01
5.530000000000000000e+03	2.185455131530761719e+01
5.540000000000000000e+03	2.186343574523925781e+01
5.550000000000000000e+03	2.186329650878906250e+01
5.560000000000000000e+03	2.186214256286621094e+01
5.570000000000000000e+03	2.186320114135742188e+01
5.580000000000000000e+03	2.185628128051757812e+01
5.590000000000000000e+03	2.185520362854003906e+01
5.600000000000000000e+03	2.184289550781250000e+01
5.610000000000000000e+03	2.183185005187988281e+01
5.620000000000000000e+03	2.186924171447753906e+01
5.630000000000000000e+03	2.186131858825683594e+01
5.640000000000000000e+03	2.186505126953125000e+01
5.650000000000000000e+03	2.186616516113281250e+01
5.660000000000000000e+03	2.186624717712402344e+01
5.670000000000000000e+03	2.185146903991699219e+01
5.680000000000000000e+03	2.185478782653808594e+01
5.690000000000000000e+03	2.185553359985351562e+01
5.700000000000000000e+03	2.185171699523925781e+01
5.710000000000000000e+03	2.182319068908691406e+01
5.720000000000000000e+03	2.184291076660156250e+01
5.730000000000000000e+03	2.185305213928222656e+01
