x 	 u_pred 	 u_exact
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.500000000000000000e+00	1.802936413746676125e+00	1.899144482330934691e+00
5.000000000000000000e+00	2.997208148918782733e+00	3.085169313600047758e+00
7.500000000000000000e+00	4.013036167634444595e+00	4.097725707758709035e+00
1.000000000000000000e+01	4.929301395671337183e+00	5.011872336272721995e+00
