x 	 u_pred 	 u_exact
2.740000000000000213e+00	2.019879003985348476e+00	2.025001708536723122e+00
2.750000000000000000e+00	2.025145660825153460e+00	2.030172242902998914e+00
2.760000000000000231e+00	2.030404738815549948e+00	2.035337139747612323e+00
2.770000000000000018e+00	2.035656261751839224e+00	2.040496425609797715e+00
2.780000000000000249e+00	2.040900253836178457e+00	2.045650126808546077e+00
2.790000000000000036e+00	2.046136739667130389e+00	2.050798269445215816e+00
2.800000000000000266e+00	2.051365744229308952e+00	2.055940879406109367e+00
2.810000000000000053e+00	2.056587292883113705e+00	2.061077982365001837e+00
2.819999999999999840e+00	2.061801411354565960e+00	2.066209603785639892e+00
2.830000000000000071e+00	2.067008125725221745e+00	2.071335768924195797e+00
2.839999999999999858e+00	2.072207462422209989e+00	2.076456502831686368e+00
2.850000000000000089e+00	2.077399448208347543e+00	2.081571830356357733e+00
2.859999999999999876e+00	2.082584110172365666e+00	2.086681776146029677e+00
2.870000000000000107e+00	2.087761475719230653e+00	2.091786364650408458e+00
2.879999999999999893e+00	2.092931572560575493e+00	2.096885620123362326e+00
2.890000000000000124e+00	2.098094428705233661e+00	2.101979566625166829e+00
2.899999999999999911e+00	2.103250072449865726e+00	2.107068228024711054e+00
2.910000000000000142e+00	2.108398532369710754e+00	2.112151628001677217e+00
2.919999999999999929e+00	2.113539837309433178e+00	2.117229790048682059e+00
2.930000000000000160e+00	2.118674016374070934e+00	2.122302737473393819e+00
2.939999999999999947e+00	2.123801098920107489e+00	2.127370493400610574e+00
2.950000000000000178e+00	2.128921114546637572e+00	2.132433080774314593e+00
2.959999999999999964e+00	2.134034093086648376e+00	2.137490522359692058e+00
2.970000000000000195e+00	2.139140064598408664e+00	2.142542840745126131e+00
2.979999999999999982e+00	2.144239059356965349e+00	2.147590058344160724e+00
2.990000000000000213e+00	2.149331107845755096e+00	2.152632197397435387e+00
3.000000000000000000e+00	2.154416240748312728e+00	2.157669279974593124e+00
3.010000000000000231e+00	2.159494488940115087e+00	2.162701327976158883e+00
3.020000000000000018e+00	2.164565883480496833e+00	2.167728363135394964e+00
3.030000000000000249e+00	2.169630455604717678e+00	2.172750407020126673e+00
3.040000000000000036e+00	2.174688236716103784e+00	2.177767481034542651e+00
3.050000000000000266e+00	2.179739258378327715e+00	2.182779606420971685e+00
3.060000000000000053e+00	2.184783552307773213e+00	2.187786804261631968e+00
3.070000000000000284e+00	2.189821150366029645e+00	2.192789095480357719e+00
3.080000000000000071e+00	2.194852084552487259e+00	2.197786500844300051e+00
3.089999999999999858e+00	2.199876386997031030e+00	2.202779040965606505e+00
3.100000000000000089e+00	2.204894089952867731e+00	2.207766736303073518e+00
3.109999999999999876e+00	2.209905225789436489e+00	2.212749607163779775e+00
3.120000000000000107e+00	2.214909826985443253e+00	2.217727673704694258e+00
3.129999999999999893e+00	2.219907926121996500e+00	2.222700955934263423e+00
3.140000000000000124e+00	2.224899555875849977e+00	2.227669473713977499e+00
3.149999999999999911e+00	2.229884749012751133e+00	2.232633246759911927e+00
3.160000000000000142e+00	2.234863538380898795e+00	2.237592294644252355e+00
3.169999999999999929e+00	2.239835956904507874e+00	2.242546636796795223e+00
3.180000000000000160e+00	2.244802037577468212e+00	2.247496292506429239e+00
3.189999999999999947e+00	2.249761813457124227e+00	2.252441280922598210e+00
3.200000000000000178e+00	2.254715317658138485e+00	2.257381621056742116e+00
3.209999999999999964e+00	2.259662583346480957e+00	2.262317331783718632e+00
3.220000000000000195e+00	2.264603643733499538e+00	2.267248431843208234e+00
3.229999999999999982e+00	2.269538532070104697e+00	2.272174939841098418e+00
3.240000000000000213e+00	2.274467281641050054e+00	2.277096874250849723e+00
3.250000000000000000e+00	2.279389925759317315e+00	2.282014253414843541e+00
3.260000000000000231e+00	2.284306497760597576e+00	2.286927095545713939e+00
3.270000000000000018e+00	2.289217030997865887e+00	2.291835418727658613e+00
3.280000000000000249e+00	2.294121558836069497e+00	2.296739240917735181e+00
3.290000000000000036e+00	2.299020114646896040e+00	2.301638579947140606e+00
3.300000000000000266e+00	2.303912731803645197e+00	2.306533453522471966e+00
3.310000000000000053e+00	2.308799443676202046e+00	2.311423879226972122e+00
3.320000000000000284e+00	2.313680283626091683e+00	2.316309874521759848e+00
3.330000000000000071e+00	2.318555285001638211e+00	2.321191456747041304e+00
3.339999999999999858e+00	2.323424481133213870e+00	2.326068643123309077e+00
3.350000000000000089e+00	2.328287905328578322e+00	2.330941450752525679e+00
3.359999999999999876e+00	2.333145590868312524e+00	2.335809896619287507e+00
3.370000000000000107e+00	2.337997571001339203e+00	2.340673997591979916e+00
3.379999999999999893e+00	2.342843878940532587e+00	2.345533770423912756e+00
3.390000000000000124e+00	2.347684547858426729e+00	2.350389231754444364e+00
3.399999999999999911e+00	2.352519610882993994e+00	2.355240398110090005e+00
3.410000000000000142e+00	2.357349101093524801e+00	2.360087285905617449e+00
3.419999999999999929e+00	2.362173051516589517e+00	2.364929911445126542e+00
3.430000000000000160e+00	2.366991495122079847e+00	2.369768290923118137e+00
3.439999999999999947e+00	2.371804464819343927e+00	2.374602440425546135e+00
3.450000000000000178e+00	2.376611993453396021e+00	2.379432375930860211e+00
3.459999999999999964e+00	2.381414113801212373e+00	2.384258113311032101e+00
3.470000000000000195e+00	2.386210858568105664e+00	2.389079668332573458e+00
3.479999999999999982e+00	2.391002260384191835e+00	2.393897056657533717e+00
3.490000000000000213e+00	2.395788351800907989e+00	2.398710293844495745e+00
3.500000000000000000e+00	2.400569165287647522e+00	2.403519395349548393e+00
3.510000000000000231e+00	2.405344733228441445e+00	2.408324376527256838e+00
3.520000000000000018e+00	2.410115087918728083e+00	2.413125252631614259e+00
3.530000000000000249e+00	2.414880261562205366e+00	2.417922038816985086e+00
3.540000000000000036e+00	2.419640286267741747e+00	2.422714750139035811e+00
3.550000000000000266e+00	2.424395194046377267e+00	2.427503401555654250e+00
3.560000000000000053e+00	2.429145016808389457e+00	2.432288007927859042e+00
3.570000000000000284e+00	2.433889786360432961e+00	2.437068584020697148e+00
3.580000000000000071e+00	2.438629534402743548e+00	2.441845144504128484e+00
3.589999999999999858e+00	2.443364292526432724e+00	2.446617703953905654e+00
3.600000000000000089e+00	2.448094092210825856e+00	2.451386276852436819e+00
3.609999999999999876e+00	2.452818964820887349e+00	2.456150877589641901e+00
3.620000000000000107e+00	2.457538941604702210e+00	2.460911520463797686e+00
3.629999999999999893e+00	2.462254053691038891e+00	2.465668219682372264e+00
3.640000000000000124e+00	2.466964332086958755e+00	2.470420989362852371e+00
