epoch 	 learning_rate 	 loss
1	0.0010000000474974513	8.303950309753418
2	0.0010000000474974513	5.589269161224365
3	0.0010000000474974513	3.193307638168335
4	0.0010000000474974513	1.5250253677368164
5	0.0010000000474974513	0.5969067215919495
6	0.0010000000474974513	0.2573413848876953
7	0.0010000000474974513	0.30210041999816895
8	0.0010000000474974513	0.5310350656509399
9	0.0010000000474974513	0.7819885015487671
500	0.0010000000474974513	-1.3632725477218628
1000	0.0010000000474974513	-1.3718773126602173
1500	0.0010000000474974513	-1.3759013414382935
2000	0.0010000000474974513	-1.3774548768997192
2500	0.0010000000474974513	-1.3782187700271606
3000	0.0010000000474974513	-1.3786163330078125
3500	0.0010000000474974513	-1.3788230419158936
4000	0.0010000000474974513	-1.378930687904358
4500	0.0010000000474974513	-1.378988265991211
5000	0.0010000000474974513	-1.3790206909179688
5500	0.0010000000474974513	-1.3790409564971924
6000	0.0010000000474974513	-1.3790550231933594
6500	0.0010000000474974513	-1.379065990447998
7000	0.0010000000474974513	-1.379075288772583
7500	0.0010000000474974513	-1.3790833950042725
8000	0.0010000000474974513	-1.3790907859802246
8500	0.0010000000474974513	-1.3790974617004395
9000	0.0010000000474974513	-1.379103660583496
9500	0.0010000000474974513	-1.3791093826293945
10000	0.0010000000474974513	-1.3791147470474243
10500	0.0010000000474974513	-1.3791195154190063
11000	0.0010000000474974513	-1.3791240453720093
11500	0.0010000000474974513	-1.3791282176971436
12000	0.0010000000474974513	-1.3791320323944092
12500	0.0010000000474974513	-1.3791354894638062
13000	0.0010000000474974513	-1.3791388273239136
13500	0.0010000000474974513	-1.3791418075561523
14000	0.0010000000474974513	-1.3791446685791016
14500	0.0010000000474974513	-1.3791472911834717
15000	0.0010000000474974513	-1.3791497945785522
15500	0.0010000000474974513	-1.3791521787643433
16000	0.0010000000474974513	-1.3791544437408447
16500	0.0010000000474974513	-1.3791565895080566
17000	0.0010000000474974513	-1.379158616065979
17500	0.0010000000474974513	-1.3791605234146118
18000	0.0010000000474974513	-1.3791624307632446
18500	0.0010000000474974513	-1.379164218902588
19000	0.0010000000474974513	-1.3791658878326416
19500	0.0010000000474974513	-1.3791675567626953
20000	0.0010000000474974513	-1.379169225692749
20500	0.0010000000474974513	-1.3791707754135132
21000	0.0010000000474974513	-1.3791723251342773
21500	0.0010000000474974513	-1.3791738748550415
22000	0.0010000000474974513	-1.3791753053665161
22500	0.0010000000474974513	-1.3791767358779907
23000	0.0010000000474974513	-1.3791781663894653
23500	0.0010000000474974513	-1.3791794776916504
24000	0.0010000000474974513	-1.379180908203125
24500	0.0010000000474974513	-1.37918221950531
25000	0.0010000000474974513	-1.3791835308074951
25500	0.0010000000474974513	-1.3791848421096802
26000	0.0010000000474974513	-1.3791860342025757
26500	0.0010000000474974513	-1.3791873455047607
27000	0.0010000000474974513	-1.3791885375976562
27500	0.0010000000474974513	-1.3791897296905518
28000	0.0010000000474974513	-1.3791909217834473
28500	0.0010000000474974513	-1.3791921138763428
29000	0.0010000000474974513	-1.3791931867599487
29500	0.0010000000474974513	-1.3791943788528442
30000	0.0010000000474974513	-1.3791954517364502
30500	0.0010000000474974513	-1.3791965246200562
31000	0.0010000000474974513	-1.3791977167129517
31500	0.0010000000474974513	-1.3791987895965576
32000	0.0010000000474974513	-1.379199743270874
32500	0.0010000000474974513	-1.37920081615448
33000	0.0010000000474974513	-1.379201889038086
33500	0.0010000000474974513	-1.3792028427124023
34000	0.0010000000474974513	-1.3792039155960083
34500	0.0010000000474974513	-1.3792048692703247
35000	0.0010000000474974513	-1.3792058229446411
35500	0.0010000000474974513	-1.3792067766189575
36000	0.0010000000474974513	-1.379207730293274
36500	0.0010000000474974513	-1.3792086839675903
37000	0.0010000000474974513	-1.3792095184326172
37500	0.0010000000474974513	-1.3792104721069336
38000	0.0010000000474974513	-1.3792113065719604
38500	0.0010000000474974513	-1.3792122602462769
39000	0.0010000000474974513	-1.3792130947113037
39500	0.0010000000474974513	-1.3792139291763306
