x	u_pred	u_exact
3.863863945007324219e+00	1.425161361694335938e+01	1.492944431304931641e+01
3.873873949050903320e+00	1.432608890533447266e+01	1.500689983367919922e+01
3.883883953094482422e+00	1.440077877044677734e+01	1.508455467224121094e+01
3.893893957138061523e+00	1.447568607330322266e+01	1.516240978240966797e+01
3.903903961181640625e+00	1.455080413818359375e+01	1.524046611785888672e+01
3.913913965225219727e+00	1.462614345550537109e+01	1.531872272491455078e+01
3.923923969268798828e+00	1.470169830322265625e+01	1.539717960357666016e+01
3.933933973312377930e+00	1.477746486663818359e+01	1.547583675384521484e+01
3.943943977355957031e+00	1.485344791412353516e+01	1.555469417572021484e+01
3.953953981399536133e+00	1.492965126037597656e+01	1.563375186920166016e+01
3.963963985443115234e+00	1.500606727600097656e+01	1.571301078796386719e+01
3.973973989486694336e+00	1.508269882202148438e+01	1.579246902465820312e+01
3.983983993530273438e+00	1.515954875946044922e+01	1.587212848663330078e+01
3.993993997573852539e+00	1.523661613464355469e+01	1.595198822021484375e+01
4.004004001617431641e+00	1.531389427185058594e+01	1.603204727172851562e+01
4.014014244079589844e+00	1.539139652252197266e+01	1.611231040954589844e+01
4.024024009704589844e+00	1.546911144256591797e+01	1.619277000427246094e+01
4.034034252166748047e+00	1.554704570770263672e+01	1.627343177795410156e+01
4.044044017791748047e+00	1.562519359588623047e+01	1.635429191589355469e+01
4.054054260253906250e+00	1.570356178283691406e+01	1.643535614013671875e+01
4.064064025878906250e+00	1.578214931488037109e+01	1.651661682128906250e+01
4.074074268341064453e+00	1.586095237731933594e+01	1.659808158874511719e+01
4.084084033966064453e+00	1.593997001647949219e+01	1.667974281311035156e+01
4.094094276428222656e+00	1.601921081542968750e+01	1.676160812377929688e+01
4.104104042053222656e+00	1.609866523742675781e+01	1.684366989135742188e+01
4.114114284515380859e+00	1.617833900451660156e+01	1.692593574523925781e+01
4.124124050140380859e+00	1.625823020935058594e+01	1.700839996337890625e+01
4.134134292602539062e+00	1.633834457397460938e+01	1.709106636047363281e+01
4.144144058227539062e+00	1.641866493225097656e+01	1.717392921447753906e+01
4.154154300689697266e+00	1.649921417236328125e+01	1.725699806213378906e+01
4.164164066314697266e+00	1.657997894287109375e+01	1.734026145935058594e+01
4.174174308776855469e+00	1.666096305847167969e+01	1.742373085021972656e+01
4.184184074401855469e+00	1.674216651916503906e+01	1.750739669799804688e+01
4.194194316864013672e+00	1.682358741760253906e+01	1.759126663208007812e+01
4.204204082489013672e+00	1.690522384643554688e+01	1.767533111572265625e+01
4.214214324951171875e+00	1.698708343505859375e+01	1.775960159301757812e+01
4.224224090576171875e+00	1.706915855407714844e+01	1.784406852722167969e+01
4.234234333038330078e+00	1.715145683288574219e+01	1.792873954772949219e+01
4.244244098663330078e+00	1.723396873474121094e+01	1.801360702514648438e+01
4.254254341125488281e+00	1.731670570373535156e+01	1.809868049621582031e+01
4.264264106750488281e+00	1.739965629577636719e+01	1.818394851684570312e+01
4.274274349212646484e+00	1.748282814025878906e+01	1.826942062377929688e+01
4.284284114837646484e+00	1.756621742248535156e+01	1.835509109497070312e+01
4.294294357299804688e+00	1.764982795715332031e+01	1.844096374511718750e+01
4.304304122924804688e+00	1.773365783691406250e+01	1.852703475952148438e+01
4.314314365386962891e+00	1.781771087646484375e+01	1.861330795288085938e+01
4.324324131011962891e+00	1.790197563171386719e+01	1.869977951049804688e+01
4.334334373474121094e+00	1.798646354675292969e+01	1.878645515441894531e+01
4.344344139099121094e+00	1.807117271423339844e+01	1.887332534790039062e+01
4.354354381561279297e+00	1.815610122680664062e+01	1.896040153503417969e+01
4.364364147186279297e+00	1.824124526977539062e+01	1.904767417907714844e+01
4.374374389648437500e+00	1.832661437988281250e+01	1.913515090942382812e+01
4.384384155273437500e+00	1.841219520568847656e+01	1.922282409667968750e+01
4.394394397735595703e+00	1.849800491333007812e+01	1.931070137023925781e+01
4.404404640197753906e+00	1.858403015136718750e+01	1.939878082275390625e+01
4.414414405822753906e+00	1.867027664184570312e+01	1.948705482482910156e+01
4.424424648284912109e+00	1.875673675537109375e+01	1.957553291320800781e+01
4.434434413909912109e+00	1.884342002868652344e+01	1.966420936584472656e+01
4.444444656372070312e+00	1.893032646179199219e+01	1.975308799743652344e+01
4.454454421997070312e+00	1.901744461059570312e+01	1.984216499328613281e+01
4.464464664459228516e+00	1.910478973388671875e+01	1.993144416809082031e+01
4.474474430084228516e+00	1.919235420227050781e+01	2.002092170715332031e+01
4.484484672546386719e+00	1.928013610839843750e+01	2.011060333251953125e+01
4.494494438171386719e+00	1.936813735961914062e+01	2.020047950744628906e+01
4.504504680633544922e+00	1.945635986328125000e+01	2.029056167602539062e+01
4.514514446258544922e+00	1.954479598999023438e+01	2.038084030151367188e+01
4.524524688720703125e+00	1.963346099853515625e+01	2.047132301330566406e+01
4.534534454345703125e+00	1.972233963012695312e+01	2.056200218200683594e+01
4.544544696807861328e+00	1.981144332885742188e+01	2.065288734436035156e+01
4.554554462432861328e+00	1.990076065063476562e+01	2.074396705627441406e+01
4.564564704895019531e+00	1.999030113220214844e+01	2.083525085449218750e+01
4.574574470520019531e+00	2.008005714416503906e+01	2.092673110961914062e+01
4.584584712982177734e+00	2.017003631591796875e+01	2.101841735839843750e+01
4.594594478607177734e+00	2.026023101806640625e+01	2.111029815673828125e+01
4.604604721069335938e+00	2.035064888000488281e+01	2.120238494873046875e+01
4.614614486694335938e+00	2.044128417968750000e+01	2.129466629028320312e+01
4.624624729156494141e+00	2.053214454650878906e+01	2.138715362548828125e+01
4.634634494781494141e+00	2.062321853637695312e+01	2.147983741760253906e+01
4.644644737243652344e+00	2.071451568603515625e+01	2.157272529602050781e+01
4.654654502868652344e+00	2.080602645874023438e+01	2.166580772399902344e+01
4.664664745330810547e+00	2.089776229858398438e+01	2.175909805297851562e+01
4.674674510955810547e+00	2.098970985412597656e+01	2.185258102416992188e+01
4.684684753417968750e+00	2.108188247680664062e+01	2.194627189636230469e+01
4.694694519042968750e+00	2.117427062988281250e+01	2.204015731811523438e+01
4.704704761505126953e+00	2.126688385009765625e+01	2.213424682617187500e+01
4.714714527130126953e+00	2.135970878601074219e+01	2.222853279113769531e+01
4.724724769592285156e+00	2.145275688171386719e+01	2.232302474975585938e+01
4.734734535217285156e+00	2.154601860046386719e+01	2.241771125793457031e+01
4.744744777679443359e+00	2.163950538635253906e+01	2.251260375976562500e+01
4.754754543304443359e+00	2.173320579528808594e+01	2.260769081115722656e+01
4.764764785766601562e+00	2.182712936401367188e+01	2.270298385620117188e+01
4.774774551391601562e+00	2.192126464843750000e+01	2.279847145080566406e+01
4.784784793853759766e+00	2.201562881469726562e+01	2.289416503906250000e+01
4.794794559478759766e+00	2.211019897460937500e+01	2.299005508422851562e+01
4.804804801940917969e+00	2.220499420166015625e+01	2.308614921569824219e+01
4.814815044403076172e+00	2.230001068115234375e+01	2.318244361877441406e+01
4.824824810028076172e+00	2.239523696899414062e+01	2.327893447875976562e+01
4.834835052490234375e+00	2.249068641662597656e+01	2.337562942504882812e+01
4.844844818115234375e+00	2.258634757995605469e+01	2.347252082824707031e+01
4.854855060577392578e+00	2.268223190307617188e+01	2.356961822509765625e+01
4.864864826202392578e+00	2.277833175659179688e+01	2.366691017150878906e+01
4.874875068664550781e+00	2.287465095520019531e+01	2.376440620422363281e+01
4.884884834289550781e+00	2.297118568420410156e+01	2.386210060119628906e+01
4.894895076751708984e+00	2.306793785095214844e+01	2.395999717712402344e+01
4.904904842376708984e+00	2.316490554809570312e+01	2.405809211730957031e+01
4.914915084838867188e+00	2.326209259033203125e+01	2.415639114379882812e+01
4.924924850463867188e+00	2.335949325561523438e+01	2.425488471984863281e+01
4.934935092926025391e+00	2.345711517333984375e+01	2.435358428955078125e+01
4.944944858551025391e+00	2.355495071411132812e+01	2.445248031616210938e+01
4.954955101013183594e+00	2.365300369262695312e+01	2.455158042907714844e+01
4.964964866638183594e+00	2.375126838684082031e+01	2.465087699890136719e+01
4.974975109100341797e+00	2.384975814819335938e+01	2.475037765502929688e+01
4.984984874725341797e+00	2.394845390319824219e+01	2.485007476806640625e+01
4.994995117187500000e+00	2.404737281799316406e+01	2.494997596740722656e+01
5.005004882812500000e+00	2.414650535583496094e+01	2.505007362365722656e+01
5.015015125274658203e+00	2.424585342407226562e+01	2.515037727355957031e+01
5.025024890899658203e+00	2.434541702270507812e+01	2.525087547302246094e+01
5.035035133361816406e+00	2.444519996643066406e+01	2.535157966613769531e+01
5.045044898986816406e+00	2.454518699645996094e+01	2.545247840881347656e+01
5.055055141448974609e+00	2.464540100097656250e+01	2.555358314514160156e+01
5.065064907073974609e+00	2.474582099914550781e+01	2.565488243103027344e+01
5.075075149536132812e+00	2.484646224975585938e+01	2.575638771057128906e+01
5.085084915161132812e+00	2.494731140136718750e+01	2.585808944702148438e+01
5.095095157623291016e+00	2.504837989807128906e+01	2.595999526977539062e+01
5.105104923248291016e+00	2.514966011047363281e+01	2.606209564208984375e+01
5.115115165710449219e+00	2.525115776062011719e+01	2.616440391540527344e+01
5.125124931335449219e+00	2.535285949707031250e+01	2.626690483093261719e+01
5.135135173797607422e+00	2.545478630065917969e+01	2.636961364746093750e+01
5.145144939422607422e+00	2.555691719055175781e+01	2.647251701354980469e+01
5.155155181884765625e+00	2.565926933288574219e+01	2.657562446594238281e+01
5.165164947509765625e+00	2.576182746887207031e+01	2.667892837524414062e+01
5.175175189971923828e+00	2.586460304260253906e+01	2.678243827819824219e+01
5.185184955596923828e+00	2.596759033203125000e+01	2.688614273071289062e+01
5.195195198059082031e+00	2.607079315185546875e+01	2.699005317687988281e+01
5.205205440521240234e+00	2.617420768737792969e+01	2.709416389465332031e+01
5.215215206146240234e+00	2.627782821655273438e+01	2.719846916198730469e+01
5.225225448608398438e+00	2.638166618347167969e+01	2.730298042297363281e+01
5.235235214233398438e+00	2.648571014404296875e+01	2.740768814086914062e+01
5.245245456695556641e+00	2.658997154235839844e+01	2.751259994506835938e+01
5.255255222320556641e+00	2.669444084167480469e+01	2.761770820617675781e+01
5.265265464782714844e+00	2.679912376403808594e+01	2.772302055358886719e+01
5.275275230407714844e+00	2.690401649475097656e+01	2.782852935791015625e+01
5.285285472869873047e+00	2.700912094116210938e+01	2.793424224853515625e+01
5.295295238494873047e+00	2.711443138122558594e+01	2.804015159606933594e+01
5.305305480957031250e+00	2.721995544433593750e+01	2.814626693725585938e+01
5.315315246582031250e+00	2.732568931579589844e+01	2.825257682800292969e+01
5.325325489044189453e+00	2.743163490295410156e+01	2.835909080505371094e+01
5.335335254669189453e+00	2.753778266906738281e+01	2.846580314636230469e+01
5.345345497131347656e+00	2.764414978027343750e+01	2.857271766662597656e+01
5.355355262756347656e+00	2.775071716308593750e+01	2.867983055114746094e+01
5.365365505218505859e+00	2.785750007629394531e+01	2.878714752197265625e+01
5.375375270843505859e+00	2.796449089050292969e+01	2.889465904235839844e+01
5.385385513305664062e+00	2.807168960571289062e+01	2.900237655639648438e+01
5.395395278930664062e+00	2.817909240722656250e+01	2.911029052734375000e+01
5.405405521392822266e+00	2.828671073913574219e+01	2.921840858459472656e+01
5.415415287017822266e+00	2.839453125000000000e+01	2.932672309875488281e+01
5.425425529479980469e+00	2.850256347656250000e+01	2.943524169921875000e+01
5.435435295104980469e+00	2.861079597473144531e+01	2.954395675659179688e+01
5.445445537567138672e+00	2.871924400329589844e+01	2.965287780761718750e+01
5.455455303192138672e+00	2.882788848876953125e+01	2.976199340820312500e+01
5.465465545654296875e+00	2.893675231933593750e+01	2.987131309509277344e+01
5.475475311279296875e+00	2.904581069946289062e+01	2.998082923889160156e+01
5.485485553741455078e+00	2.915508651733398438e+01	3.009055137634277344e+01
5.495495319366455078e+00	2.926456069946289062e+01	3.020046806335449219e+01
5.505505561828613281e+00	2.937424468994140625e+01	3.031059074401855469e+01
5.515515327453613281e+00	2.948412895202636719e+01	3.042090988159179688e+01
5.525525569915771484e+00	2.959422302246093750e+01	3.053143310546875000e+01
5.535535335540771484e+00	2.970451545715332031e+01	3.064215087890625000e+01
5.545545578002929688e+00	2.981502151489257812e+01	3.075307655334472656e+01
5.555555343627929688e+00	2.992572402954101562e+01	3.086419486999511719e+01
5.565565586090087891e+00	3.003663253784179688e+01	3.097552108764648438e+01
5.575575351715087891e+00	3.014774894714355469e+01	3.108703994750976562e+01
5.585585594177246094e+00	3.025906753540039062e+01	3.119876670837402344e+01
5.595595359802246094e+00	3.037059020996093750e+01	3.131068801879882812e+01
5.605605602264404297e+00	3.048231315612792969e+01	3.142281341552734375e+01
5.615615844726562500e+00	3.059424018859863281e+01	3.153514099121093750e+01
5.625625610351562500e+00	3.070637321472167969e+01	3.164766311645507812e+01
5.635635852813720703e+00	3.081870651245117188e+01	3.176039123535156250e+01
5.645645618438720703e+00	3.093123435974121094e+01	3.187331390380859375e+01
5.655655860900878906e+00	3.104397392272949219e+01	3.198644256591796875e+01
5.665665626525878906e+00	3.115691375732421875e+01	3.209976577758789062e+01
5.675675868988037109e+00	3.127005195617675781e+01	3.221329498291015625e+01
5.685685634613037109e+00	3.138339233398437500e+01	3.232702255249023438e+01
5.695695877075195312e+00	3.149693489074707031e+01	3.244095230102539062e+01
5.705705642700195312e+00	3.161067199707031250e+01	3.255507659912109375e+01
5.715715885162353516e+00	3.172462081909179688e+01	3.266940689086914062e+01
5.725725650787353516e+00	3.183875656127929688e+01	3.278393554687500000e+01
5.735735893249511719e+00	3.195310211181640625e+01	3.289866638183593750e+01
5.745745658874511719e+00	3.206764221191406250e+01	3.301359176635742188e+01
5.755755901336669922e+00	3.218238449096679688e+01	3.312872695922851562e+01
5.765765666961669922e+00	3.229732513427734375e+01	3.324405288696289062e+01
5.775775909423828125e+00	3.241246414184570312e+01	3.335958862304687500e+01
5.785785675048828125e+00	3.252780151367187500e+01	3.347531509399414062e+01
5.795795917510986328e+00	3.264333724975585938e+01	3.359125137329101562e+01
5.805805683135986328e+00	3.275906372070312500e+01	3.370737838745117188e+01
5.815815925598144531e+00	3.287500000000000000e+01	3.382371520996093750e+01
5.825825691223144531e+00	3.299112319946289062e+01	3.394024658203125000e+01
5.835835933685302734e+00	3.310745239257812500e+01	3.405698013305664062e+01
5.845845699310302734e+00	3.322397232055664062e+01	3.417391204833984375e+01
5.855855941772460938e+00	3.334069061279296875e+01	3.429104995727539062e+01
5.865865707397460938e+00	3.345760345458984375e+01	3.440837860107421875e+01
5.875875949859619141e+00	3.357471466064453125e+01	3.452591705322265625e+01
5.885885715484619141e+00	3.369202041625976562e+01	3.464365005493164062e+01
5.895895957946777344e+00	3.380952835083007812e+01	3.476158905029296875e+01
5.905905723571777344e+00	3.392721939086914062e+01	3.487972259521484375e+01
5.915915966033935547e+00	3.404512023925781250e+01	3.499806213378906250e+01
5.925925731658935547e+00	3.416320419311523438e+01	3.511659622192382812e+01
5.935935974121093750e+00	3.428148651123046875e+01	3.523533630371093750e+01
5.945945739746093750e+00	3.439995956420898438e+01	3.535427093505859375e+01
5.955955982208251953e+00	3.451863479614257812e+01	3.547341156005859375e+01
5.965965747833251953e+00	3.463749313354492188e+01	3.559274673461914062e+01
5.975975990295410156e+00	3.475655364990234375e+01	3.571228790283203125e+01
5.985985755920410156e+00	3.487580490112304688e+01	3.583202362060546875e+01
5.995995998382568359e+00	3.499524688720703125e+01	3.595196914672851562e+01
6.006006240844726562e+00	3.511488342285156250e+01	3.607210922241210938e+01
6.016016006469726562e+00	3.523470687866210938e+01	3.619244766235351562e+01
6.026026248931884766e+00	3.535473251342773438e+01	3.631299209594726562e+01
6.036036014556884766e+00	3.547494506835937500e+01	3.643373107910156250e+01
6.046046257019042969e+00	3.559534835815429688e+01	3.655467605590820312e+01
6.056056022644042969e+00	3.571594619750976562e+01	3.667581558227539062e+01
6.066066265106201172e+00	3.583673477172851562e+01	3.679716110229492188e+01
6.076076030731201172e+00	3.595771026611328125e+01	3.691870117187500000e+01
6.086086273193359375e+00	3.607888031005859375e+01	3.704044723510742188e+01
6.096096038818359375e+00	3.620023345947265625e+01	3.716238784790039062e+01
6.106106281280517578e+00	3.632178115844726562e+01	3.728453445434570312e+01
6.116116046905517578e+00	3.644351959228515625e+01	3.740687561035156250e+01
6.126126289367675781e+00	3.656544876098632812e+01	3.752942276000976562e+01
6.136136054992675781e+00	3.668757247924804688e+01	3.765216445922851562e+01
6.146146297454833984e+00	3.680987548828125000e+01	3.777511596679687500e+01
6.156156063079833984e+00	3.693236923217773438e+01	3.789825820922851562e+01
6.166166305541992188e+00	3.705505752563476562e+01	3.802160644531250000e+01
6.176176071166992188e+00	3.717792892456054688e+01	3.814514923095703125e+01
6.186186313629150391e+00	3.730099105834960938e+01	3.826890182495117188e+01
6.196196079254150391e+00	3.742424011230468750e+01	3.839284515380859375e+01
6.206206321716308594e+00	3.754767990112304688e+01	3.851699829101562500e+01
6.216216087341308594e+00	3.767130279541015625e+01	3.864134216308593750e+01
6.226226329803466797e+00	3.779511642456054688e+01	3.876589584350585938e+01
6.236236095428466797e+00	3.791911315917968750e+01	3.889064025878906250e+01
6.246246337890625000e+00	3.804330062866210938e+01	3.901559448242187500e+01
6.256256103515625000e+00	3.816767120361328125e+01	3.914073944091796875e+01
6.266266345977783203e+00	3.829223251342773438e+01	3.926609420776367188e+01
6.276276111602783203e+00	3.841697311401367188e+01	3.939164352416992188e+01
6.286286354064941406e+00	3.854190826416015625e+01	3.951739501953125000e+01
6.296296119689941406e+00	3.866702270507812500e+01	3.964334487915039062e+01
6.306306362152099609e+00	3.879232406616210938e+01	3.976950073242187500e+01
6.316316127777099609e+00	3.891781616210937500e+01	3.989585113525390625e+01
6.326326370239257812e+00	3.904349136352539062e+01	4.002240371704101562e+01
6.336336135864257812e+00	3.916934585571289062e+01	4.014915466308593750e+01
6.346346378326416016e+00	3.929539108276367188e+01	4.027611160278320312e+01
6.356356143951416016e+00	3.942161560058593750e+01	4.040326309204101562e+01
6.366366386413574219e+00	3.954803085327148438e+01	4.053062057495117188e+01
6.376376152038574219e+00	3.967462539672851562e+01	4.065817260742187500e+01
6.386386394500732422e+00	3.980140304565429688e+01	4.078593063354492188e+01
6.396396160125732422e+00	3.992836761474609375e+01	4.091388320922851562e+01
6.406406402587890625e+00	4.005551910400390625e+01	4.104204177856445312e+01
6.416416645050048828e+00	4.018285369873046875e+01	4.117040252685546875e+01
6.426426410675048828e+00	4.031036376953125000e+01	4.129895782470703125e+01
6.436436653137207031e+00	4.043806457519531250e+01	4.142771530151367188e+01
6.446446418762207031e+00	4.056594085693359375e+01	4.155667114257812500e+01
6.456456661224365234e+00	4.069400405883789062e+01	4.168583297729492188e+01
6.466466426849365234e+00	4.082225036621093750e+01	4.181518936157226562e+01
6.476476669311523438e+00	4.095068740844726562e+01	4.194475173950195312e+01
6.486486434936523438e+00	4.107929229736328125e+01	4.207450485229492188e+01
6.496496677398681641e+00	4.120808792114257812e+01	4.220446777343750000e+01
6.506506443023681641e+00	4.133705902099609375e+01	4.233462524414062500e+01
6.516516685485839844e+00	4.146622467041015625e+01	4.246498870849609375e+01
6.526526451110839844e+00	4.159555816650390625e+01	4.259554672241210938e+01
6.536536693572998047e+00	4.172508239746093750e+01	4.272631072998046875e+01
6.546546459197998047e+00	4.185477828979492188e+01	4.285726928710937500e+01
6.556556701660156250e+00	4.198466110229492188e+01	4.298843765258789062e+01
6.566566467285156250e+00	4.211472320556640625e+01	4.311979675292968750e+01
6.576576709747314453e+00	4.224497604370117188e+01	4.325136184692382812e+01
6.586586475372314453e+00	4.237539672851562500e+01	4.338312149047851562e+01
6.596596717834472656e+00	4.250600814819335938e+01	4.351508712768554688e+01
6.606606483459472656e+00	4.263679504394531250e+01	4.364725112915039062e+01
6.616616725921630859e+00	4.276776504516601562e+01	4.377961730957031250e+01
6.626626491546630859e+00	4.289891433715820312e+01	4.391217803955078125e+01
6.636636734008789062e+00	4.303025054931640625e+01	4.404494857788085938e+01
6.646646499633789062e+00	4.316175460815429688e+01	4.417790985107421875e+01
6.656656742095947266e+00	4.329344940185546875e+01	4.431107711791992188e+01
6.666666507720947266e+00	4.342531204223632812e+01	4.444444274902343750e+01
6.676676750183105469e+00	4.355736541748046875e+01	4.457801055908203125e+01
6.686686515808105469e+00	4.368959808349609375e+01	4.471177673339843750e+01
6.696696758270263672e+00	4.382201004028320312e+01	4.484574890136718750e+01
6.706706523895263672e+00	4.395459747314453125e+01	4.497991180419921875e+01
6.716716766357421875e+00	4.408737564086914062e+01	4.511428451538085938e+01
6.726726531982421875e+00	4.422031784057617188e+01	4.524884796142578125e+01
6.736736774444580078e+00	4.435345077514648438e+01	4.538362121582031250e+01
6.746746540069580078e+00	4.448675537109375000e+01	4.551858901977539062e+01
6.756756782531738281e+00	4.462025070190429688e+01	4.565376281738281250e+01
6.766766548156738281e+00	4.475391769409179688e+01	4.578913116455078125e+01
6.776776790618896484e+00	4.488776779174804688e+01	4.592470550537109375e+01
6.786786556243896484e+00	4.502179718017578125e+01	4.606047058105468750e+01
6.796796798706054688e+00	4.515600967407226562e+01	4.619644546508789062e+01
6.806807041168212891e+00	4.529039764404296875e+01	4.633262252807617188e+01
6.816816806793212891e+00	4.542496109008789062e+01	4.646899032592773438e+01
6.826827049255371094e+00	4.555970764160156250e+01	4.660556793212890625e+01
6.836836814880371094e+00	4.569463348388671875e+01	4.674233627319335938e+01
6.846847057342529297e+00	4.582973861694335938e+01	4.687931442260742188e+01
6.856856822967529297e+00	4.596501922607421875e+01	4.701648712158203125e+01
6.866867065429687500e+00	4.610049057006835938e+01	4.715386199951171875e+01
6.876876831054687500e+00	4.623612594604492188e+01	4.729143524169921875e+01
6.886887073516845703e+00	4.637195205688476562e+01	4.742921447753906250e+01
6.896896839141845703e+00	4.650796127319335938e+01	4.756718444824218750e+01
6.906907081604003906e+00	4.664414215087890625e+01	4.770536422729492188e+01
6.916916847229003906e+00	4.678050613403320312e+01	4.784373855590820312e+01
6.926927089691162109e+00	4.691705322265625000e+01	4.798231887817382812e+01
6.936936855316162109e+00	4.705376815795898438e+01	4.812109375000000000e+01
6.946947097778320312e+00	4.719067001342773438e+01	4.826007461547851562e+01
6.956956863403320312e+00	4.732775497436523438e+01	4.839925003051757812e+01
6.966967105865478516e+00	4.746501541137695312e+01	4.853863143920898438e+01
6.976976871490478516e+00	4.760245895385742188e+01	4.867820739746093750e+01
6.986987113952636719e+00	4.774008178710937500e+01	4.881798934936523438e+01
6.996996879577636719e+00	4.787788391113281250e+01	4.895796585083007812e+01
7.007007122039794922e+00	4.801586532592773438e+01	4.909814834594726562e+01
7.017016887664794922e+00	4.815402603149414062e+01	4.923852539062500000e+01
7.027027130126953125e+00	4.829237365722656250e+01	4.937910842895507812e+01
7.037036895751953125e+00	4.843089675903320312e+01	4.951988983154296875e+01
7.047047138214111328e+00	4.856960296630859375e+01	4.966087341308593750e+01
7.057056903839111328e+00	4.870848846435546875e+01	4.980205154418945312e+01
7.067067146301269531e+00	4.884754943847656250e+01	4.994343948364257812e+01
7.077076911926269531e+00	4.898680114746093750e+01	5.008501815795898438e+01
7.087087154388427734e+00	4.912623977661132812e+01	5.022680282592773438e+01
7.097096920013427734e+00	4.926584625244140625e+01	5.036878585815429688e+01
7.107107162475585938e+00	4.940563583374023438e+01	5.051097106933593750e+01
7.117116928100585938e+00	4.954561233520507812e+01	5.065335464477539062e+01
7.127127170562744141e+00	4.968576812744140625e+01	5.079594039916992188e+01
7.137136936187744141e+00	4.982610321044921875e+01	5.093872451782226562e+01
7.147147178649902344e+00	4.996662902832031250e+01	5.108171463012695312e+01
7.157156944274902344e+00	5.010733413696289062e+01	5.122489547729492188e+01
7.167167186737060547e+00	5.024821472167968750e+01	5.136828613281250000e+01
7.177176952362060547e+00	5.038928604125976562e+01	5.151186752319335938e+01
7.187187194824218750e+00	5.053054046630859375e+01	5.165565872192382812e+01
7.197196960449218750e+00	5.067197799682617188e+01	5.179964447021484375e+01
7.207207202911376953e+00	5.081359481811523438e+01	5.194383621215820312e+01
7.217217445373535156e+00	5.095540237426757812e+01	5.208822631835937500e+01
7.227227210998535156e+00	5.109738922119140625e+01	5.223281478881835938e+01
7.237237453460693359e+00	5.123955917358398438e+01	5.237760543823242188e+01
7.247247219085693359e+00	5.138191604614257812e+01	5.252259063720703125e+01
7.257257461547851562e+00	5.152445983886718750e+01	5.266778564453125000e+01
7.267267227172851562e+00	5.166717910766601562e+01	5.281317138671875000e+01
7.277277469635009766e+00	5.181010055541992188e+01	5.295876693725585938e+01
7.287287235260009766e+00	5.195319747924804688e+01	5.310455703735351562e+01
7.297297477722167969e+00	5.209647369384765625e+01	5.325054931640625000e+01
7.307307243347167969e+00	5.223994445800781250e+01	5.339673995971679688e+01
7.317317485809326172e+00	5.238360214233398438e+01	5.354313659667968750e+01
7.327327251434326172e+00	5.252743911743164062e+01	5.368972396850585938e+01
7.337337493896484375e+00	5.267147827148437500e+01	5.383652114868164062e+01
7.347347259521484375e+00	5.281568908691406250e+01	5.398351287841796875e+01
7.357357501983642578e+00	5.296009826660156250e+01	5.413071060180664062e+01
7.367367267608642578e+00	5.310468292236328125e+01	5.427809906005859375e+01
7.377377510070800781e+00	5.324946975708007812e+01	5.442569732666015625e+01
7.387387275695800781e+00	5.339443588256835938e+01	5.457349014282226562e+01
7.397397518157958984e+00	5.353960037231445312e+01	5.472148895263671875e+01
7.407407283782958984e+00	5.368494415283203125e+01	5.486968231201171875e+01
7.417417526245117188e+00	5.383048629760742188e+01	5.501808166503906250e+01
7.427427291870117188e+00	5.397621154785156250e+01	5.516667556762695312e+01
7.437437534332275391e+00	5.412213134765625000e+01	5.531547546386718750e+01
7.447447299957275391e+00	5.426823806762695312e+01	5.546446990966796875e+01
7.457457542419433594e+00	5.441454315185546875e+01	5.561367416381835938e+01
7.467467308044433594e+00	5.456103134155273438e+01	5.576306915283203125e+01
7.477477550506591797e+00	5.470772552490234375e+01	5.591267013549804688e+01
7.487487316131591797e+00	5.485460281372070312e+01	5.606246566772460938e+01
7.497497558593750000e+00	5.500167083740234375e+01	5.621247100830078125e+01
7.507507324218750000e+00	5.514893341064453125e+01	5.636266708374023438e+01
7.517517566680908203e+00	5.529639434814453125e+01	5.651306915283203125e+01
7.527527332305908203e+00	5.544404602050781250e+01	5.666366958618164062e+01
7.537537574768066406e+00	5.559189224243164062e+01	5.681447219848632812e+01
7.547547340393066406e+00	5.573993301391601562e+01	5.696546936035156250e+01
7.557557582855224609e+00	5.588817596435546875e+01	5.711667633056640625e+01
7.567567348480224609e+00	5.603660964965820312e+01	5.726807403564453125e+01
7.577577590942382812e+00	5.618524169921875000e+01	5.741968154907226562e+01
7.587587356567382812e+00	5.633406448364257812e+01	5.757148361206054688e+01
7.597597599029541016e+00	5.648309707641601562e+01	5.772348785400390625e+01
7.607607841491699219e+00	5.663232421875000000e+01	5.787569808959960938e+01
7.617617607116699219e+00	5.678173828125000000e+01	5.802809906005859375e+01
7.627627849578857422e+00	5.693136596679687500e+01	5.818070602416992188e+01
7.637637615203857422e+00	5.708118057250976562e+01	5.833350753784179688e+01
7.647647857666015625e+00	5.723120498657226562e+01	5.848651885986328125e+01
7.657657623291015625e+00	5.738142776489257812e+01	5.863972091674804688e+01
7.667667865753173828e+00	5.753184890747070312e+01	5.879312896728515625e+01
7.677677631378173828e+00	5.768246841430664062e+01	5.894673538208007812e+01
7.687687873840332031e+00	5.783330154418945312e+01	5.910054397583007812e+01
7.697697639465332031e+00	5.798432922363281250e+01	5.925454711914062500e+01
7.707707881927490234e+00	5.813556289672851562e+01	5.940876007080078125e+01
7.717717647552490234e+00	5.828698730468750000e+01	5.956316757202148438e+01
7.727727890014648438e+00	5.843863677978515625e+01	5.971777725219726562e+01
7.737737655639648438e+00	5.859047698974609375e+01	5.987258529663085938e+01
