iter	loss
6.345000000000000000e+03	3.370340576171875000e+02
6.350000000000000000e+03	3.373022766113281250e+02
6.355000000000000000e+03	3.375443420410156250e+02
6.360000000000000000e+03	3.377310180664062500e+02
6.365000000000000000e+03	3.379539489746093750e+02
6.370000000000000000e+03	3.381454467773437500e+02
6.375000000000000000e+03	3.383512573242187500e+02
6.380000000000000000e+03	3.385485534667968750e+02
6.385000000000000000e+03	3.387603454589843750e+02
6.390000000000000000e+03	3.389678344726562500e+02
6.395000000000000000e+03	3.391775512695312500e+02
6.400000000000000000e+03	3.393907470703125000e+02
6.405000000000000000e+03	3.396044311523437500e+02
6.410000000000000000e+03	3.398163452148437500e+02
6.415000000000000000e+03	3.400273437500000000e+02
6.420000000000000000e+03	3.402393493652343750e+02
6.425000000000000000e+03	3.404492797851562500e+02
6.430000000000000000e+03	3.406621093750000000e+02
6.435000000000000000e+03	3.408742065429687500e+02
6.440000000000000000e+03	3.410885314941406250e+02
6.445000000000000000e+03	3.413009338378906250e+02
6.450000000000000000e+03	3.415169677734375000e+02
6.455000000000000000e+03	3.417262878417968750e+02
6.460000000000000000e+03	3.419551391601562500e+02
6.465000000000000000e+03	3.421309814453125000e+02
6.470000000000000000e+03	3.423958129882812500e+02
6.475000000000000000e+03	3.426342773437500000e+02
6.480000000000000000e+03	3.427871398925781250e+02
6.485000000000000000e+03	3.430192565917968750e+02
6.490000000000000000e+03	3.432291564941406250e+02
6.495000000000000000e+03	3.434700012207031250e+02
6.500000000000000000e+03	3.436920471191406250e+02
6.505000000000000000e+03	3.439114074707031250e+02
6.510000000000000000e+03	3.441224365234375000e+02
6.515000000000000000e+03	3.443353881835937500e+02
6.520000000000000000e+03	3.445560913085937500e+02
6.525000000000000000e+03	3.447754211425781250e+02
6.530000000000000000e+03	3.449960632324218750e+02
6.535000000000000000e+03	3.452125244140625000e+02
6.540000000000000000e+03	3.454342346191406250e+02
6.545000000000000000e+03	3.456555175781250000e+02
6.550000000000000000e+03	3.458773193359375000e+02
6.555000000000000000e+03	3.460972290039062500e+02
6.560000000000000000e+03	3.463195495605468750e+02
6.565000000000000000e+03	3.465431823730468750e+02
6.570000000000000000e+03	3.467664184570312500e+02
6.575000000000000000e+03	3.469897155761718750e+02
6.580000000000000000e+03	3.472142639160156250e+02
6.585000000000000000e+03	3.474385986328125000e+02
6.590000000000000000e+03	3.476654968261718750e+02
6.595000000000000000e+03	3.478910827636718750e+02
6.600000000000000000e+03	3.481208496093750000e+02
6.605000000000000000e+03	3.483441467285156250e+02
6.610000000000000000e+03	3.485816955566406250e+02
6.615000000000000000e+03	3.487899169921875000e+02
6.620000000000000000e+03	3.490640258789062500e+02
6.625000000000000000e+03	3.492051696777343750e+02
6.630000000000000000e+03	3.494953002929687500e+02
6.635000000000000000e+03	3.497431945800781250e+02
6.640000000000000000e+03	3.499832153320312500e+02
6.645000000000000000e+03	3.501821594238281250e+02
6.650000000000000000e+03	3.504117126464843750e+02
6.655000000000000000e+03	3.506511535644531250e+02
6.660000000000000000e+03	3.508924560546875000e+02
6.665000000000000000e+03	3.511249389648437500e+02
6.670000000000000000e+03	3.513457031250000000e+02
6.675000000000000000e+03	3.515780944824218750e+02
6.680000000000000000e+03	3.518124389648437500e+02
6.685000000000000000e+03	3.520487060546875000e+02
6.690000000000000000e+03	3.522770690917968750e+02
6.695000000000000000e+03	3.525123901367187500e+02
6.700000000000000000e+03	3.527483215332031250e+02
6.705000000000000000e+03	3.529839782714843750e+02
6.710000000000000000e+03	3.532186279296875000e+02
6.715000000000000000e+03	3.534575500488281250e+02
6.720000000000000000e+03	3.536940612792968750e+02
6.725000000000000000e+03	3.539322814941406250e+02
6.730000000000000000e+03	3.541706848144531250e+02
6.735000000000000000e+03	3.544091796875000000e+02
6.740000000000000000e+03	3.546495666503906250e+02
6.745000000000000000e+03	3.548884887695312500e+02
6.750000000000000000e+03	3.551322326660156250e+02
6.755000000000000000e+03	3.553670654296875000e+02
6.760000000000000000e+03	3.556269226074218750e+02
6.765000000000000000e+03	3.558238830566406250e+02
6.770000000000000000e+03	3.561372375488281250e+02
6.775000000000000000e+03	3.563732299804687500e+02
6.780000000000000000e+03	3.565654296875000000e+02
6.785000000000000000e+03	3.568394470214843750e+02
6.790000000000000000e+03	3.570878906250000000e+02
6.795000000000000000e+03	3.573449707031250000e+02
6.800000000000000000e+03	3.575866699218750000e+02
6.805000000000000000e+03	3.578243103027343750e+02
6.810000000000000000e+03	3.580700683593750000e+02
6.815000000000000000e+03	3.583151245117187500e+02
6.820000000000000000e+03	3.585658874511718750e+02
6.825000000000000000e+03	3.588067932128906250e+02
6.830000000000000000e+03	3.590559082031250000e+02
6.835000000000000000e+03	3.593029785156250000e+02
6.840000000000000000e+03	3.595537414550781250e+02
6.845000000000000000e+03	3.597996215820312500e+02
6.850000000000000000e+03	3.600495910644531250e+02
6.855000000000000000e+03	3.602997741699218750e+02
6.860000000000000000e+03	3.605515747070312500e+02
6.865000000000000000e+03	3.608030700683593750e+02
6.870000000000000000e+03	3.610565795898437500e+02
6.875000000000000000e+03	3.613099365234375000e+02
6.880000000000000000e+03	3.615650024414062500e+02
6.885000000000000000e+03	3.618200988769531250e+02
6.890000000000000000e+03	3.620750122070312500e+02
6.895000000000000000e+03	3.623313598632812500e+02
6.900000000000000000e+03	3.625852050781250000e+02
6.905000000000000000e+03	3.628460998535156250e+02
6.910000000000000000e+03	3.630929870605468750e+02
6.915000000000000000e+03	3.633799743652343750e+02
6.920000000000000000e+03	3.635678100585937500e+02
6.925000000000000000e+03	3.638979187011718750e+02
6.930000000000000000e+03	3.641745910644531250e+02
6.935000000000000000e+03	3.644096984863281250e+02
6.940000000000000000e+03	3.646725463867187500e+02
6.945000000000000000e+03	3.649145812988281250e+02
6.950000000000000000e+03	3.651775207519531250e+02
6.955000000000000000e+03	3.654465332031250000e+02
6.960000000000000000e+03	3.657178039550781250e+02
6.965000000000000000e+03	3.659820861816406250e+02
6.970000000000000000e+03	3.662484436035156250e+02
6.975000000000000000e+03	3.665109863281250000e+02
6.980000000000000000e+03	3.667740173339843750e+02
6.985000000000000000e+03	3.670433349609375000e+02
6.990000000000000000e+03	3.673094482421875000e+02
6.995000000000000000e+03	3.675819702148437500e+02
7.000000000000000000e+03	3.678441162109375000e+02
7.005000000000000000e+03	3.681256103515625000e+02
7.010000000000000000e+03	3.683664550781250000e+02
7.015000000000000000e+03	3.686799926757812500e+02
7.020000000000000000e+03	3.689230346679687500e+02
7.025000000000000000e+03	3.691887207031250000e+02
7.030000000000000000e+03	3.694829101562500000e+02
7.035000000000000000e+03	3.697692565917968750e+02
7.040000000000000000e+03	3.700150451660156250e+02
7.045000000000000000e+03	3.702945251464843750e+02
7.050000000000000000e+03	3.705721435546875000e+02
7.055000000000000000e+03	3.708524169921875000e+02
7.060000000000000000e+03	3.711154174804687500e+02
7.065000000000000000e+03	3.714005126953125000e+02
7.070000000000000000e+03	3.716734008789062500e+02
7.075000000000000000e+03	3.719504089355468750e+02
7.080000000000000000e+03	3.722322387695312500e+02
7.085000000000000000e+03	3.725085449218750000e+02
7.090000000000000000e+03	3.727896728515625000e+02
7.095000000000000000e+03	3.730668640136718750e+02
7.100000000000000000e+03	3.733499450683593750e+02
7.105000000000000000e+03	3.736250000000000000e+02
7.110000000000000000e+03	3.739192504882812500e+02
7.115000000000000000e+03	3.741717834472656250e+02
7.120000000000000000e+03	3.745134582519531250e+02
7.125000000000000000e+03	3.747272338867187500e+02
7.130000000000000000e+03	3.750425415039062500e+02
7.135000000000000000e+03	3.753390197753906250e+02
7.140000000000000000e+03	3.756602783203125000e+02
7.145000000000000000e+03	3.759094543457031250e+02
7.150000000000000000e+03	3.761995239257812500e+02
7.155000000000000000e+03	3.764803466796875000e+02
7.160000000000000000e+03	3.767851562500000000e+02
7.165000000000000000e+03	3.770639648437500000e+02
7.170000000000000000e+03	3.773479614257812500e+02
7.175000000000000000e+03	3.776329956054687500e+02
7.180000000000000000e+03	3.779295043945312500e+02
7.185000000000000000e+03	3.782175292968750000e+02
7.190000000000000000e+03	3.785068054199218750e+02
7.195000000000000000e+03	3.788017578125000000e+02
7.200000000000000000e+03	3.790960998535156250e+02
7.205000000000000000e+03	3.793872070312500000e+02
7.210000000000000000e+03	3.796843261718750000e+02
7.215000000000000000e+03	3.799793395996093750e+02
7.220000000000000000e+03	3.802770996093750000e+02
7.225000000000000000e+03	3.805739746093750000e+02
7.230000000000000000e+03	3.808719177246093750e+02
7.235000000000000000e+03	3.811713256835937500e+02
7.240000000000000000e+03	3.814722595214843750e+02
7.245000000000000000e+03	3.817725524902343750e+02
7.250000000000000000e+03	3.820781555175781250e+02
7.255000000000000000e+03	3.823662109375000000e+02
7.260000000000000000e+03	3.827125854492187500e+02
7.265000000000000000e+03	3.828987426757812500e+02
7.270000000000000000e+03	3.833072509765625000e+02
7.275000000000000000e+03	3.836096801757812500e+02
7.280000000000000000e+03	3.839477844238281250e+02
7.285000000000000000e+03	3.842194824218750000e+02
7.290000000000000000e+03	3.845221557617187500e+02
7.295000000000000000e+03	3.848163757324218750e+02
7.300000000000000000e+03	3.851264343261718750e+02
7.305000000000000000e+03	3.854376220703125000e+02
7.310000000000000000e+03	3.857444458007812500e+02
7.315000000000000000e+03	3.860525207519531250e+02
7.320000000000000000e+03	3.863549804687500000e+02
7.325000000000000000e+03	3.866648864746093750e+02
7.330000000000000000e+03	3.869731750488281250e+02
7.335000000000000000e+03	3.872874450683593750e+02
7.340000000000000000e+03	3.875971984863281250e+02
7.345000000000000000e+03	3.879105529785156250e+02
7.350000000000000000e+03	3.882251281738281250e+02
7.355000000000000000e+03	3.885423583984375000e+02
7.360000000000000000e+03	3.888584289550781250e+02
7.365000000000000000e+03	3.891759338378906250e+02
7.370000000000000000e+03	3.894947204589843750e+02
7.375000000000000000e+03	3.898134460449218750e+02
7.380000000000000000e+03	3.901324768066406250e+02
7.385000000000000000e+03	3.904535827636718750e+02
7.390000000000000000e+03	3.907758789062500000e+02
7.395000000000000000e+03	3.910985717773437500e+02
7.400000000000000000e+03	3.914214782714843750e+02
7.405000000000000000e+03	3.917460327148437500e+02
7.410000000000000000e+03	3.920715026855468750e+02
7.415000000000000000e+03	3.923977050781250000e+02
7.420000000000000000e+03	3.927256469726562500e+02
7.425000000000000000e+03	3.930510253906250000e+02
7.430000000000000000e+03	3.933867187500000000e+02
7.435000000000000000e+03	3.937008056640625000e+02
7.440000000000000000e+03	3.940779418945312500e+02
7.445000000000000000e+03	3.942808227539062500e+02
7.450000000000000000e+03	3.946880187988281250e+02
7.455000000000000000e+03	3.950675964355468750e+02
7.460000000000000000e+03	3.954033813476562500e+02
7.465000000000000000e+03	3.957382202148437500e+02
7.470000000000000000e+03	3.960555114746093750e+02
7.475000000000000000e+03	3.963987121582031250e+02
7.480000000000000000e+03	3.967215576171875000e+02
7.485000000000000000e+03	3.970626220703125000e+02
7.490000000000000000e+03	3.973849487304687500e+02
7.495000000000000000e+03	3.977222290039062500e+02
7.500000000000000000e+03	3.980525512695312500e+02
7.505000000000000000e+03	3.983957519531250000e+02
7.510000000000000000e+03	3.987346496582031250e+02
7.515000000000000000e+03	3.990776367187500000e+02
7.520000000000000000e+03	3.994158325195312500e+02
7.525000000000000000e+03	3.997587890625000000e+02
7.530000000000000000e+03	4.001004638671875000e+02
7.535000000000000000e+03	4.004446411132812500e+02
7.540000000000000000e+03	4.007896118164062500e+02
7.545000000000000000e+03	4.011370544433593750e+02
7.550000000000000000e+03	4.014833679199218750e+02
7.555000000000000000e+03	4.018310546875000000e+02
7.560000000000000000e+03	4.021788024902343750e+02
7.565000000000000000e+03	4.025257568359375000e+02
7.570000000000000000e+03	4.028748474121093750e+02
7.575000000000000000e+03	4.032269897460937500e+02
7.580000000000000000e+03	4.035790100097656250e+02
7.585000000000000000e+03	4.039335632324218750e+02
7.590000000000000000e+03	4.042872619628906250e+02
7.595000000000000000e+03	4.046494445800781250e+02
7.600000000000000000e+03	4.049964599609375000e+02
7.605000000000000000e+03	4.053852844238281250e+02
7.610000000000000000e+03	4.056501159667968750e+02
7.615000000000000000e+03	4.060962524414062500e+02
7.620000000000000000e+03	4.064804382324218750e+02
7.625000000000000000e+03	4.068308410644531250e+02
7.630000000000000000e+03	4.071624145507812500e+02
7.635000000000000000e+03	4.075165405273437500e+02
7.640000000000000000e+03	4.078926086425781250e+02
7.645000000000000000e+03	4.082638244628906250e+02
7.650000000000000000e+03	4.086355285644531250e+02
7.655000000000000000e+03	4.089876098632812500e+02
7.660000000000000000e+03	4.093509216308593750e+02
7.665000000000000000e+03	4.097140808105468750e+02
7.670000000000000000e+03	4.100877685546875000e+02
7.675000000000000000e+03	4.104548645019531250e+02
7.680000000000000000e+03	4.108251342773437500e+02
7.685000000000000000e+03	4.111980285644531250e+02
7.690000000000000000e+03	4.115752258300781250e+02
7.695000000000000000e+03	4.119478759765625000e+02
7.700000000000000000e+03	4.123234252929687500e+02
7.705000000000000000e+03	4.127013244628906250e+02
7.710000000000000000e+03	4.130780639648437500e+02
7.715000000000000000e+03	4.134543457031250000e+02
7.720000000000000000e+03	4.138312377929687500e+02
7.725000000000000000e+03	4.142098083496093750e+02
7.730000000000000000e+03	4.145923156738281250e+02
7.735000000000000000e+03	4.149754943847656250e+02
7.740000000000000000e+03	4.153606872558593750e+02
7.745000000000000000e+03	4.157434082031250000e+02
7.750000000000000000e+03	4.161358337402343750e+02
7.755000000000000000e+03	4.165103454589843750e+02
7.760000000000000000e+03	4.169370727539062500e+02
7.765000000000000000e+03	4.172209472656250000e+02
7.770000000000000000e+03	4.177044067382812500e+02
7.775000000000000000e+03	4.181613464355468750e+02
7.780000000000000000e+03	4.184966430664062500e+02
7.785000000000000000e+03	4.188955078125000000e+02
7.790000000000000000e+03	4.192530517578125000e+02
7.795000000000000000e+03	4.196645812988281250e+02
7.800000000000000000e+03	4.200497436523437500e+02
7.805000000000000000e+03	4.204599914550781250e+02
7.810000000000000000e+03	4.208455505371093750e+02
7.815000000000000000e+03	4.212453918457031250e+02
7.820000000000000000e+03	4.216322631835937500e+02
7.825000000000000000e+03	4.220309143066406250e+02
7.830000000000000000e+03	4.224285583496093750e+02
7.835000000000000000e+03	4.228326110839843750e+02
7.840000000000000000e+03	4.232337036132812500e+02
7.845000000000000000e+03	4.236363525390625000e+02
7.850000000000000000e+03	4.240380859375000000e+02
7.855000000000000000e+03	4.244420166015625000e+02
7.860000000000000000e+03	4.248499145507812500e+02
7.865000000000000000e+03	4.252599792480468750e+02
7.870000000000000000e+03	4.256698608398437500e+02
7.875000000000000000e+03	4.260796203613281250e+02
7.880000000000000000e+03	4.264914245605468750e+02
7.885000000000000000e+03	4.269032287597656250e+02
7.890000000000000000e+03	4.273162231445312500e+02
7.895000000000000000e+03	4.277302246093750000e+02
7.900000000000000000e+03	4.281464538574218750e+02
7.905000000000000000e+03	4.285639953613281250e+02
7.910000000000000000e+03	4.289818725585937500e+02
7.915000000000000000e+03	4.294039001464843750e+02
7.920000000000000000e+03	4.298221435546875000e+02
7.925000000000000000e+03	4.302531738281250000e+02
7.930000000000000000e+03	4.306458129882812500e+02
7.935000000000000000e+03	4.311273803710937500e+02
7.940000000000000000e+03	4.314994506835937500e+02
7.945000000000000000e+03	4.319433288574218750e+02
7.950000000000000000e+03	4.323916625976562500e+02
7.955000000000000000e+03	4.328156738281250000e+02
7.960000000000000000e+03	4.332243957519531250e+02
7.965000000000000000e+03	4.336593017578125000e+02
7.970000000000000000e+03	4.340915527343750000e+02
7.975000000000000000e+03	4.345304870605468750e+02
7.980000000000000000e+03	4.349513244628906250e+02
7.985000000000000000e+03	4.353871459960937500e+02
7.990000000000000000e+03	4.358234863281250000e+02
7.995000000000000000e+03	4.362632141113281250e+02
8.000000000000000000e+03	4.366965026855468750e+02
8.005000000000000000e+03	4.371397705078125000e+02
8.010000000000000000e+03	4.375796508789062500e+02
8.015000000000000000e+03	4.380236816406250000e+02
8.020000000000000000e+03	4.384687194824218750e+02
8.025000000000000000e+03	4.389156799316406250e+02
8.030000000000000000e+03	4.393640136718750000e+02
8.035000000000000000e+03	4.398113098144531250e+02
8.040000000000000000e+03	4.402631225585937500e+02
8.045000000000000000e+03	4.407063598632812500e+02
8.050000000000000000e+03	4.411695861816406250e+02
8.055000000000000000e+03	4.415893859863281250e+02
8.060000000000000000e+03	4.421099853515625000e+02
8.065000000000000000e+03	4.424277038574218750e+02
8.070000000000000000e+03	4.429688110351562500e+02
8.075000000000000000e+03	4.434566650390625000e+02
8.080000000000000000e+03	4.439225769042968750e+02
8.085000000000000000e+03	4.443383483886718750e+02
8.090000000000000000e+03	4.447972717285156250e+02
8.095000000000000000e+03	4.452606201171875000e+02
8.100000000000000000e+03	4.457326965332031250e+02
8.105000000000000000e+03	4.461831054687500000e+02
8.110000000000000000e+03	4.466347656250000000e+02
8.115000000000000000e+03	4.470988159179687500e+02
8.120000000000000000e+03	4.475700378417968750e+02
8.125000000000000000e+03	4.480378723144531250e+02
8.130000000000000000e+03	4.484988708496093750e+02
8.135000000000000000e+03	4.489684753417968750e+02
8.140000000000000000e+03	4.494400024414062500e+02
8.145000000000000000e+03	4.499077453613281250e+02
8.150000000000000000e+03	4.503804321289062500e+02
8.155000000000000000e+03	4.508579406738281250e+02
8.160000000000000000e+03	4.513329772949218750e+02
8.165000000000000000e+03	4.518125610351562500e+02
8.170000000000000000e+03	4.522906494140625000e+02
8.175000000000000000e+03	4.527738037109375000e+02
8.180000000000000000e+03	4.532516784667968750e+02
8.185000000000000000e+03	4.537457885742187500e+02
8.190000000000000000e+03	4.542132873535156250e+02
8.195000000000000000e+03	4.547486572265625000e+02
8.200000000000000000e+03	4.551243896484375000e+02
8.205000000000000000e+03	4.557203063964843750e+02
8.210000000000000000e+03	4.562548828125000000e+02
8.215000000000000000e+03	4.566787719726562500e+02
8.220000000000000000e+03	4.571728515625000000e+02
8.225000000000000000e+03	4.576546630859375000e+02
8.230000000000000000e+03	4.581829223632812500e+02
8.235000000000000000e+03	4.586712646484375000e+02
8.240000000000000000e+03	4.591646423339843750e+02
8.245000000000000000e+03	4.596443786621093750e+02
8.250000000000000000e+03	4.601516418457031250e+02
8.255000000000000000e+03	4.606539306640625000e+02
8.260000000000000000e+03	4.611589355468750000e+02
8.265000000000000000e+03	4.616553649902343750e+02
8.270000000000000000e+03	4.621651306152343750e+02
8.275000000000000000e+03	4.626744384765625000e+02
8.280000000000000000e+03	4.631855468750000000e+02
8.285000000000000000e+03	4.637013244628906250e+02
8.290000000000000000e+03	4.642203674316406250e+02
8.295000000000000000e+03	4.647370300292968750e+02
8.300000000000000000e+03	4.652595825195312500e+02
8.305000000000000000e+03	4.657843627929687500e+02
8.310000000000000000e+03	4.663120727539062500e+02
8.315000000000000000e+03	4.668409423828125000e+02
8.320000000000000000e+03	4.673712768554687500e+02
8.325000000000000000e+03	4.679045104980468750e+02
8.330000000000000000e+03	4.684362182617187500e+02
8.335000000000000000e+03	4.689766540527343750e+02
8.340000000000000000e+03	4.695025634765625000e+02
8.345000000000000000e+03	4.700721740722656250e+02
8.350000000000000000e+03	4.705423583984375000e+02
8.355000000000000000e+03	4.711411743164062500e+02
8.360000000000000000e+03	4.716962890625000000e+02
8.365000000000000000e+03	4.722311401367187500e+02
8.370000000000000000e+03	4.727399291992187500e+02
8.375000000000000000e+03	4.733109436035156250e+02
8.380000000000000000e+03	4.737758789062500000e+02
8.385000000000000000e+03	4.744215698242187500e+02
8.390000000000000000e+03	4.750112915039062500e+02
8.395000000000000000e+03	4.754903869628906250e+02
8.400000000000000000e+03	4.760704345703125000e+02
8.405000000000000000e+03	4.766231384277343750e+02
8.410000000000000000e+03	4.772253417968750000e+02
8.415000000000000000e+03	4.777644042968750000e+02
8.420000000000000000e+03	4.783210144042968750e+02
8.425000000000000000e+03	4.788709716796875000e+02
8.430000000000000000e+03	4.794489746093750000e+02
8.435000000000000000e+03	4.800108642578125000e+02
8.440000000000000000e+03	4.805762634277343750e+02
8.445000000000000000e+03	4.811435546875000000e+02
8.450000000000000000e+03	4.817209167480468750e+02
8.455000000000000000e+03	4.822916870117187500e+02
8.460000000000000000e+03	4.828671569824218750e+02
8.465000000000000000e+03	4.834462585449218750e+02
8.470000000000000000e+03	4.840255737304687500e+02
8.475000000000000000e+03	4.846062011718750000e+02
8.480000000000000000e+03	4.851957397460937500e+02
8.485000000000000000e+03	4.857828369140625000e+02
8.490000000000000000e+03	4.863761596679687500e+02
8.495000000000000000e+03	4.869649963378906250e+02
8.500000000000000000e+03	4.875686035156250000e+02
8.505000000000000000e+03	4.881423645019531250e+02
8.510000000000000000e+03	4.887800903320312500e+02
8.515000000000000000e+03	4.892667846679687500e+02
8.520000000000000000e+03	4.899839172363281250e+02
8.525000000000000000e+03	4.906174926757812500e+02
8.530000000000000000e+03	4.911325683593750000e+02
8.535000000000000000e+03	4.917596740722656250e+02
8.540000000000000000e+03	4.923633117675781250e+02
8.545000000000000000e+03	4.930133056640625000e+02
8.550000000000000000e+03	4.935954589843750000e+02
8.555000000000000000e+03	4.941979064941406250e+02
8.560000000000000000e+03	4.947951049804687500e+02
8.565000000000000000e+03	4.954246520996093750e+02
8.570000000000000000e+03	4.960371704101562500e+02
8.575000000000000000e+03	4.966494750976562500e+02
8.580000000000000000e+03	4.972661132812500000e+02
8.585000000000000000e+03	4.978962402343750000e+02
8.590000000000000000e+03	4.985174865722656250e+02
8.595000000000000000e+03	4.991449584960937500e+02
8.600000000000000000e+03	4.997791748046875000e+02
8.605000000000000000e+03	5.004121093750000000e+02
8.610000000000000000e+03	5.010494079589843750e+02
8.615000000000000000e+03	5.016911621093750000e+02
8.620000000000000000e+03	5.023307495117187500e+02
8.625000000000000000e+03	5.029776611328125000e+02
8.630000000000000000e+03	5.036197509765625000e+02
8.635000000000000000e+03	5.042754211425781250e+02
8.640000000000000000e+03	5.049095458984375000e+02
8.645000000000000000e+03	5.056018066406250000e+02
8.650000000000000000e+03	5.061556396484375000e+02
8.655000000000000000e+03	5.069418334960937500e+02
8.660000000000000000e+03	5.076171875000000000e+02
8.665000000000000000e+03	5.081850891113281250e+02
8.670000000000000000e+03	5.088841552734375000e+02
8.675000000000000000e+03	5.095454711914062500e+02
8.680000000000000000e+03	5.102651062011718750e+02
8.685000000000000000e+03	5.109128417968750000e+02
8.690000000000000000e+03	5.115754089355468750e+02
8.695000000000000000e+03	5.122242431640625000e+02
8.700000000000000000e+03	5.129097900390625000e+02
8.705000000000000000e+03	5.135852050781250000e+02
8.710000000000000000e+03	5.142592773437500000e+02
8.715000000000000000e+03	5.149255371093750000e+02
8.720000000000000000e+03	5.156077270507812500e+02
8.725000000000000000e+03	5.162935791015625000e+02
8.730000000000000000e+03	5.169826049804687500e+02
8.735000000000000000e+03	5.176721801757812500e+02
8.740000000000000000e+03	5.183707275390625000e+02
8.745000000000000000e+03	5.190662841796875000e+02
8.750000000000000000e+03	5.197643432617187500e+02
8.755000000000000000e+03	5.204656372070312500e+02
8.760000000000000000e+03	5.211673583984375000e+02
8.765000000000000000e+03	5.218760986328125000e+02
8.770000000000000000e+03	5.225869140625000000e+02
8.775000000000000000e+03	5.232994384765625000e+02
8.780000000000000000e+03	5.240197753906250000e+02
8.785000000000000000e+03	5.247263183593750000e+02
8.790000000000000000e+03	5.254666137695312500e+02
8.795000000000000000e+03	5.262017822265625000e+02
8.800000000000000000e+03	5.269234619140625000e+02
8.805000000000000000e+03	5.276350097656250000e+02
8.810000000000000000e+03	5.283683471679687500e+02
8.815000000000000000e+03	5.291032714843750000e+02
8.820000000000000000e+03	5.298499145507812500e+02
8.825000000000000000e+03	5.306008911132812500e+02
8.830000000000000000e+03	5.313502197265625000e+02
8.835000000000000000e+03	5.321037597656250000e+02
8.840000000000000000e+03	5.328585815429687500e+02
8.845000000000000000e+03	5.336172485351562500e+02
8.850000000000000000e+03	5.343750610351562500e+02
8.855000000000000000e+03	5.351475830078125000e+02
8.860000000000000000e+03	5.358912353515625000e+02
8.865000000000000000e+03	5.367194213867187500e+02
8.870000000000000000e+03	5.373336791992187500e+02
8.875000000000000000e+03	5.382621459960937500e+02
8.880000000000000000e+03	5.391216430664062500e+02
8.885000000000000000e+03	5.398212280273437500e+02
8.890000000000000000e+03	5.405918579101562500e+02
8.895000000000000000e+03	5.413427124023437500e+02
8.900000000000000000e+03	5.421574096679687500e+02
8.905000000000000000e+03	5.429393310546875000e+02
8.910000000000000000e+03	5.437444458007812500e+02
8.915000000000000000e+03	5.445177001953125000e+02
8.920000000000000000e+03	5.453079833984375000e+02
8.925000000000000000e+03	5.460915527343750000e+02
8.930000000000000000e+03	5.469008178710937500e+02
8.935000000000000000e+03	5.477033081054687500e+02
8.940000000000000000e+03	5.485137329101562500e+02
8.945000000000000000e+03	5.493228149414062500e+02
8.950000000000000000e+03	5.501465454101562500e+02
8.955000000000000000e+03	5.509703979492187500e+02
8.960000000000000000e+03	5.518016357421875000e+02
8.965000000000000000e+03	5.526333007812500000e+02
8.970000000000000000e+03	5.534730834960937500e+02
8.975000000000000000e+03	5.543156738281250000e+02
8.980000000000000000e+03	5.551598510742187500e+02
8.985000000000000000e+03	5.560059814453125000e+02
8.990000000000000000e+03	5.568549194335937500e+02
8.995000000000000000e+03	5.577053222656250000e+02
9.000000000000000000e+03	5.585638427734375000e+02
9.005000000000000000e+03	5.594252319335937500e+02
9.010000000000000000e+03	5.602975463867187500e+02
9.015000000000000000e+03	5.611633300781250000e+02
9.020000000000000000e+03	5.620474243164062500e+02
9.025000000000000000e+03	5.628941040039062500e+02
9.030000000000000000e+03	5.638366088867187500e+02
9.035000000000000000e+03	5.645496826171875000e+02
9.040000000000000000e+03	5.655891113281250000e+02
9.045000000000000000e+03	5.665522460937500000e+02
9.050000000000000000e+03	5.673786621093750000e+02
9.055000000000000000e+03	5.682508544921875000e+02
9.060000000000000000e+03	5.691281738281250000e+02
9.065000000000000000e+03	5.700515747070312500e+02
9.070000000000000000e+03	5.709588012695312500e+02
9.075000000000000000e+03	5.718703613281250000e+02
9.080000000000000000e+03	5.727549438476562500e+02
9.085000000000000000e+03	5.736605224609375000e+02
9.090000000000000000e+03	5.745717773437500000e+02
9.095000000000000000e+03	5.755017089843750000e+02
9.100000000000000000e+03	5.764258422851562500e+02
9.105000000000000000e+03	5.773517456054687500e+02
9.110000000000000000e+03	5.782833251953125000e+02
9.115000000000000000e+03	5.792289428710937500e+02
9.120000000000000000e+03	5.801760864257812500e+02
9.125000000000000000e+03	5.811261596679687500e+02
9.130000000000000000e+03	5.820833129882812500e+02
9.135000000000000000e+03	5.830478515625000000e+02
9.140000000000000000e+03	5.840205078125000000e+02
9.145000000000000000e+03	5.849964599609375000e+02
9.150000000000000000e+03	5.859750976562500000e+02
9.155000000000000000e+03	5.869582519531250000e+02
9.160000000000000000e+03	5.879476318359375000e+02
9.165000000000000000e+03	5.889400634765625000e+02
9.170000000000000000e+03	5.899385986328125000e+02
9.175000000000000000e+03	5.909426879882812500e+02
9.180000000000000000e+03	5.919409179687500000e+02
9.185000000000000000e+03	5.929662475585937500e+02
9.190000000000000000e+03	5.939338989257812500e+02
9.195000000000000000e+03	5.950008544921875000e+02
9.200000000000000000e+03	5.959771118164062500e+02
9.205000000000000000e+03	5.970371093750000000e+02
9.210000000000000000e+03	5.980437011718750000e+02
9.215000000000000000e+03	5.990789794921875000e+02
9.220000000000000000e+03	6.001314086914062500e+02
9.225000000000000000e+03	6.011576538085937500e+02
9.230000000000000000e+03	6.022395629882812500e+02
9.235000000000000000e+03	6.032722167968750000e+02
9.240000000000000000e+03	6.043813476562500000e+02
9.245000000000000000e+03	6.053900146484375000e+02
9.250000000000000000e+03	6.065673828125000000e+02
9.255000000000000000e+03	6.075256347656250000e+02
