epoch 	 loss
1.000000000000000000e+00	-1.253535151481628418e+00
2.000000000000000000e+00	-1.221163630485534668e+00
3.000000000000000000e+00	-1.262346625328063965e+00
4.000000000000000000e+00	-1.260313272476196289e+00
5.000000000000000000e+00	-1.253195285797119141e+00
6.000000000000000000e+00	-1.268068909645080566e+00
7.000000000000000000e+00	-1.283400297164916992e+00
8.000000000000000000e+00	-1.285814762115478516e+00
9.000000000000000000e+00	-1.283729791641235352e+00
1.000000000000000000e+01	-1.289412379264831543e+00
1.100000000000000000e+01	-1.301211118698120117e+00
1.200000000000000000e+01	-1.310679078102111816e+00
1.300000000000000000e+01	-1.314383745193481445e+00
1.400000000000000000e+01	-1.317012906074523926e+00
1.500000000000000000e+01	-1.323872447013854980e+00
1.600000000000000000e+01	-1.334075927734375000e+00
1.700000000000000000e+01	-1.343160748481750488e+00
1.800000000000000000e+01	-1.349053621292114258e+00
1.900000000000000000e+01	-1.354099512100219727e+00
2.000000000000000000e+01	-1.361397862434387207e+00
2.100000000000000000e+01	-1.370708346366882324e+00
2.200000000000000000e+01	-1.379235386848449707e+00
2.300000000000000000e+01	-1.385359764099121094e+00
2.400000000000000000e+01	-1.390449523925781250e+00
2.500000000000000000e+01	-1.396591067314147949e+00
2.600000000000000000e+01	-1.403411865234375000e+00
2.700000000000000000e+01	-1.408787369728088379e+00
2.800000000000000000e+01	-1.411766290664672852e+00
2.900000000000000000e+01	-1.413571715354919434e+00
3.000000000000000000e+01	-1.415506720542907715e+00
3.100000000000000000e+01	-1.417078375816345215e+00
3.200000000000000000e+01	-1.417217373847961426e+00
3.300000000000000000e+01	-1.416369080543518066e+00
3.400000000000000000e+01	-1.415966987609863281e+00
3.500000000000000000e+01	-1.416331291198730469e+00
3.600000000000000000e+01	-1.416668891906738281e+00
3.700000000000000000e+01	-1.416811823844909668e+00
3.800000000000000000e+01	-1.417522430419921875e+00
3.900000000000000000e+01	-1.419035077095031738e+00
4.000000000000000000e+01	-1.420612454414367676e+00
4.100000000000000000e+01	-1.421785116195678711e+00
4.200000000000000000e+01	-1.423018336296081543e+00
4.300000000000000000e+01	-1.424600005149841309e+00
4.400000000000000000e+01	-1.426031231880187988e+00
4.500000000000000000e+01	-1.426946401596069336e+00
4.600000000000000000e+01	-1.427629590034484863e+00
4.700000000000000000e+01	-1.428406834602355957e+00
4.800000000000000000e+01	-1.429110765457153320e+00
4.900000000000000000e+01	-1.429520130157470703e+00
5.000000000000000000e+01	-1.429828405380249023e+00
5.100000000000000000e+01	-1.430271506309509277e+00
5.200000000000000000e+01	-1.430719614028930664e+00
5.300000000000000000e+01	-1.431078791618347168e+00
5.400000000000000000e+01	-1.431478857994079590e+00
5.500000000000000000e+01	-1.432027101516723633e+00
5.600000000000000000e+01	-1.432625889778137207e+00
5.700000000000000000e+01	-1.433192491531372070e+00
5.800000000000000000e+01	-1.433852195739746094e+00
5.900000000000000000e+01	-1.434644460678100586e+00
6.000000000000000000e+01	-1.435408592224121094e+00
6.100000000000000000e+01	-1.436110019683837891e+00
6.200000000000000000e+01	-1.436882495880126953e+00
6.300000000000000000e+01	-1.437649488449096680e+00
6.400000000000000000e+01	-1.438321948051452637e+00
6.500000000000000000e+01	-1.438960075378417969e+00
6.600000000000000000e+01	-1.439627408981323242e+00
6.700000000000000000e+01	-1.440251111984252930e+00
6.800000000000000000e+01	-1.440809369087219238e+00
6.900000000000000000e+01	-1.441399812698364258e+00
7.000000000000000000e+01	-1.441984415054321289e+00
7.100000000000000000e+01	-1.442540049552917480e+00
7.200000000000000000e+01	-1.443109750747680664e+00
7.300000000000000000e+01	-1.443702936172485352e+00
7.400000000000000000e+01	-1.444275736808776855e+00
7.500000000000000000e+01	-1.444843411445617676e+00
7.600000000000000000e+01	-1.445408225059509277e+00
7.700000000000000000e+01	-1.445960998535156250e+00
7.800000000000000000e+01	-1.446492075920104980e+00
7.900000000000000000e+01	-1.447017073631286621e+00
8.000000000000000000e+01	-1.447542905807495117e+00
8.100000000000000000e+01	-1.448041796684265137e+00
8.200000000000000000e+01	-1.448549151420593262e+00
8.300000000000000000e+01	-1.449060320854187012e+00
8.400000000000000000e+01	-1.449556350708007812e+00
8.500000000000000000e+01	-1.450071215629577637e+00
8.600000000000000000e+01	-1.450578331947326660e+00
8.700000000000000000e+01	-1.451082944869995117e+00
8.800000000000000000e+01	-1.451584100723266602e+00
8.900000000000000000e+01	-1.452081918716430664e+00
9.000000000000000000e+01	-1.452562332153320312e+00
9.100000000000000000e+01	-1.453043699264526367e+00
9.200000000000000000e+01	-1.453508734703063965e+00
9.300000000000000000e+01	-1.453969955444335938e+00
9.400000000000000000e+01	-1.454425692558288574e+00
9.500000000000000000e+01	-1.454875588417053223e+00
9.600000000000000000e+01	-1.455320358276367188e+00
9.700000000000000000e+01	-1.455763459205627441e+00
9.800000000000000000e+01	-1.456200480461120605e+00
9.900000000000000000e+01	-1.456632256507873535e+00
1.000000000000000000e+02	-1.457061290740966797e+00
1.010000000000000000e+02	-1.457481980323791504e+00
1.020000000000000000e+02	-1.457896232604980469e+00
1.030000000000000000e+02	-1.458304762840270996e+00
1.040000000000000000e+02	-1.458708643913269043e+00
1.050000000000000000e+02	-1.459102034568786621e+00
1.060000000000000000e+02	-1.459489107131958008e+00
1.070000000000000000e+02	-1.459882140159606934e+00
1.080000000000000000e+02	-1.460244774818420410e+00
1.090000000000000000e+02	-1.460583448410034180e+00
1.100000000000000000e+02	-1.460944056510925293e+00
1.110000000000000000e+02	-1.461369037628173828e+00
1.120000000000000000e+02	-1.461256027221679688e+00
1.130000000000000000e+02	-1.461795568466186523e+00
1.140000000000000000e+02	-1.461731672286987305e+00
1.150000000000000000e+02	-1.461717247962951660e+00
1.160000000000000000e+02	-1.461752533912658691e+00
1.170000000000000000e+02	-1.461832642555236816e+00
1.180000000000000000e+02	-1.461953878402709961e+00
1.190000000000000000e+02	-1.462114691734313965e+00
1.200000000000000000e+02	-1.462314248085021973e+00
1.210000000000000000e+02	-1.462549686431884766e+00
1.220000000000000000e+02	-1.462818503379821777e+00
1.230000000000000000e+02	-1.463117361068725586e+00
1.240000000000000000e+02	-1.463442683219909668e+00
1.250000000000000000e+02	-1.463791728019714355e+00
1.260000000000000000e+02	-1.464160442352294922e+00
1.270000000000000000e+02	-1.464545607566833496e+00
1.280000000000000000e+02	-1.464943408966064453e+00
1.290000000000000000e+02	-1.465350031852722168e+00
1.300000000000000000e+02	-1.465761780738830566e+00
1.310000000000000000e+02	-1.466174602508544922e+00
1.320000000000000000e+02	-1.466585159301757812e+00
1.330000000000000000e+02	-1.466989517211914062e+00
1.340000000000000000e+02	-1.467383265495300293e+00
1.350000000000000000e+02	-1.467761278152465820e+00
1.360000000000000000e+02	-1.468114376068115234e+00
1.370000000000000000e+02	-1.468421936035156250e+00
1.380000000000000000e+02	-1.468610525131225586e+00
1.390000000000000000e+02	-1.468679547309875488e+00
1.400000000000000000e+02	-1.469244360923767090e+00
1.410000000000000000e+02	-1.469356060028076172e+00
1.420000000000000000e+02	-1.469476938247680664e+00
1.430000000000000000e+02	-1.469665765762329102e+00
1.440000000000000000e+02	-1.469890952110290527e+00
1.450000000000000000e+02	-1.470142483711242676e+00
1.460000000000000000e+02	-1.470427513122558594e+00
1.470000000000000000e+02	-1.470724344253540039e+00
1.480000000000000000e+02	-1.471000432968139648e+00
1.490000000000000000e+02	-1.471235752105712891e+00
1.500000000000000000e+02	-1.471412181854248047e+00
1.510000000000000000e+02	-1.471544027328491211e+00
1.520000000000000000e+02	-1.471871137619018555e+00
1.530000000000000000e+02	-1.472113728523254395e+00
1.540000000000000000e+02	-1.472301006317138672e+00
1.550000000000000000e+02	-1.472480654716491699e+00
1.560000000000000000e+02	-1.472668051719665527e+00
1.570000000000000000e+02	-1.472863554954528809e+00
1.580000000000000000e+02	-1.473065853118896484e+00
1.590000000000000000e+02	-1.473264098167419434e+00
1.600000000000000000e+02	-1.473430395126342773e+00
1.610000000000000000e+02	-1.473684549331665039e+00
1.620000000000000000e+02	-1.473879814147949219e+00
1.630000000000000000e+02	-1.474036693572998047e+00
1.640000000000000000e+02	-1.474206924438476562e+00
1.650000000000000000e+02	-1.474401593208312988e+00
1.660000000000000000e+02	-1.474591493606567383e+00
1.670000000000000000e+02	-1.474748253822326660e+00
1.680000000000000000e+02	-1.474939107894897461e+00
1.690000000000000000e+02	-1.475116252899169922e+00
1.700000000000000000e+02	-1.475279688835144043e+00
1.710000000000000000e+02	-1.475448966026306152e+00
1.720000000000000000e+02	-1.475628256797790527e+00
1.730000000000000000e+02	-1.475800752639770508e+00
1.740000000000000000e+02	-1.475939989089965820e+00
1.750000000000000000e+02	-1.476123213768005371e+00
1.760000000000000000e+02	-1.476275801658630371e+00
1.770000000000000000e+02	-1.476443529129028320e+00
1.780000000000000000e+02	-1.476614236831665039e+00
1.790000000000000000e+02	-1.476765513420104980e+00
1.800000000000000000e+02	-1.476915955543518066e+00
1.810000000000000000e+02	-1.477081298828125000e+00
1.820000000000000000e+02	-1.477233171463012695e+00
1.830000000000000000e+02	-1.477383375167846680e+00
1.840000000000000000e+02	-1.477541089057922363e+00
1.850000000000000000e+02	-1.477695107460021973e+00
1.860000000000000000e+02	-1.477838158607482910e+00
1.870000000000000000e+02	-1.477995514869689941e+00
1.880000000000000000e+02	-1.478137254714965820e+00
1.890000000000000000e+02	-1.478283762931823730e+00
1.900000000000000000e+02	-1.478434205055236816e+00
1.910000000000000000e+02	-1.478575110435485840e+00
1.920000000000000000e+02	-1.478722929954528809e+00
1.930000000000000000e+02	-1.478863954544067383e+00
1.940000000000000000e+02	-1.479002833366394043e+00
1.950000000000000000e+02	-1.479146361351013184e+00
1.960000000000000000e+02	-1.479285001754760742e+00
1.970000000000000000e+02	-1.479424595832824707e+00
1.980000000000000000e+02	-1.479563713073730469e+00
1.990000000000000000e+02	-1.479699373245239258e+00
2.000000000000000000e+02	-1.479837656021118164e+00
2.010000000000000000e+02	-1.479972720146179199e+00
2.020000000000000000e+02	-1.480107903480529785e+00
2.030000000000000000e+02	-1.480242848396301270e+00
2.040000000000000000e+02	-1.480376362800598145e+00
2.050000000000000000e+02	-1.480511307716369629e+00
2.060000000000000000e+02	-1.480643033981323242e+00
2.070000000000000000e+02	-1.480776906013488770e+00
2.080000000000000000e+02	-1.480908989906311035e+00
2.090000000000000000e+02	-1.481042146682739258e+00
2.100000000000000000e+02	-1.481175184249877930e+00
2.110000000000000000e+02	-1.481307625770568848e+00
2.120000000000000000e+02	-1.481440782546997070e+00
2.130000000000000000e+02	-1.481573343276977539e+00
2.140000000000000000e+02	-1.481706500053405762e+00
2.150000000000000000e+02	-1.481838107109069824e+00
2.160000000000000000e+02	-1.481969475746154785e+00
2.170000000000000000e+02	-1.482099056243896484e+00
2.180000000000000000e+02	-1.482227325439453125e+00
2.190000000000000000e+02	-1.482354521751403809e+00
2.200000000000000000e+02	-1.482479691505432129e+00
2.210000000000000000e+02	-1.482603669166564941e+00
2.220000000000000000e+02	-1.482724428176879883e+00
2.230000000000000000e+02	-1.482843399047851562e+00
2.240000000000000000e+02	-1.482962131500244141e+00
2.250000000000000000e+02	-1.483078360557556152e+00
2.260000000000000000e+02	-1.483191728591918945e+00
2.270000000000000000e+02	-1.483302354812622070e+00
2.280000000000000000e+02	-1.483388543128967285e+00
2.290000000000000000e+02	-1.483528733253479004e+00
2.300000000000000000e+02	-1.483412623405456543e+00
2.310000000000000000e+02	-1.482797145843505859e+00
2.320000000000000000e+02	-1.483128666877746582e+00
2.330000000000000000e+02	-1.483389019966125488e+00
2.340000000000000000e+02	-1.482748270034790039e+00
2.350000000000000000e+02	-1.483051538467407227e+00
2.360000000000000000e+02	-1.482776880264282227e+00
