epoch 	 learning_rate 	 loss
1	0.0010000000474974513	8.368412971496582
2	0.0010000000474974513	5.663272380828857
3	0.0010000000474974513	3.2756850719451904
4	0.0010000000474974513	1.6135517358779907
5	0.0010000000474974513	0.6894362568855286
6	0.0010000000474974513	0.35196518898010254
7	0.0010000000474974513	0.3971913754940033
8	0.0010000000474974513	0.6253212094306946
9	0.0010000000474974513	0.8746094107627869
100	0.0010000000474974513	-1.2072618007659912
200	0.0010000000474974513	-1.3565109968185425
300	0.0010000000474974513	-1.3888334035873413
400	0.0010000000474974513	-1.3995524644851685
500	0.0010000000474974513	-1.405152440071106
600	0.0010000000474974513	-1.4092984199523926
700	0.0010000000474974513	-1.4128236770629883
800	0.0010000000474974513	-1.4158406257629395
900	0.0010000000474974513	-1.4183343648910522
1000	0.0010000000474974513	-1.4203447103500366
1100	0.0010000000474974513	-1.4219669103622437
1200	0.0010000000474974513	-1.4233003854751587
1300	0.0010000000474974513	-1.4244197607040405
1400	0.0010000000474974513	-1.4253722429275513
1500	0.0010000000474974513	-1.4261884689331055
1600	0.0010000000474974513	-1.4268897771835327
1700	0.0010000000474974513	-1.427492618560791
1800	0.0010000000474974513	-1.4280109405517578
1900	0.0010000000474974513	-1.4284566640853882
2000	0.0010000000474974513	-1.4288402795791626
2100	0.0010000000474974513	-1.4291720390319824
2200	0.0010000000474974513	-1.4294599294662476
2300	0.0010000000474974513	-1.4297109842300415
2400	0.0010000000474974513	-1.4299319982528687
2500	0.0010000000474974513	-1.4301279783248901
2600	0.0010000000474974513	-1.4303035736083984
2700	0.0010000000474974513	-1.43046236038208
2800	0.0010000000474974513	-1.4306074380874634
2900	0.0010000000474974513	-1.430741310119629
3000	0.0010000000474974513	-1.4308658838272095
3100	0.0010000000474974513	-1.4309829473495483
3200	0.0010000000474974513	-1.4310935735702515
3300	0.0010000000474974513	-1.4311987161636353
3400	0.0010000000474974513	-1.4312993288040161
3500	0.0010000000474974513	-1.4313960075378418
3600	0.0010000000474974513	-1.43148934841156
3700	0.0010000000474974513	-1.4315792322158813
3800	0.0010000000474974513	-1.431666374206543
3900	0.0010000000474974513	-1.4317508935928345
4000	0.0010000000474974513	-1.4318331480026245
4100	0.0010000000474974513	-1.4319130182266235
4200	0.0010000000474974513	-1.4319907426834106
4300	0.0010000000474974513	-1.4320663213729858
4400	0.0010000000474974513	-1.4321399927139282
4500	0.0010000000474974513	-1.4322115182876587
4600	0.0010000000474974513	-1.4322816133499146
4700	0.0010000000474974513	-1.4323498010635376
4800	0.0010000000474974513	-1.432416319847107
4900	0.0010000000474974513	-1.432481288909912
5000	0.0010000000474974513	-1.4325447082519531
5100	0.0010000000474974513	-1.4326066970825195
5200	0.0010000000474974513	-1.4326673746109009
5300	0.0010000000474974513	-1.432726502418518
5400	0.0010000000474974513	-1.4327846765518188
5500	0.0010000000474974513	-1.4328416585922241
5600	0.0010000000474974513	-1.4328975677490234
5700	0.0010000000474974513	-1.4329524040222168
5800	0.0010000000474974513	-1.4330061674118042
5900	0.0010000000474974513	-1.4330590963363647
6000	0.0010000000474974513	-1.4331111907958984
6100	0.0010000000474974513	-1.4331623315811157
6200	0.0010000000474974513	-1.4332128763198853
6300	0.0010000000474974513	-1.4332627058029175
6400	0.0010000000474974513	-1.4333118200302124
6500	0.0010000000474974513	-1.4333604574203491
6600	0.0010000000474974513	-1.433408260345459
6700	0.0010000000474974513	-1.4334558248519897
6800	0.0010000000474974513	-1.4335026741027832
6900	0.0010000000474974513	-1.4335492849349976
7000	0.0010000000474974513	-1.4335952997207642
7100	0.0010000000474974513	-1.433640956878662
7200	0.0010000000474974513	-1.4336862564086914
7300	0.0010000000474974513	-1.4337314367294312
7400	0.0010000000474974513	-1.4337762594223022
7500	0.0010000000474974513	-1.4338206052780151
7600	0.0010000000474974513	-1.433864951133728
7700	0.0010000000474974513	-1.4339089393615723
7800	0.0010000000474974513	-1.4339529275894165
7900	0.0010000000474974513	-1.4339966773986816
8000	0.0010000000474974513	-1.4340404272079468
8100	0.0010000000474974513	-1.4340838193893433
8200	0.0010000000474974513	-1.4341273307800293
8300	0.0010000000474974513	-1.4341707229614258
8400	0.0010000000474974513	-1.4342141151428223
8500	0.0010000000474974513	-1.4342573881149292
8600	0.0010000000474974513	-1.4343007802963257
8700	0.0010000000474974513	-1.4343441724777222
8800	0.0010000000474974513	-1.4343876838684082
8900	0.0010000000474974513	-1.4344310760498047
9000	0.0010000000474974513	-1.4344745874404907
9100	0.0010000000474974513	-1.4345183372497559
9200	0.0010000000474974513	-1.4345622062683105
9300	0.0010000000474974513	-1.4346060752868652
9400	0.0010000000474974513	-1.4346500635147095
9500	0.0010000000474974513	-1.4346944093704224
9600	0.0010000000474974513	-1.4347387552261353
9700	0.0010000000474974513	-1.4347833395004272
9800	0.0010000000474974513	-1.4348281621932983
9900	0.0010000000474974513	-1.434873104095459
10000	0.0010000000474974513	-1.4349182844161987
10100	0.0010000000474974513	-1.4349638223648071
10200	0.0010000000474974513	-1.4350095987319946
10300	0.0010000000474974513	-1.4350556135177612
10400	0.0010000000474974513	-1.435101866722107
10500	0.0010000000474974513	-1.4351485967636108
10600	0.0010000000474974513	-1.4351953268051147
10700	0.0010000000474974513	-1.4352425336837769
10800	0.0010000000474974513	-1.435289978981018
10900	0.0010000000474974513	-1.435338020324707
11000	0.0010000000474974513	-1.435386300086975
11100	0.0010000000474974513	-1.4354349374771118
11200	0.0010000000474974513	-1.4354840517044067
11300	0.0010000000474974513	-1.4355335235595703
11400	0.0010000000474974513	-1.435583472251892
11500	0.0010000000474974513	-1.4356335401535034
11600	0.0010000000474974513	-1.435684323310852
11700	0.0010000000474974513	-1.4357353448867798
11800	0.0010000000474974513	-1.4357870817184448
11900	0.0010000000474974513	-1.4358391761779785
12000	0.0010000000474974513	-1.4358917474746704
12100	0.0010000000474974513	-1.43594491481781
12200	0.0010000000474974513	-1.435998558998108
12300	0.0010000000474974513	-1.436052680015564
12400	0.0010000000474974513	-1.4361072778701782
12500	0.0010000000474974513	-1.4361625909805298
12600	0.0010000000474974513	-1.4362186193466187
12700	0.0010000000474974513	-1.4362748861312866
12800	0.0010000000474974513	-1.436332106590271
12900	0.0010000000474974513	-1.4363895654678345
13000	0.0010000000474974513	-1.4364477396011353
13100	0.0010000000474974513	-1.4365068674087524
13200	0.0010000000474974513	-1.4365664720535278
13300	0.0010000000474974513	-1.4366267919540405
13400	0.0010000000474974513	-1.4366878271102905
13500	0.0010000000474974513	-1.4367494583129883
13600	0.0010000000474974513	-1.4368118047714233
13700	0.0010000000474974513	-1.4368749856948853
